year,stco_code,totalpopulation,Crude prevalence,Age-adjusted prevalence
2018,19095,16141,11,9.8
2018,19097,19432,11.8,10.4
2018,19099,37147,11.2,10.1
2018,19101,18381,10.5,10
2018,19103,151260,8.2,9.1
2018,19105,20744,11.7,10.5
2018,19107,10225,11.7,10.3
2018,19109,14908,11.4,9.9
2018,19111,34055,12.3,11.1
2018,19113,225909,9.7,9.2
2018,19115,11169,12.2,11.1
2018,19117,8645,12.3,10.8
2018,19119,11811,10.3,9.4
2018,19121,16249,10.2,9.2
2018,19123,22000,11.6,10.8
2018,19125,33407,10.6,9.8
2018,19127,39981,11.8,10.9
2018,19129,15063,10.8,9.6
2018,19131,10569,11.8,10.5
2018,19133,8679,13.1,11.3
2018,19135,7790,12.8,11.5
2018,19137,10003,13.2,11.7
2018,19139,42929,11,10.2
2018,19141,13840,11.4,10.2
2018,19143,6040,12,10.5
2018,19145,15249,11.3,10.1
2018,19147,8929,10.5,9.5
2018,19149,25095,10.7,9.7
2018,19151,6740,12.4,10.7
2018,19153,487204,9.5,9.3
2018,19155,93533,11.3,10.4
2018,19157,18699,10.4,9.9
2018,19159,4968,12.1,10.5
2018,19161,9719,11.7,10.1
2018,19163,173283,10.4,9.8
2018,19165,11578,11.6,10
2018,19167,34909,9.3,9.1
2018,19169,98105,8.1,9.6
2018,19171,16904,12,10.7
2018,19173,6191,12.5,11.2
2018,19175,12359,12.5,11.4
2018,19177,7020,12.6,11
2018,19179,35205,12.7,11.8
2018,19181,51056,9.3,8.8
2018,19183,22141,11.1,10
2018,19185,6401,13.8,12.1
2018,19187,36277,12,11.3
2018,19189,10518,10.9,9.9
2018,19191,20029,9.5,8.8
2018,19193,102539,11.2,10.8
2018,19195,7453,11.1,9.9
2018,19197,12690,12.3,10.8
2018,20001,12444,14,12.8
2018,20003,7878,14.1,12.5
2018,20005,16193,13.3,12.8
2018,20007,4472,14.5,12.6
2018,20009,26111,14,12.7
2018,20011,14653,14.5,13.4
2018,20013,9598,14.3,12.8
2018,20015,66765,11.8,11.1
2018,20017,2629,13.6,12
2018,20019,3309,16.2,14
2018,20021,20015,15,13.5
2018,20023,2660,13.4,11.6
2018,20025,2005,12.8,11.5
2018,20027,7997,12.1,10.7
2018,20029,8729,14,12.8
2018,20031,8233,12.7,11.2
2018,20033,1748,12.2,10.6
2018,20035,35218,13.7,12.8
2018,20037,39019,12.5,12.8
2018,20039,2871,14.6,12.4
2018,20041,18717,13.6,12.3
2018,20043,7682,13.2,12.3
2018,20045,121436,9.4,10.5
2018,20047,2849,14.3,12.5
2018,20049,2508,16.5,13.7
2018,20051,28710,11.2,11.5
2018,20053,6196,13,11.9
2018,20055,36611,13.3,13.5
2018,20057,33888,13.9,13.9
2018,20059,25631,12.7,11.7
2018,20061,32594,10.2,12.2
2018,20063,2612,13.3,11.5
2018,20065,2492,14,11.8
2018,20067,7336,13.2,12.6
2018,20069,6033,12.2,11.5
2018,20071,1227,12.8,11.3
2018,20073,6055,14.7,12.6
2018,20075,2607,14.1,13.5
2018,20077,5506,14.2,12.5
2018,20079,34210,11.7,10.8
2018,20081,3997,14.8,14
2018,20083,1818,12.4,10.7
2018,20085,13280,12.9,11.7
2018,20087,18975,12.1,10.7
2018,20089,2841,15.6,13.1
2018,20091,597555,8.6,8.1
2018,20093,3943,15.2,14.6
2018,20095,7310,12,10.5
2018,20097,2516,12.5,11.4
2018,20099,19964,14.9,13.5
2018,20101,1560,13.7,11.8
2018,20103,81352,11.1,10.6
2018,20105,3023,13.2,11.2
2018,20107,9750,15.5,13.6
2018,20109,2844,12.8,11.5
2018,20111,33406,12.4,12.6
2018,20113,28537,11.9,10.9
2018,20115,11950,12.7,11.3
2018,20117,9722,13.3,11.7
2018,20119,4146,13.9,12.7
2018,20121,33680,11.5,10.4
2018,20123,6150,13,11.7
2018,20125,32120,14.9,13.6
2018,20127,5521,13.5,11.7
2018,20129,2667,13.7,12
2018,20131,10155,12.2,11
2018,20133,15951,14.3,13
2018,20135,2840,14.3,12.2
2018,20137,5430,13.3,12.1
2018,20139,15941,13.7,12.2
2018,20141,3475,13.3,11.5
2018,20143,5802,13,11.5
2018,20145,6562,13.5,12.3
2018,20147,5317,13.5,11.8
2018,20149,24277,10.8,10.3
2018,20151,9378,12.3,11.3
2018,20153,2508,13.1,11.1
2018,20155,62342,13.8,12.6
2018,20157,4664,13.2,11.2
2018,20159,9531,13.1,12.3
2018,20161,73703,9.2,11.7
2018,20163,5013,13.2,11.7
2018,20165,3093,13.8,11.9
2018,20167,6907,13,11.3
2018,20169,54401,12.2,11.3
2018,20171,4897,12.3,11.2
2018,20173,513607,12.6,12.2
2018,20175,21780,14.3,14.7
2018,20177,177499,12.2,11.3
2018,20179,2533,13.3,11.6
2018,20181,5899,13.3,12.2
2018,20183,3603,14.3,12.1
2018,20185,4178,14,12.3
2018,20187,1987,13.1,12.1
2018,20189,5559,14.8,13.8
2018,20191,22996,13.4,12.1
2018,20193,7711,11.7,11.3
2018,20195,2793,12.8,10.9
2018,20197,6899,11.7,10.3
2018,20199,1503,12.3,10.8
2018,20201,5420,13.5,11.8
2018,20203,2105,12.3,11
2018,20205,8665,14.9,13.3
2018,20207,3183,16.6,14.5
2018,20209,165324,15.9,15.6
2018,21001,19215,19.1,18
2018,21003,21122,18.7,17.2
2018,21005,22663,15.8,14.7
2018,21007,7979,17.7,15.9
2018,21009,44176,19.6,18.1
2018,21011,12383,19.8,18.3
2018,21013,26569,24.3,22.4
2018,21015,131533,12.8,12.1
2018,21017,20184,17.4,15.9
2018,21019,47240,17.3,15.7
2018,21021,30100,16.2,15.4
2018,21023,8239,17.6,16.1
2018,21025,12726,23.2,21.4
2018,21027,20388,18.4,16.6
2018,21029,81069,15.4,14.4
2018,21031,12772,19.5,17.7
2018,21033,12715,17.6,15.9
2018,21035,39135,15.3,15.6
2018,21037,93152,13.8,13.2
2018,21039,4771,20,18
2018,21041,10737,19.2,18
2018,21043,27004,20.6,19.1
2018,21045,15888,22,20.2
2018,21047,71671,15.7,17
2018,21049,36249,16.6,15.2
2018,21051,20105,24.1,22.9
2018,21053,10206,22.5,20.5
2018,21055,8915,18.7,16.8
2018,21057,6659,20.3,18
2018,21059,101104,16.4,15.3
2018,21061,12274,19.6,17.9
2018,21063,7508,21.3,19.8
2018,21065,14198,22.1,20.1
2018,21067,323780,12.9,13.2
2018,21069,14432,18.7,17.2
2018,21071,35845,22,20.2
2018,21073,50815,14.5,13.5
2018,21075,6120,21.6,19.8
2018,21077,8832,18,16.9
2018,21079,17560,17.8,16
2018,21081,25121,17.2,16.4
2018,21083,37317,18.3,16.8
2018,21085,26321,20,18.5
2018,21087,11049,20.2,18
2018,21089,35268,17.8,16
2018,21091,8758,16.8,15.4
2018,21093,110356,15.4,14.8
2018,21095,26409,24.2,22.1
2018,21097,18778,17.7,16.1
2018,21099,18906,20,18.4
2018,21101,45591,17.6,16.2
2018,21103,16106,18.3,16.7
2018,21105,4421,20.9,18.3
2018,21107,45068,17.8,16.3
2018,21109,13442,21.2,19.5
2018,21111,770517,13.6,12.9
2018,21113,53920,15.5,14.7
2018,21115,22386,19.6,18
2018,21117,166051,14.3,13.7
2018,21119,15126,23.3,21.6
2018,21121,31304,22.7,21.5
2018,21123,14307,18.5,17.1
2018,21125,60669,19.9,18.7
2018,21127,15571,21.7,19.9
2018,21129,7033,23.5,21.6
2018,21131,10143,22.7,20.7
2018,21133,21899,22.1,20
2018,21135,13257,22.3,20.3
2018,21137,24644,20.3,18.6
2018,21139,9242,18.5,16.3
2018,21141,26989,18.1,16.6
2018,21143,8009,17.2,15
2018,21145,65346,16.4,14.9
2018,21147,17408,23.8,22.7
2018,21149,9252,17.8,16
2018,21151,92368,14.5,15
2018,21153,12362,22.3,20.4
2018,21155,19404,19.2,17.9
2018,21157,31191,16.1,14.4
2018,21159,11323,19.8,18.8
2018,21161,17150,17.8,16.4
2018,21163,28715,15.2,14.4
2018,21165,6451,20.8,18.9
2018,21167,21774,17.1,15.4
2018,21169,10030,21.1,19.2
2018,21171,10718,20,18.2
2018,21173,28203,18.9,17.8
2018,21175,13345,21,19.8
2018,21177,30774,18.7,17.3
2018,21179,45851,15.4,14.4
2018,21181,7166,20.8,19.2
2018,21183,24087,18.8,17.3
2018,21185,66470,11.5,10.8
2018,21187,10880,18.6,16.9
2018,21189,4472,22.1,20.1
2018,21191,14529,17.5,16.1
2018,21193,26092,21,19.3
2018,21195,58402,21.2,19.4
2018,21197,12442,19,17.8
2018,21199,64623,19.2,17.5
2018,21201,2135,19.8,17.6
2018,21203,16750,19.9,18.1
2018,21205,24583,16.7,17.8
2018,21207,17821,20.4,18.4
2018,21209,56031,13.6,13.3
2018,21211,48518,15.5,14.6
2018,21213,18529,16.3,15.2
2018,21215,18794,14.4,13.2
2018,21217,25549,17.9,17
2018,21219,12311,18.2,17
2018,21221,14643,16.9,14.8
2018,21223,8515,18.2,16.6
2018,21225,14505,17.7,17.4
2018,21227,131264,14.1,14.6
2018,21229,12084,17.2,15.6
2018,21231,20468,21.6,19.6
2018,21233,13111,20,18.4
2018,21235,36242,19,18.2
2018,21237,7177,24.7,22.4
2018,21239,26533,14.8,13.4
2018,22001,62190,16.9,16
2018,22003,25605,15.9,15.3
2018,22005,124672,12.4,12
2018,22007,22300,17.2,15.9
2018,22009,40462,18.1,17
2018,22011,37253,15.3,14.6
2018,22013,13308,19.1,17.3
2018,22015,127185,13.5,13.2
2018,22017,242922,15.3,14.4
2018,22019,203112,14.3,13.7
2018,22021,9960,18.3,17
2018,22023,6968,15.2,13.9
2018,22025,9608,17.2,16.2
2018,22027,15944,19,17.8
2018,22029,19572,18.8,17.8
2018,22031,27436,16.9,15.6
2018,22033,440956,12.2,12.3
2018,22035,7037,23.1,22.6
2018,22037,19305,16.3,14.9
2018,22039,33443,18.6,17.9
2018,22041,20156,18.6,17.3
2018,22043,22482,15.7,15.3
2018,22045,70941,16.8,15.9
2018,22047,32721,15.8,15
2018,22049,15902,17.7,16.3
2018,22051,434051,14.1,13.2
2018,22053,31582,16,15
2018,22055,242782,13.2,13
2018,22057,98115,15.1,14.3
2018,22059,14917,16.5,15.7
2018,22061,47196,13.1,14.5
2018,22063,139567,13.2,12.8
2018,22065,11161,19.9,19.6
2018,22067,25398,18.7,17.3
2018,22069,38659,16.6,16.7
2018,22071,391006,14.1,13.8
2018,22073,154475,15.3,14.9
2018,22075,23410,14.5,13.8
2018,22077,21940,16.4,14.8
2018,22079,130562,15.8,14.9
2018,22081,8477,18,16.4
2018,22083,20192,18.1,17
2018,22085,24032,16.9,15.4
2018,22087,46721,15.5,15.2
2018,22089,52879,12.6,11.9
2018,22091,10262,18.2,16.8
2018,22093,21037,15.2,14.1
2018,22095,43184,14.5,13.7
2018,22097,82764,18.3,17.2
2018,22099,53621,15.7,14.8
2018,22101,49774,17.3,16
2018,22103,258111,12.4,11.3
2018,22105,133777,15,14.7
2018,22107,4462,23.9,21
2018,22109,111021,16.5,15.7
2018,22111,22330,16.4,14.7
2018,22113,59830,15.7,14.8
2018,22115,48860,13.1,14
2018,22117,46582,18.5,17.2
2018,22119,38798,18.1,16.7
2018,22121,26427,13.7,13.2
2018,22123,10982,17.9,16.6
2018,22125,15460,14,13
2018,22127,14134,17.2,16
2018,23001,107679,14.1,13
2018,23003,67111,17.2,15.1
2018,23005,293557,10.3,9.5
2018,23007,29897,13.9,12.4
2018,23009,54811,13.8,12
2018,23011,122083,14.7,13.3
2018,23013,39771,13.5,11.7
2018,23015,34342,13.5,11.5
2018,23017,57618,16.3,14.3
2018,23019,151096,15,14
2018,23021,16800,17.7,14.9
2018,23023,35634,12.8,11.3
2018,23025,50592,17.4,15.4
2018,23027,39694,13.9,12.3
2018,23029,31490,17.9,15.7
2018,23031,206229,12.5,11.1
2018,24001,70975,14.7,14
2018,24003,576031,10.1,9.6
2018,24005,828431,11.5,10.8
2018,24009,92003,10.7,9.8
2018,24011,33304,15.4,14.2
2018,24013,168429,10.7,9.8
2018,24015,102826,13.2,12.1
2018,24017,161503,10.4,9.8
2018,24019,31998,14.6,13
2018,24021,255648,10,9.4
2018,24023,29163,14.3,12.6
2018,24025,253956,11.5,10.6
2018,24027,323196,7.9,7.4
2018,24029,19383,13.1,11.7
2018,24031,1052567,9,8.4
2018,24033,909308,10.9,10.6
2018,24035,50251,11.3,10
2018,24037,112664,11.2,10.7
2018,24039,25675,14.8,14.7
2018,24041,36968,12,10.2
2018,24043,150926,13.5,12.5
2018,24045,103195,12.4,12.2
2018,24047,51823,13.2,11.3
2018,24510,602495,13.2,13.1
2018,25001,213413,12.1,10.2
2018,25003,126348,13.4,11.9
2018,25005,564022,13.6,12.6
2018,25007,17352,11.8,10.3
2018,25009,790638,11.6,10.7
2018,25011,70963,13.2,11.7
2018,25013,470406,14.4,13.7
2018,25015,161355,10.9,11.1
2018,25017,1614714,9.9,9.6
2018,25019,11327,10.1,9.5
2018,25021,705388,10,9.3
2018,25023,518132,12.1,11
2018,25025,807252,11.4,12.3
2018,25027,830839,12.2,11.5
2018,26001,10362,18.4,14.8
2018,26003,9097,16.6,14.5
2018,26005,117327,14.2,13.1
2018,26007,28360,16.6,14.5
2018,26009,23365,15.5,13.2
2018,26011,15041,18.3,15.8
2018,26013,8320,17.4,15.8
2018,26015,61157,14.4,13
2018,26017,103923,15.8,14.3
2018,26019,17753,14.7,12.6
2018,26021,154141,15.4,14
2018,26023,43622,16.3,14.9
2018,26025,134487,15.1,14.1
2018,26027,51653,15.5,13.8
2018,26029,26244,14.5,12.6
2018,26031,25413,17,14.6
2018,26033,37517,16.4,15.7
2018,26035,30757,19.4,17
2018,26037,79332,12.4,11.5
2018,26039,13901,17,14.5
2018,26041,35857,16.4,14.3
2018,26043,25383,15,13.2
2018,26045,109826,13.2,12.2
2018,26047,33308,14,12.5
2018,26049,406892,16.1,15
2018,26051,25337,18.4,15.8
2018,26053,15096,17,14.9
2018,26055,92573,12.7,11.5
2018,26057,40599,16,15.3
2018,26059,45749,16,14.6
2018,26061,36219,13.8,14.2
2018,26063,31166,16.4,14.1
2018,26065,292735,12.4,13.1
2018,26067,64210,14.8,14.1
2018,26069,25081,18,15.2
2018,26071,11117,18.1,15
2018,26073,70562,13.8,15.4
2018,26075,158823,14.9,13.8
2018,26077,264870,12.7,12.8
2018,26079,17824,16.9,15.2
2018,26081,653786,12.8,12.6
2018,26083,2113,15.4,12.5
2018,26085,11881,21.5,18.1
2018,26087,88028,15.1,13.6
2018,26089,21764,13.1,11
2018,26091,98266,14.7,13.5
2018,26093,191224,11.9,10.8
2018,26095,6283,16.9,15.4
2018,26097,10787,17.9,15.4
2018,26099,874759,13.8,12.8
2018,26101,24528,15.8,13.7
2018,26103,66516,13.7,13.3
2018,26105,29100,15.8,13.9
2018,26107,43545,15.1,15
2018,26109,22983,16.6,14.3
2018,26111,83209,13.1,12
2018,26113,15113,17.2,15.4
2018,26115,150439,14.7,13.4
2018,26117,63968,16.4,15.1
2018,26119,9265,18.7,15.4
2018,26121,173588,16.7,15.5
2018,26123,48892,17.6,15.8
2018,26125,1259201,12.1,11.2
2018,26127,26625,17.3,15.5
2018,26129,20952,18.7,16.1
2018,26131,5795,18.3,14.6
2018,26133,23341,18,16.1
2018,26135,8276,18.8,15.9
2018,26137,24665,15.6,14
2018,26139,290494,11.9,11.7
2018,26141,12738,17.1,14.1
2018,26143,23884,19.3,15.9
2018,26145,190800,15.6,14.4
2018,26147,159337,15.9,14.3
2018,26149,61043,16,14.7
2018,26151,41182,17.1,15.2
2018,26153,8068,18.9,16.1
2018,26155,68192,14.7,13.3
2018,26157,52516,16.5,14.7
2018,26159,75448,16.4,14.9
2018,26161,370963,10.3,10.8
2018,26163,1753893,16.7,15.9
2018,26165,33466,16.7,15.1
2018,27001,15902,14.4,11.8
2018,27003,353813,10.6,9.9
2018,27005,34371,12.7,11.3
2018,27007,46847,13.3,13.2
2018,27009,40545,11.1,10.8
2018,27011,4989,13.4,11.4
2018,27013,67427,10.2,11
2018,27015,25111,11.2,10.2
2018,27017,35837,12.4,11.4
2018,27019,103551,8.2,7.7
2018,27021,29519,13.6,11.7
2018,27023,11924,12.7,11.4
2018,27025,55922,10.8,10
2018,27027,63955,9.7,9.9
2018,27029,8810,14.8,13.2
2018,27031,5393,11.7,9.9
2018,27033,11277,12.6,11.1
2018,27035,64889,12.1,10.7
2018,27037,425423,9.3,8.7
2018,27039,20822,10.3,9.6
2018,27041,37964,11.3,10
2018,27043,13758,12.9,11.3
2018,27045,21058,12,10.6
2018,27047,30444,13.1,11.5
2018,27049,46403,11.7,10.5
2018,27051,6021,12.3,10.7
2018,27053,1259428,9.2,9
2018,27055,18578,11.2,9.8
2018,27057,21332,12.5,10.7
2018,27059,39966,11.2,10.3
2018,27061,45108,12.7,11
2018,27063,9911,11.8,10.4
2018,27065,16207,13.4,11.8
2018,27067,42855,12.3,11.2
2018,27069,4248,12.6,10.8
2018,27071,12440,13.9,11.9
2018,27073,6658,12.4,10.5
2018,27075,10658,11.3,9.6
2018,27077,3758,13.1,11.1
2018,27079,28494,11.1,10
2018,27081,5673,12.8,11
2018,27083,25629,11.6,11.1
2018,27085,35873,12.1,11
2018,27087,5519,18.1,16.8
2018,27089,9390,12.2,10.8
2018,27091,19785,12.7,11.1
2018,27093,23141,11.8,10.5
2018,27095,26139,13.4,12.2
2018,27097,33169,12.6,11.3
2018,27099,40011,12.5,11.6
2018,27101,8276,12.2,10.5
2018,27103,34220,9.8,9.5
2018,27105,21924,13.2,12.4
2018,27107,6475,12.7,11.3
2018,27109,156277,9.2,8.7
2018,27111,58812,11.7,10.2
2018,27113,14178,11.6,10.8
2018,27115,29483,13.7,12.2
2018,27117,9047,12.8,11.4
2018,27119,31529,11.9,11
2018,27121,11097,11.8,10.2
2018,27123,550210,9.8,9.6
2018,27125,3999,12.5,10.9
2018,27127,15249,12.5,11.2
2018,27129,14612,12.5,11.1
2018,27131,66523,10.5,10.3
2018,27133,9414,11.5,10.3
2018,27135,15150,11.9,10.6
2018,27137,199754,11.5,10.8
2018,27139,147381,8.9,8.5
2018,27141,96036,9.9,9.5
2018,27143,15028,11.7,10.6
2018,27145,159256,10.5,10.4
2018,27147,36803,11.4,10.5
2018,27149,9753,10.3,10.6
2018,27151,9345,13,11.4
2018,27153,24582,13.5,11.9
2018,27155,3308,12.8,11.1
2018,27157,21645,11.4,9.9
2018,27159,13773,13.4,12
2018,27161,18691,11.6,10.7
2018,27163,259201,8.9,8.3
2018,27165,10980,13.5,12.2
2018,27167,6254,11.8,10.5
2018,27169,50825,10.6,10.7
2018,27171,136349,9.8,9.3
2018,27173,9795,12.7,11.3
2018,28001,31192,19.6,18
2018,28003,36925,16.8,15.6
2018,28005,12326,18.6,16.3
2018,28007,18365,18.3,16.8
2018,28009,8271,18.4,16.8
2018,28011,31333,19,18.5
2018,28013,14436,18.2,16.6
2018,28015,9911,16.4,14.4
2018,28017,17171,18.1,17.1
2018,28019,8278,17.1,15.4
2018,28021,9002,19.4,20
2018,28023,15604,16.9,15.3
2018,28025,19386,17,15.8
2018,28027,22628,19.8,19
2018,28029,28543,17.1,16.1
2018,28031,18853,17.1,16.1
2018,28033,182001,12.6,12.2
2018,28035,75036,14.2,14.5
2018,28037,7788,16.9,15.2
2018,28039,24250,15.4,14.8
2018,28041,13586,14.8,14.5
2018,28043,21055,16.8,15.6
2018,28045,47334,15.1,13.6
2018,28047,206650,15.3,14.7
2018,28049,237085,14.4,14.2
2018,28051,17622,21.7,21.3
2018,28053,8257,22.5,20.9
2018,28055,1308,21.8,21.4
2018,28057,23517,15.9,15.1
2018,28059,143277,14.5,13.6
2018,28061,16428,17.8,16.3
2018,28063,7106,23,21.6
2018,28065,11234,19.6,17.7
2018,28067,68461,15.8,14.9
2018,28069,10027,18.7,18.1
2018,28071,54793,11.5,12.7
2018,28073,62447,12.3,12
2018,28075,75317,15.8,14.9
2018,28077,12455,16.7,15.2
2018,28079,22763,18.7,17.7
2018,28081,85202,15,14.3
2018,28083,28919,19.7,19.3
2018,28085,34205,16.1,14.9
2018,28087,58930,15.2,14.6
2018,28089,105630,11.1,10.6
2018,28091,24715,19.1,17.7
2018,28093,35451,16.2,15.1
2018,28095,35564,17.1,15.6
2018,28097,10023,18,16.2
2018,28099,29125,18.7,17.8
2018,28101,21443,17,16.3
2018,28103,10535,18.7,17.7
2018,28105,49599,12.2,14.5
2018,28107,34178,17.6,16.6
2018,28109,55387,15.5,14.3
2018,28111,11931,18.1,16.7
2018,28113,39563,18.9,17.8
2018,28115,31833,16.8,15.9
2018,28117,25315,18.7,17.7
2018,28119,7051,22,20.6
2018,28121,153902,12.4,11.8
2018,28123,28287,18.8,17.8
2018,28125,4377,22.2,20.1
2018,28127,26758,18.4,17.1
2018,28129,16002,16.8,15.4
2018,28131,18717,15.6,15.2
2018,28133,25735,18.4,18.3
2018,28135,13987,19.3,19.1
2018,28137,28759,16.2,15.5
2018,28139,21995,17.4,16.4
2018,28141,19454,18.2,16.6
2018,28143,9944,16.5,16.2
2018,28145,28606,15.9,14.9
2018,28147,14465,19.3,17.8
2018,28149,46176,15.9,14.8
2018,28151,45063,19,17.9
2018,28153,20298,17,15.8
2018,28155,9788,16.8,15.4
2018,28157,8792,21.7,20.5
2018,28159,18165,17.8,16.3
2018,28161,12392,16.8,15.3
2018,28163,28248,18.1,18.1
2018,29001,25339,13.3,14.6
2018,29003,17607,14.1,12.8
2018,29005,5171,14.8,12.9
2018,29007,25473,16.1,15.1
2018,29009,35886,17.9,16.1
2018,29011,11798,17.2,15.5
2018,29013,16320,16.2,14.7
2018,29015,19278,18.7,15.5
2018,29017,12169,18.4,16.4
2018,29019,180005,11,11.8
2018,29021,88571,15.5,14.8
2018,29023,42639,18.4,16.9
2018,29025,9108,16.6,15
2018,29027,44889,13.6,12.9
2018,29029,45815,16.2,13.7
2018,29031,78753,13.7,13.4
2018,29033,8743,16.6,14.9
2018,29035,6054,17.4,15.6
2018,29037,104954,13.1,12.1
2018,29039,14165,18.1,16
2018,29041,7451,16,13.8
2018,29043,86983,13.5,12.7
2018,29045,6842,16.6,14.8
2018,29047,246365,12,11.5
2018,29049,20470,14.5,13.1
2018,29051,76796,12.9,12.1
2018,29053,17603,14.2,13.4
2018,29055,23957,18.7,16.9
2018,29057,7569,18.6,16.3
2018,29059,16762,17.9,15.9
2018,29061,8313,16.5,14.9
2018,29063,12630,15.4,14.7
2018,29065,15441,18.5,16.4
2018,29067,13373,20.4,17.7
2018,29069,29423,20.4,18.7
2018,29071,103670,14.3,13.1
2018,29073,14705,15.2,13.4
2018,29075,6628,16,14.5
2018,29077,291923,14,13.9
2018,29079,9914,15.7,14.3
2018,29081,8414,17.8,15.7
2018,29083,21792,17.4,15.5
2018,29085,9509,19.4,16
2018,29087,4404,16.2,13.9
2018,29089,10137,15.1,14.2
2018,29091,40076,17.8,16.3
2018,29093,10177,18.4,16.4
2018,29095,700307,13.7,13.1
2018,29097,120636,15,14.4
2018,29099,224347,14,13
2018,29101,53652,12.3,13.2
2018,29103,3947,16.5,14.6
2018,29105,35713,16.7,15.4
2018,29107,32598,15.3,13.8
2018,29109,38359,17,15.6
2018,29111,9855,15.5,14.6
2018,29113,57686,14.8,14
2018,29115,12037,15.9,14.2
2018,29117,15146,15.6,14.6
2018,29119,23078,18.4,17.2
2018,29121,15153,16.2,14.4
2018,29123,12188,16.8,15.2
2018,29125,8769,16.6,14.7
2018,29127,28592,15.8,14.8
2018,29129,3641,15.5,13.6
2018,29131,25336,16.7,15.2
2018,29133,13336,19.8,18.6
2018,29135,16121,14.6,13.9
2018,29137,8664,16.8,14.7
2018,29139,11534,17.7,15.7
2018,29141,20358,19.4,17
2018,29143,17296,19.7,17.9
2018,29145,58266,15.7,14.4
2018,29147,22304,12.9,14.2
2018,29149,10541,19.8,17.3
2018,29151,13714,13.8,12.6
2018,29153,9017,21.3,17.9
2018,29155,16272,20.5,19
2018,29157,19150,15.3,14
2018,29159,42542,15.9,15
2018,29161,44732,14.6,14.5
2018,29163,18504,15.7,14.7
2018,29165,102985,10.9,10.3
2018,29167,32201,15.5,14.9
2018,29169,52014,11.4,13.3
2018,29171,4757,17.1,14.9
2018,29173,10212,15.8,13.9
2018,29175,24763,15.6,14.8
2018,29177,22883,15.5,14
2018,29179,6254,18.5,16.2
2018,29181,13401,20.2,18.1
2018,29183,399182,11.4,10.7
2018,29185,9395,18.2,15.6
2018,29186,17888,15.8,14.1
2018,29187,66692,15.9,15.1
2018,29189,996945,11.4,10.6
2018,29195,22895,16,15.1
2018,29197,4599,17,15.5
2018,29199,4966,18.3,17.1
2018,29201,38458,17.1,15.8
2018,29203,8189,20.4,18
2018,29205,6050,16.1,14.5
2018,29207,29206,17.6,16.1
2018,29209,31749,17.4,14.5
2018,29211,6221,17.1,15.4
2018,29213,55852,16.1,14.8
2018,29215,25571,18.7,16.9
2018,29217,20528,16.3,14.9
2018,29219,34711,15,13.6
2018,29221,24943,18.3,16.9
2018,29223,13122,20.9,18.1
2018,29225,39109,16.6,15.5
2018,29227,2040,16.6,14.4
2018,29229,18378,20.3,18.3
2018,29510,302838,14.2,14.2
2018,30001,9404,11.7,11
2018,30003,13338,18.2,17.7
2018,30005,6807,17.3,16.5
2018,30007,6085,12.7,11
2018,30009,10714,12.2,10.3
2018,30011,1238,13.5,11.6
2018,30013,81643,13.2,12.5
2018,30015,5745,14.6,13.3
2018,30017,11586,12.3,11.1
2018,30019,1747,12.7,10.9
2018,30021,8680,11.8,10.7
2018,30023,9131,15.6,13.9
2018,30025,2920,12.2,11.1
2018,30027,11113,12.9,11.2
2018,30029,102106,12,10.8
2018,30031,111876,9.2,9.7
2018,30033,1268,13,11.5
2018,30035,13747,19.9,19.4
2018,30037,826,13.5,11.6
2018,30039,3378,13.3,11
2018,30041,16347,14.8,14.3
2018,30043,12097,11.8,10.1
2018,30045,1952,13.5,11.2
2018,30047,30250,15.5,14
2018,30049,68700,11.2,10.2
2018,30051,2430,15.1,13.6
2018,30053,19794,16.6,13.8
2018,30055,1675,12.8,11.1
2018,30057,8768,12.1,10.3
2018,30059,1866,14.3,12
2018,30061,4316,16.1,13.4
2018,30063,118791,10.5,10.6
2018,30065,4651,16.8,14.2
2018,30067,16736,11.9,10.4
2018,30069,513,12.2,10.4
2018,30071,4074,15.1,13.1
2018,30073,5972,14.1,12.8
2018,30075,1716,13.7,11.7
2018,30077,6968,13.3,12.1
2018,30079,1087,13.7,11.4
2018,30081,43172,14,12
2018,30083,10913,11.4,10.6
2018,30085,11059,18.5,18.1
2018,30087,9063,15.3,14.4
2018,30089,11844,17.1,14.2
2018,30091,3424,12.8,11.2
2018,30093,34993,13.4,12.7
2018,30095,9534,12.1,10.4
2018,30097,3710,12.4,10.7
2018,30099,6162,13.5,11.8
2018,30101,4853,14.8,13.5
2018,30103,679,14.4,12.2
2018,30105,7437,13.5,11.8
2018,30107,2236,15.9,14.1
2018,30109,1034,15.1,13.1
2018,30111,160137,12,11.3
2018,31001,31511,11.4,10.7
2018,31003,6336,12.3,10.7
2018,31005,465,11.1,10.2
2018,31007,730,11.8,10.3
2018,31009,476,11.4,9.9
2018,31011,5239,11.6,10.1
2018,31013,10772,12,10.9
2018,31015,1955,12.8,10.7
2018,31017,2973,14.1,12.1
2018,31019,49615,10,10.2
2018,31021,6488,12.9,11.3
2018,31023,8058,11.4,10
2018,31025,26159,10.5,9.4
2018,31027,8446,11.1,9.6
2018,31029,3977,11.6,10.2
2018,31031,5761,12.6,11.3
2018,31033,9310,11,9.9
2018,31035,6214,12.4,11
2018,31037,10881,12.6,12.1
2018,31039,8940,11.7,10.4
2018,31041,10840,12,10.6
2018,31043,20083,12,11.6
2018,31045,8716,9.4,9.7
