cbsa_code,cbsa_name,pop_total,pop_white,pop_black,pop_latino,pop_asian,pct_white,pct_black,pct_latino,pct_asian,pct_edu_hsplus_white,pct_edu_hsplus_black,pct_edu_hsplus_asian,pct_edu_hsplus_latino,pct_edu_baplus_white,pct_edu_baplus_black,pct_edu_baplus_asian,pct_edu_baplus_latino,movein_edu_baplus,movein_total,pct_newcomer,newcomer_pct_edu_baplus,pct_nocar,med_hh_inc_total,med_hh_inc_white,med_hh_inc_black,med_hh_inc_asian,med_hh_inc_latino,pct_belowpoverty_total,pct_belowpoverty_white,pct_belowpoverty_black,pct_belowpoverty_asian,pct_belowpoverty_latino,pct_edu_hs,pct_edu_somecollege,pct_edu_associate,pct_edu_ba,pct_edu_grad,pct_edu_baplus,pct_edu_hsplus,lfp_total,lfp_white,lfp_black,lfp_asian,lfp_latino,epratio_total,epratio_white,epratio_black,epratio_asian,epratio_latino,unemp_total,unemp_white,unemp_black,unemp_asian,unemp_latino,med_earnings_total,med_earnings_hs,med_earnings_ba,med_earnings_grad,commuter_total,commuter_white,commuter_black,commuter_asian,commuter_latino,publictrans_total,publictrans_white,publictrans_black,publictrans_asian,publictrans_latino,pct_publictrans_total,pct_publictrans_white,pct_publictrans_black,pct_publictrans_asian,pct_publictrans_latino
41900,"San Germán, PR Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7467271858576207,NA,NA,NA,0.23236980410893454,NA,NA,NA,NA,0.15803417987397364,16491,28220,51758,NA,16181,0.498,NA,NA,NA,0.495,0.289,0.109,0.114,0.165,0.07,0.23500000000000001,0.747,0.39,NA,NA,NA,0.384,0.322,NA,NA,NA,0.325,0.172,NA,NA,NA,0.154,16255,14093,21577,30277,31924,NA,NA,NA,NA,269,NA,NA,NA,NA,0.008426262373136198,NA,NA,NA,NA
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1990660,607034,46665,520512,726115,0.30494107481940663,0.023441974018667176,0.2614770980478836,0.3647609335597239,0.9703214205248324,0.915617203279078,0.9095161895144074,0.7061660161197093,0.6115364504733524,0.38722228822620886,0.6558154904006446,0.192121345950264,51025,74179,0.05326444812247111,0.687863141859556,0.05607671209730222,130865,141096,61610,158784,82107,0.063,0.049,0.121,0.055999999999999994,0.086,0.141,0.149,0.07,0.276,0.251,0.527,0.887,0.68,0.633,0.6829999999999999,0.695,0.7190000000000001,0.654,0.616,0.638,0.67,0.6829999999999999,0.037000000000000005,0.026000000000000002,0.065,0.035,0.048,67332,39688,88470,131291,1024286,314455.80199999997,25607.15,396398.68200000003,252998.642,47745,13655.07,1289.1150000000002,20960.055,10074.195000000002,0.04661295770907735,0.0434244492012903,0.050341994325803545,0.05287619750461228,0.039819166302086324
41980,"San Juan-Bayamón-Caguas, PR Metro Area",2031885,26285,2189,1997168,2237,0.01293626361728149,0.0010773247501704082,0.9829138952253695,0.0011009481343678407,0.9187426193555643,0.755676912450354,0.6773406526379994,0.8058432206295865,0.39599617612326377,0.2129683992402003,0.1848124428179323,0.29167679815783515,NA,NA,NA,NA,0.14992498767512288,23137,32711,20109,NA,23085,0.39399999999999996,0.31,0.447,NA,0.396,0.263,0.134,0.11699999999999999,0.204,0.08800000000000001,0.292,0.806,0.485,0.5329999999999999,0.465,NA,0.484,0.41600000000000004,0.452,0.38799999999999996,NA,0.415,0.14,0.129,0.16399999999999998,NA,0.141,20103,15590,26342,37644,699526,9793.364,100731.744,NA,686235.0059999999,10240,133.12,1372.16,NA,10055.68,0.01463848377329792,0.013592877789490925,0.01362192240015223,NA,0.014653405775105564
42020,"San Luis Obispo-Paso Robles, CA Metro Area",283111,192715,4871,64860,10610,0.6807047412498984,0.017205265779146696,0.22909742115283405,0.03747646682749876,0.9553047856059956,0.9048513302034429,0.8476162186246844,0.7302702852857024,0.42232329300037186,0.0647887323943662,0.5216099806921135,0.19942220617239367,4524,11010,0.057588802351673525,0.4108991825613079,0.052219468228931955,77265,77260,NA,111583,77570,0.11900000000000001,0.113,NA,0.171,0.10800000000000001,0.19399999999999998,0.249,0.092,0.228,0.14400000000000002,0.372,0.9069999999999999,0.588,0.563,NA,0.586,0.7120000000000001,0.56,0.541,NA,0.539,0.6779999999999999,0.034,0.026000000000000002,NA,0.079,0.04,41806,35707,55404,75351,134126,91339.806,NA,5499.166,32458.492,2431,1468.3239999999998,NA,143.429,768.196,0.018124748370934793,0.01607540090461764,NA,0.026081954972808602,0.023667026798410724
42100,"Santa Cruz-Watsonville, CA Metro Area",273213,154075,2230,92921,13699,0.5639372943454375,0.008162129913291094,0.3401046070282161,0.05014036667362095,0.9780682417420922,NA,0.9665173014687578,0.6167732230161715,0.5384302843261841,NA,0.5434403783918347,0.19960016626749272,3415,6377,0.03520850702016884,0.5355182687784225,0.052440896530549584,89269,98782,77859,73529,78254,0.10099999999999999,0.091,NA,0.14400000000000002,0.109,0.154,0.196,0.086,0.253,0.185,0.438,0.8739999999999999,0.6459999999999999,0.614,NA,0.47700000000000004,0.7490000000000001,0.618,0.597,NA,0.447,0.6990000000000001,0.043,0.027000000000000003,NA,0.062,0.065,45945,36192,65443,84758,138027,80607.768,NA,5797.134,46515.099,3794,2113.2580000000003,NA,269.37399999999997,1274.784,0.027487375658385677,0.02621655520842607,NA,0.046466754089175784,0.027405810745452786
42140,"Santa Fe, NM Metro Area",150358,64566,1439,76529,2077,0.42941512922491654,0.009570491759666929,0.5089785711435374,0.013813697974168319,0.9766728706904192,NA,NA,0.7655746829404048,0.6253833200389968,NA,NA,0.15676062497515206,4672,8265,0.07324400489179561,0.565275257108288,0.03793702357595446,61298,77695,NA,67456,46910,0.13,0.083,NA,NA,0.16399999999999998,0.193,0.21600000000000003,0.071,0.215,0.18600000000000003,0.401,0.881,0.584,0.551,NA,NA,0.608,0.557,0.529,NA,NA,0.5760000000000001,0.045,0.038,NA,NA,0.051,34213,30004,46063,60758,70609,31421.005,NA,NA,34386.583000000006,624,383.13599999999997,NA,NA,174.09599999999998,0.008837400331402512,0.012193626524676723,NA,NA,0.00506290491265154
42200,"Santa Maria-Santa Barbara, CA Metro Area",446499,194507,8739,205536,25139,0.43562695549150166,0.01957227227832537,0.46032801865177747,0.05630247772111472,0.9700207776788364,0.8851013811342933,0.9228019522925689,0.5819473980769581,0.48861468006614933,0.39112547751983545,0.5552347563071424,0.11595506843339332,7092,12634,0.04539150804429211,0.5613424093715371,0.08130214520776152,75653,87135,57431,97674,63147,0.12,0.105,NA,0.17300000000000001,0.129,0.182,0.209,0.077,0.20600000000000002,0.139,0.34500000000000003,0.8130000000000001,0.636,0.59,NA,0.54,0.703,0.6,0.5539999999999999,NA,0.494,0.6709999999999999,0.046,0.046,NA,0.08,0.043,40820,31732,61180,86061,212698,95076.00600000001,NA,11272.993999999999,96564.89199999999,7157,2068.373,NA,529.618,4408.712,0.033648647377972525,0.021754942040792077,NA,0.04698113030132014,0.04565543344676449
42220,"Santa Rosa-Petaluma, CA Metro Area",494336,310067,6447,134954,20402,0.6272393675556707,0.013041736794407044,0.2730005502330399,0.041271523821853964,0.9652392116491267,0.84774728120145,0.8680633826161904,0.6805272525601671,0.4461316357757841,0.2753322976005524,0.4671484452695087,0.15422911238940337,6894,14694,0.04091622949176329,0.46917109024091463,0.04770595052677396,87828,91306,69409,104332,75801,0.068,0.062,NA,0.073,0.062,0.19,0.23800000000000002,0.095,0.23399999999999999,0.141,0.375,0.898,0.653,0.608,NA,0.684,0.76,0.63,0.59,NA,0.6729999999999999,0.731,0.034,0.026000000000000002,NA,0.017,0.038,46272,36612,61631,70952,251132,156957.5,NA,11049.808,70065.828,4316,2701.8160000000003,NA,172.64,1022.8919999999999,0.017186180972556264,0.017213678862112357,NA,0.015623800884142057,0.014599013944429516
42340,"Savannah, GA Metro Area",393353,214315,133058,25519,9279,0.5448414019976967,0.3382661375405806,0.06487556978083299,0.023589498491177138,0.9409676470211976,0.8587650816181689,0.6860921377706729,0.890877968761144,0.36945592242449055,0.24538679914833214,0.27597732887661675,0.253833535411169,8499,19574,0.07374198968501237,0.43419842648411155,0.062190084093730495,60371,68345,42080,71764,75090,0.124,0.08900000000000001,0.185,0.257,0.091,0.263,0.249,0.069,0.207,0.11699999999999999,0.32399999999999995,0.9049999999999999,0.645,0.628,0.67,0.555,0.685,0.59,0.5820000000000001,0.601,0.48100000000000004,0.613,0.057,0.043,0.076,0.133,0.064,36994,31997,49344,61963,188106,105151.254,63767.933999999994,NA,11286.36,3551,152.69299999999998,3245.614,NA,14.204,0.018877654088652142,0.0014521272375886262,0.05089727385554,NA,0.0012585102725768094
42540,"Scranton--Wilkes-Barre, PA Metro Area",553885,452683,20234,61880,9834,0.8172869819547379,0.03653104886393385,0.11171994186518862,0.01775458804625509,0.9327797513839549,0.8771562345983243,0.8656457671193297,0.7273328712746518,0.2555897776922224,0.14656234598324297,0.47139555041895403,0.0970953311070506,4778,16383,0.04129810613030973,0.2916437770860038,0.10476087050953477,54304,56481,36099,92963,34966,0.149,0.11199999999999999,0.45899999999999996,0.03,0.386,0.392,0.18100000000000002,0.096,0.149,0.095,0.244,0.913,0.609,0.606,0.586,NA,0.6559999999999999,0.5820000000000001,0.5820000000000001,0.514,NA,0.605,0.044000000000000004,0.039,0.12300000000000001,NA,0.077,37560,30930,51074,66446,261172,221735.02800000002,10969.224000000002,4962.268,24550.168,2370,1270.32,687.3,151.68,258.33,0.009074479653255326,0.005729000110889109,0.06265712141533437,0.030566668305702153,0.010522534917072664
42620,"Searcy, AR Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8181508163178312,NA,NA,NA,0.16795259814996377,NA,NA,NA,NA,NA,NA,NA,0.0534572516683554,43399,46117,21771,NA,41514,0.153,0.147,NA,NA,NA,0.42700000000000005,0.126,0.098,0.1,0.064,0.164,0.8150000000000001,0.53,0.518,NA,NA,NA,0.509,0.49700000000000005,NA,NA,NA,0.04,0.04,NA,NA,NA,32574,31099,45870,54389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3979845,2453681,233991,412836,578873,0.6165267742839231,0.05879399825872616,0.10373167799248463,0.14545114194145753,0.959856166730059,0.8945377428784318,0.8905095679754851,0.7582701977874623,0.4561456891831015,0.25456143367532147,0.5840774313495132,0.2494401609118337,86979,168684,0.060062232796519975,0.5156327808209433,0.08698292614087962,94027,97293,56115,116791,74843,0.078,0.063,0.166,0.08,0.107,0.191,0.204,0.091,0.26899999999999996,0.17300000000000001,0.44199999999999995,0.9279999999999999,0.693,0.675,0.718,0.7040000000000001,0.7659999999999999,0.659,0.645,0.655,0.674,0.726,0.038,0.036000000000000004,0.055,0.036000000000000004,0.035,55442,40082,70458,96262,2100080,1318850.24,123904.72,325512.4,207907.92,224965,125305.505,16872.375,48817.405,20246.85,0.1071221096339187,0.0950111704874088,0.136172173263456,0.14997095348748618,0.09738373603083518
42680,"Sebastian-Vero Beach, FL Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9458598089757423,0.7868927067925816,NA,0.7520667425104285,0.34594173360508335,0.1728296734554557,NA,0.14319302237390974,2945,8956,0.07196580097711494,0.3288298347476552,0.03476383434766964,59782,63186,40594,113010,49035,0.12300000000000001,0.07400000000000001,0.42200000000000004,NA,0.161,0.29,0.21,0.09699999999999999,0.207,0.106,0.313,0.9099999999999999,0.498,0.475,NA,NA,NA,0.465,0.447,NA,NA,NA,0.063,0.055,NA,NA,NA,31562,28390,44552,71814,63255,47884.035,NA,NA,NA,256,65.024,NA,NA,NA,0.004047110900324085,0.0013579473826714895,NA,NA,NA
42700,"Sebring-Avon Park, FL Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8882443269066712,0.7868222374742622,NA,0.7391208791208791,0.17732468861968947,0.09169526424159231,NA,0.14117216117216116,763,3400,0.04214963119072708,0.22441176470588237,0.06020622361652557,48698,54050,38697,NA,39197,0.14400000000000002,0.09300000000000001,0.153,NA,0.298,0.358,0.237,0.08900000000000001,0.111,0.055999999999999994,0.16699999999999998,0.851,0.426,0.359,NA,NA,0.573,0.40399999999999997,0.33899999999999997,NA,NA,0.537,0.052000000000000005,0.055999999999999994,NA,NA,0.064,30464,26854,42086,51280,36222,21189.87,NA,NA,NA,158,88.954,NA,NA,NA,0.004361989950858594,0.004197949303133997,NA,NA,NA
42860,"Seneca, SC Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8702362578653686,0.8167464114832536,NA,0.5882786583118319,0.2754560924452887,0.13899521531100478,NA,0.23516402506450423,NA,NA,NA,NA,0.044021566761814145,48204,51234,36378,NA,84722,0.13699999999999998,0.11900000000000001,NA,NA,NA,0.31,0.18100000000000002,0.095,0.149,0.11599999999999999,0.265,0.851,0.535,0.502,NA,NA,NA,0.509,0.479,NA,NA,NA,0.044000000000000004,0.040999999999999995,NA,NA,NA,32916,29444,39743,66183,32889,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
42940,"Sevierville, TN Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8524620340543028,NA,NA,NA,0.19346525540727105,NA,NA,NA,1221,3461,0.04904141810607456,0.3527882114995666,0.03722352569003243,57741,58086,81516,NA,30444,0.136,0.11199999999999999,NA,NA,0.365,0.38,0.20800000000000002,0.069,0.138,0.052000000000000005,0.19,0.847,NA,0.58,NA,NA,NA,NA,0.557,NA,NA,NA,NA,0.039,NA,NA,NA,30861,28683,36101,61888,45752,40307.511999999995,NA,NA,NA,391,391,NA,NA,NA,0.008546074488546948,0.009700425072130477,NA,NA,NA
43060,"Shawnee, OK Micro Area",72592,52180,2526,3901,426,0.7188119903019616,0.03479722283447212,0.05373870398942032,0.005868415252369407,0.8983232155751076,0.8885065381968341,NA,0.8020663404023926,0.21712620009092612,0.22298692360633174,NA,0.0957041870581838,612,2663,0.0551779868219303,0.22981599699586933,0.05870200740596375,53511,56445,46287,NA,NA,0.141,0.13699999999999998,0.248,NA,0.125,0.37,0.23199999999999998,0.085,0.133,0.067,0.2,0.887,0.569,0.562,NA,NA,NA,0.536,0.532,NA,NA,NA,0.055,0.051,NA,NA,NA,37545,36314,41878,54247,30758,22976.226000000002,NA,NA,NA,25,25,NA,NA,NA,8.127966707848365e-4,0.0010880812192568092,NA,NA,NA
43100,"Sheboygan, WI Metro Area",115340,96307,2306,7715,6861,0.8349835269637593,0.019993063984740767,0.06688919715623375,0.059485000867001904,0.9610006324221769,NA,0.8370514064015518,0.8566145092460882,0.28446349518656455,NA,0.28564500484966054,0.2193456614509246,946,1686,0.020880808481125532,0.561091340450771,0.05997001499250375,60706,61605,NA,77092,46844,0.08,0.055999999999999994,NA,NA,0.188,0.348,0.209,0.113,0.205,0.07400000000000001,0.279,0.949,0.667,0.6559999999999999,NA,NA,NA,0.6509999999999999,0.642,NA,NA,NA,0.023,0.02,NA,NA,NA,41485,36928,56501,63385,58859,50030.15,NA,NA,3825.835,281,214.122,NA,NA,66.878,0.004774121204913437,0.00427985924487534,NA,NA,0.017480628411836893
43140,"Shelby, NC Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8682432432432432,0.8340379737105081,NA,NA,0.20874403815580286,0.12706587746944423,NA,NA,NA,NA,NA,NA,0.09444753096506421,44987,47841,32584,NA,44008,0.213,0.157,0.41600000000000004,NA,NA,0.355,0.188,0.11800000000000001,0.122,0.066,0.188,0.849,0.555,0.536,0.575,NA,NA,0.507,0.488,0.535,NA,NA,0.085,0.08800000000000001,0.07,NA,NA,30970,26947,44993,58996,39748,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
43220,"Shelton, WA Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9306030667655432,NA,NA,0.6201807228915662,0.21795086477047101,NA,NA,0.028012048192771085,581,3215,0.06540268934231137,0.1807153965785381,0.038597904915390814,63983,68126,NA,NA,37094,0.128,0.102,NA,NA,0.342,0.3,0.287,0.11,0.124,0.086,0.21,0.9069999999999999,0.546,0.522,NA,NA,NA,0.495,0.478,NA,NA,NA,0.077,0.064,NA,NA,NA,39415,31049,39917,46746,27499,NA,NA,NA,NA,448,NA,NA,NA,NA,0.016291501509145788,NA,NA,NA,NA
43300,"Sherman-Denison, TX Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9382525429008709,0.8980905385110491,NA,0.593116967980832,0.24159928487261795,0.013301866552242008,NA,0.08614680897407972,1577,5977,0.06507632341092699,0.263844738162958,0.04179585509138381,57476,59504,NA,NA,59313,0.11199999999999999,0.10400000000000001,NA,NA,0.063,0.311,0.266,0.10300000000000001,0.145,0.073,0.21799999999999997,0.8979999999999999,0.617,0.607,NA,NA,NA,0.588,0.5720000000000001,NA,NA,NA,0.046,0.057,NA,NA,NA,35465,30299,49643,56369,62351,NA,NA,NA,NA,169,NA,NA,NA,NA,0.0027104617407900434,NA,NA,NA,NA
43320,"Show Low, AZ Micro Area",110924,45998,943,12742,128,0.4146803216616783,0.008501316216508601,0.1148714435108723,0.001153943240416862,0.9426188879493833,NA,NA,0.6902173913043478,0.2138087879406362,NA,NA,0.008769762845849802,NA,NA,NA,NA,0.08845399153155013,38897,48604,31397,NA,28369,0.256,0.10800000000000001,NA,NA,0.264,0.285,0.331,0.08800000000000001,0.071,0.061,0.132,0.836,0.457,0.474,NA,NA,NA,0.41100000000000003,0.452,NA,NA,NA,0.099,0.047,NA,NA,NA,30478,23258,42582,60719,34268,17134,NA,NA,NA,774,493.038,NA,NA,NA,0.022586669779386018,0.028775417298937785,NA,NA,NA
43340,"Shreveport-Bossier City, LA Metro Area",394706,206343,155602,16469,5644,0.5227764462663349,0.39422253525408785,0.04172472675865074,0.01429925058144543,0.9159369994660972,0.8238226978384459,0.8907268170426065,0.6876655533801681,0.29145755472504004,0.1393204227849897,0.24812030075187969,0.13658873661177012,2299,8704,0.032633106256303356,0.26413143382352944,0.10259127314333263,47447,60484,29045,31413,58618,0.222,0.14300000000000002,0.32299999999999995,0.191,0.32799999999999996,0.342,0.23199999999999998,0.073,0.139,0.08900000000000001,0.22800000000000004,0.875,0.565,0.564,0.56,NA,0.7,0.516,0.521,0.507,NA,0.639,0.048,0.024,0.076,NA,0.055999999999999994,35594,27975,46977,58104,165373,92443.507,60361.145,NA,NA,1796,443.61199999999997,1352.388,NA,NA,0.010860297630205656,0.004798736162183894,0.022404942782314682,NA,NA
43420,"Sierra Vista-Douglas, AZ Metro Area",125922,68968,4713,44988,2614,0.5477041343053637,0.03742793157669033,0.35726878543860485,0.020758882482806818,0.9412536739560419,0.9739875849837423,NA,0.7645479962721342,0.295228940606688,0.37984037836240025,NA,0.152022367194781,2205,5889,0.06659278776022526,0.3744268976057056,0.07056288715324535,48484,52329,NA,34953,43014,0.163,0.10400000000000001,NA,NA,0.252,0.268,0.252,0.11599999999999999,0.151,0.099,0.25,0.886,0.501,0.485,NA,NA,0.536,0.435,0.428,NA,NA,0.47200000000000003,0.049,0.031,NA,NA,0.073,35373,24627,49681,80634,47946,27473.057999999997,NA,NA,16109.856000000002,134,134,NA,NA,0,0.0027948108288491217,0.0048775058095098115,NA,NA,0
43580,"Sioux City, IA-NE-SD Metro Area",144670,100960,6036,27514,3729,0.6978641045137208,0.041722540955277526,0.19018455795949402,0.02577590378101887,0.9413921948519236,NA,0.7619402985074627,0.5564253604092388,0.2681843343481871,NA,0.22835820895522388,0.04960471244768253,1197,4207,0.04437482859734616,0.28452579034941766,0.07132924481209442,60132,63497,26550,107975,61712,0.115,0.098,NA,NA,0.131,0.337,0.2,0.106,0.154,0.07200000000000001,0.226,0.869,0.696,0.6679999999999999,NA,NA,NA,0.6729999999999999,0.644,NA,NA,NA,0.03,0.033,NA,NA,NA,37092,28914,50326,75486,72981,52035.453,NA,NA,13209.561000000002,926,325.95200000000006,NA,NA,0,0.012688233923898002,0.00626403694419649,NA,NA,0
43620,"Sioux Falls, SD Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9456233253330285,0.7315836564270802,0.7347496206373293,0.7834437086092715,0.365963147802456,0.12690128243364152,0.20637329286798178,0.27367549668874175,4998,12784,0.07184686456776108,0.39095744680851063,0.05015860612656862,65566,68269,50068,52201,40634,0.077,0.055999999999999994,NA,NA,0.20600000000000002,0.258,0.195,0.127,0.24100000000000002,0.105,0.34600000000000003,0.9260000000000002,0.737,0.737,NA,NA,NA,0.721,0.726,NA,NA,NA,0.019,0.011000000000000001,NA,NA,NA,41681,32135,50721,61642,145725,129258.075,NA,NA,NA,626,269.18,NA,NA,NA,0.004295762566477955,0.0020825004550005873,NA,NA,NA
43740,"Somerset, PA Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8920504659278291,NA,NA,NA,0.179986194730989,NA,NA,NA,453,2112,0.038474150180347576,0.21448863636363635,0.07329576317218903,48895,48808,NA,NA,NA,0.11900000000000001,0.114,NA,NA,NA,0.48,0.132,0.098,0.115,0.062,0.177,0.887,0.535,0.555,NA,NA,NA,0.52,0.539,NA,NA,NA,0.027999999999999997,0.028999999999999998,NA,NA,NA,36254,34774,52368,47798,30987,30398.246999999996,NA,NA,NA,39,39,NA,NA,NA,0.0012585923129054119,0.0012829687185580143,NA,NA,NA
43780,"South Bend-Mishawaka, IN-MI Metro Area",323613,238276,36722,26926,7559,0.7362992216011099,0.1134750458108914,0.08320432121082899,0.02335814692240423,0.9178833617196218,0.8623440471221187,0.9563189143341815,0.6969746793817823,0.2953074528689728,0.16251565326283568,0.6620016963528413,0.2555902663597501,2503,9778,0.0454349028154027,0.25598281857230515,0.06789307454227386,53471,57563,31306,80283,50476,0.159,0.12300000000000001,0.318,0.092,0.225,0.322,0.203,0.09,0.17,0.114,0.28400000000000003,0.899,0.619,0.605,0.633,NA,0.725,0.591,0.583,0.586,NA,0.649,0.044000000000000004,0.034,0.075,NA,0.105,36933,31432,44058,60119,150194,114147.44,15770.37,NA,11264.55,1932,865.536,767.0040000000001,NA,123.64800000000001,0.012863363383357524,0.00758261420492654,0.04863576441136131,NA,0.010976736753798422
43900,"Spartanburg, SC Metro Area",319785,216693,65412,23303,8364,0.6776209015432244,0.2045499319855528,0.07287083509232765,0.026155072939631315,0.9019828271277112,0.7990466398728853,0.8654939587775409,0.6426275089060735,0.3022309227996046,0.16270212169361623,0.2025586353944563,0.1473629333565036,3507,11202,0.05159097503350512,0.3130690948044992,0.04951507554265356,55339,62023,36406,62470,52031,0.128,0.085,0.19899999999999998,NA,0.33,0.28600000000000003,0.22,0.098,0.159,0.10400000000000001,0.263,0.867,0.605,0.591,0.611,NA,NA,0.574,0.5660000000000001,0.5710000000000001,NA,NA,0.051,0.043,0.067,NA,NA,37404,31903,50523,55117,143854,99115.40600000002,NA,NA,NA,441,134.946,NA,NA,NA,0.003065608186077551,0.0013615037807543256,NA,NA,NA
44060,"Spokane-Spokane Valley, WA Metro Area",568521,478111,10973,33596,12200,0.8409733325593953,0.01930095810005259,0.059093683434736796,0.02145918972210349,0.9422558108367954,0.9163923633969717,0.8203799654576857,0.9151069518716578,0.3045146516411353,0.12294272547728768,0.42326671601283,0.26776960784313725,7312,21077,0.05375291054273174,0.3469184419034967,0.07113276492082826,59646,61404,46339,51671,48149,0.132,0.12300000000000001,0.134,0.065,0.18,0.23800000000000002,0.268,0.132,0.188,0.11,0.298,0.9359999999999999,0.605,0.602,0.6759999999999999,NA,0.672,0.561,0.563,0.514,NA,0.601,0.06,0.057999999999999996,0.13699999999999998,NA,0.035,40185,31831,50246,67160,252691,216050.805,NA,5559.202000000001,15414.150999999998,5858,4100.6,NA,298.758,796.688,0.023182463957956555,0.018979795053297766,NA,0.05374116644799018,0.05168549341446052
44100,"Springfield, IL Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9452543474727775,0.8330038130207598,NA,0.84,0.35197464651389565,0.1772348538342042,NA,0.23777777777777778,895,3246,0.022350138397344975,0.27572396796056686,0.06847749847274702,62205,67459,26969,68704,44070,0.122,0.092,0.312,NA,0.195,0.282,0.22399999999999998,0.08800000000000001,0.21600000000000003,0.121,0.337,0.931,0.614,0.602,0.657,NA,NA,0.58,0.579,0.5479999999999999,NA,NA,0.055,0.037000000000000005,0.166,NA,NA,45217,35359,57504,71206,95286,79754.382,9242.742,NA,NA,1609,912.303,500.399,NA,NA,0.016886006338811578,0.011438907519840101,0.05413966980794228,NA,NA
44140,"Springfield, MA Metro Area",697382,483119,37479,135189,21185,0.6927609258627266,0.05374242524183303,0.19385214989776048,0.03037789905675799,0.9283722477704438,0.9037966215086135,0.8376414934955229,0.6996630967706593,0.3782900579980658,0.2714835256731895,0.5164723770907248,0.13745925662165492,8171,15766,0.03326630557483864,0.5182671571736649,0.11039538721073168,62346,69947,44038,58490,32519,0.126,0.083,0.263,0.11199999999999999,0.24600000000000002,0.29600000000000004,0.163,0.09,0.18899999999999997,0.153,0.34199999999999997,0.891,0.625,0.632,0.6679999999999999,0.5529999999999999,0.593,0.595,0.605,0.636,0.521,0.5489999999999999,0.045,0.04,0.039,0.055999999999999994,0.07400000000000001,43114,36217,51973,67838,340104,249636.336,23127.071999999996,9182.808,53396.328,8379,3393.495,1231.713,603.288,2605.869,0.024636581751464257,0.013593754236162157,0.05325849290390068,0.06569755133723802,0.048802400794301815
44180,"Springfield, MO Metro Area",467516,417047,11406,16989,7516,0.8920486143789731,0.02439702598413744,0.03633886326885069,0.016076455137364283,0.9136376339407318,0.7526115859449193,0.9354261871647129,0.7541043861798579,0.2749742642766935,0.20085470085470086,0.5207629644347308,0.2333986767949032,5137,14887,0.04811741852489908,0.3450661651104991,0.07110428797236629,47034,48144,25898,90584,33644,0.154,0.147,0.3,0.212,0.132,0.313,0.243,0.075,0.175,0.1,0.275,0.906,0.589,0.5870000000000001,NA,NA,NA,0.569,0.568,NA,NA,NA,0.032,0.031,NA,NA,NA,37017,31538,45375,50240,209991,189201.89099999997,NA,NA,NA,3896,2793.4320000000002,NA,NA,NA,0.018553176088499032,0.014764292181413771,NA,NA,NA
44220,"Springfield, OH Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9092031579341224,0.9108527131782945,NA,0.7767665952890792,0.16267351800346724,0.10103359173126615,NA,0.2569593147751606,268,3535,0.03847325918025293,0.07581329561527582,0.0697165753777157,50128,53959,32205,250001,47147,0.146,0.125,0.237,NA,NA,0.418,0.225,0.099,0.09300000000000001,0.069,0.16200000000000003,0.904,0.597,0.603,0.512,NA,NA,0.56,0.5770000000000001,0.39799999999999996,NA,NA,0.059000000000000004,0.042,0.223,NA,NA,34627,30091,50948,65441,59251,52318.633,NA,NA,NA,299,238.901,NA,NA,NA,0.0050463283320112745,0.004566269917641006,NA,NA,NA
44300,"State College, PA Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9400029255887747,0.6811335205514424,NA,0.9072985126253892,0.425369355582811,0.14781720704620882,NA,0.6668972673815289,4058,6223,0.06168348432884642,0.6520970592961594,0.07041704119532588,60706,61696,90149,45250,42097,0.163,0.16399999999999998,NA,NA,NA,0.284,0.141,0.067,0.21600000000000003,0.222,0.43800000000000006,0.9299999999999999,0.581,0.585,NA,NA,NA,0.562,0.564,NA,NA,NA,0.033,0.035,NA,NA,NA,41638,31173,46842,63963,78353,67070.168,NA,4466.121,NA,4372,2876.776,NA,712.6360000000001,NA,0.05579875690784016,0.04289203509971825,NA,0.15956486624522714,NA
