cbsa_code,cbsa_name,naics2_code,naics2_name,year,cbsa_jobdensity
14860,"Bridgeport, CT",61,Education,2013,3201.5
14860,"Bridgeport, CT",62,Health Care,2013,8557.0537109375
14860,"Bridgeport, CT",71,Arts/Entertainment,2013,3899.96411132812
14860,"Bridgeport, CT",72,Hospitality,2013,7263.99755859375
14860,"Bridgeport, CT",81,Local Services,2013,3992.55395507812
15380,"Buffalo, NY",00,Total,2013,4975.7353515625
15380,"Buffalo, NY",11,Agriculture,2013,140.226501464844
15380,"Buffalo, NY",21,Mining,2013,2359.18994140625
15380,"Buffalo, NY",22,Utilities,2013,6025.63427734375
15380,"Buffalo, NY",23,Construction,2013,2884.70141601562
15380,"Buffalo, NY",31,Manufacturing,2013,2717.48803710938
15380,"Buffalo, NY",42,Wholesale,2013,2568.1923828125
15380,"Buffalo, NY",44,Retail,2013,2861.6630859375
15380,"Buffalo, NY",48,Logistics,2013,2332.96508789062
15380,"Buffalo, NY",51,Information,2013,8210.2861328125
15380,"Buffalo, NY",52,Finance,2013,7157.14453125
15380,"Buffalo, NY",53,Real Estate,2013,5797.6435546875
15380,"Buffalo, NY",54,Professional,2013,9034.7236328125
15380,"Buffalo, NY",55,Headquarters,2013,9091.3369140625
15380,"Buffalo, NY",61,Education,2013,5452.1337890625
15380,"Buffalo, NY",62,Health Care,2013,7004.5849609375
15380,"Buffalo, NY",71,Arts/Entertainment,2013,6419.66748046875
15380,"Buffalo, NY",72,Hospitality,2013,4834.3701171875
15380,"Buffalo, NY",81,Local Services,2013,3168.82348632812
15980,"Cape Coral, FL",00,Total,2013,1555.66760253906
15980,"Cape Coral, FL",11,Agriculture,2013,885.913024902344
15980,"Cape Coral, FL",21,Mining,2013,529.905212402344
15980,"Cape Coral, FL",22,Utilities,2013,1420.40112304688
15980,"Cape Coral, FL",23,Construction,2013,1118.04174804688
15980,"Cape Coral, FL",31,Manufacturing,2013,1708.55615234375
15980,"Cape Coral, FL",42,Wholesale,2013,1390.49133300781
15980,"Cape Coral, FL",44,Retail,2013,1510.40454101562
15980,"Cape Coral, FL",48,Logistics,2013,938.088134765625
15980,"Cape Coral, FL",51,Information,2013,2297.234375
15980,"Cape Coral, FL",52,Finance,2013,1667.65759277344
15980,"Cape Coral, FL",53,Real Estate,2013,1653.20483398438
15980,"Cape Coral, FL",54,Professional,2013,1954.96484375
15980,"Cape Coral, FL",55,Headquarters,2013,3041.15087890625
15980,"Cape Coral, FL",61,Education,2013,1466.71215820312
15980,"Cape Coral, FL",62,Health Care,2013,2031.44104003906
15980,"Cape Coral, FL",71,Arts/Entertainment,2013,940.887084960938
15980,"Cape Coral, FL",72,Hospitality,2013,1398.98901367188
15980,"Cape Coral, FL",81,Local Services,2013,1299.8212890625
16700,"Charleston, SC",00,Total,2013,3404.12622070312
16700,"Charleston, SC",11,Agriculture,2013,296.130187988281
16700,"Charleston, SC",21,Mining,2013,136.470687866211
16700,"Charleston, SC",22,Utilities,2013,12910.5537109375
16700,"Charleston, SC",23,Construction,2013,1387.40515136719
16700,"Charleston, SC",31,Manufacturing,2013,1623.13244628906
16700,"Charleston, SC",42,Wholesale,2013,2201.12817382812
16700,"Charleston, SC",44,Retail,2013,2689.02514648438
16700,"Charleston, SC",48,Logistics,2013,2270.16552734375
16700,"Charleston, SC",51,Information,2013,2813.75
16700,"Charleston, SC",52,Finance,2013,4696.462890625
16700,"Charleston, SC",53,Real Estate,2013,3373.46313476562
16700,"Charleston, SC",54,Professional,2013,3390.21655273438
16700,"Charleston, SC",55,Headquarters,2013,4313.98291015625
16700,"Charleston, SC",61,Education,2013,4275.6171875
16700,"Charleston, SC",62,Health Care,2013,4607.42919921875
16700,"Charleston, SC",71,Arts/Entertainment,2013,3046.84790039062
16700,"Charleston, SC",72,Hospitality,2013,5496.57666015625
16700,"Charleston, SC",81,Local Services,2013,2527.2587890625
16740,"Charlotte, NC-SC",00,Total,2013,7061.1142578125
16740,"Charlotte, NC-SC",11,Agriculture,2013,255.208908081055
16740,"Charlotte, NC-SC",21,Mining,2013,568.099487304688
16740,"Charlotte, NC-SC",22,Utilities,2013,1295.67553710938
16740,"Charlotte, NC-SC",23,Construction,2013,3121.28686523438
16740,"Charlotte, NC-SC",31,Manufacturing,2013,1268.01916503906
16740,"Charlotte, NC-SC",42,Wholesale,2013,2504.87329101562
16740,"Charlotte, NC-SC",44,Retail,2013,2240.22387695312
16740,"Charlotte, NC-SC",48,Logistics,2013,1893.78869628906
16740,"Charlotte, NC-SC",51,Information,2013,14331.5986328125
16740,"Charlotte, NC-SC",52,Finance,2013,21689.912109375
16740,"Charlotte, NC-SC",53,Real Estate,2013,7437.07958984375
16740,"Charlotte, NC-SC",54,Professional,2013,13925.8359375
16740,"Charlotte, NC-SC",55,Headquarters,2013,25880.04296875
16740,"Charlotte, NC-SC",61,Education,2013,3416.24951171875
16740,"Charlotte, NC-SC",62,Health Care,2013,5397.7275390625
16740,"Charlotte, NC-SC",71,Arts/Entertainment,2013,9451.0380859375
16740,"Charlotte, NC-SC",72,Hospitality,2013,5910.61669921875
16740,"Charlotte, NC-SC",81,Local Services,2013,4060.21142578125
16860,"Chattanooga, TN-GA",00,Total,2013,3345.36865234375
16860,"Chattanooga, TN-GA",11,Agriculture,2013,270.709411621094
16860,"Chattanooga, TN-GA",21,Mining,2013,326.261810302734
16860,"Chattanooga, TN-GA",22,Utilities,2013,6449.154296875
16860,"Chattanooga, TN-GA",23,Construction,2013,2231.91186523438
16860,"Chattanooga, TN-GA",31,Manufacturing,2013,1358.75354003906
16860,"Chattanooga, TN-GA",42,Wholesale,2013,2303.93969726562
16860,"Chattanooga, TN-GA",44,Retail,2013,1890.05297851562
16860,"Chattanooga, TN-GA",48,Logistics,2013,2590.25439453125
16860,"Chattanooga, TN-GA",51,Information,2013,3715.056640625
16860,"Chattanooga, TN-GA",52,Finance,2013,6312.10888671875
16860,"Chattanooga, TN-GA",53,Real Estate,2013,3458.05541992188
16860,"Chattanooga, TN-GA",54,Professional,2013,5508.1806640625
16860,"Chattanooga, TN-GA",55,Headquarters,2013,13498.1376953125
16860,"Chattanooga, TN-GA",61,Education,2013,4514.5283203125
16860,"Chattanooga, TN-GA",62,Health Care,2013,4524.43359375
16860,"Chattanooga, TN-GA",71,Arts/Entertainment,2013,5169.16943359375
16860,"Chattanooga, TN-GA",72,Hospitality,2013,3469.09130859375
16860,"Chattanooga, TN-GA",81,Local Services,2013,3338.31323242188
16980,"Chicago, IL-IN-WI",00,Total,2013,41530.05859375
16980,"Chicago, IL-IN-WI",11,Agriculture,2013,1614.798828125
16980,"Chicago, IL-IN-WI",21,Mining,2013,39116.0625
16980,"Chicago, IL-IN-WI",22,Utilities,2013,12142.1142578125
16980,"Chicago, IL-IN-WI",23,Construction,2013,11427.7529296875
16980,"Chicago, IL-IN-WI",31,Manufacturing,2013,5710.6708984375
16980,"Chicago, IL-IN-WI",42,Wholesale,2013,15104.8515625
16980,"Chicago, IL-IN-WI",44,Retail,2013,14541.421875
16980,"Chicago, IL-IN-WI",48,Logistics,2013,5958.75634765625
16980,"Chicago, IL-IN-WI",51,Information,2013,82309.8828125
16980,"Chicago, IL-IN-WI",52,Finance,2013,139400.90625
16980,"Chicago, IL-IN-WI",53,Real Estate,2013,62532.8828125
16980,"Chicago, IL-IN-WI",54,Professional,2013,118116.171875
16980,"Chicago, IL-IN-WI",55,Headquarters,2013,43766.25390625
16980,"Chicago, IL-IN-WI",61,Education,2013,40529.703125
16980,"Chicago, IL-IN-WI",62,Health Care,2013,31552.33203125
16980,"Chicago, IL-IN-WI",71,Arts/Entertainment,2013,26680.873046875
16980,"Chicago, IL-IN-WI",72,Hospitality,2013,32584.955078125
16980,"Chicago, IL-IN-WI",81,Local Services,2013,48727.1484375
17140,"Cincinnati, OH-KY-IN",00,Total,2013,6325.85009765625
17140,"Cincinnati, OH-KY-IN",11,Agriculture,2013,1021.01647949219
17140,"Cincinnati, OH-KY-IN",21,Mining,2013,1211.67785644531
17140,"Cincinnati, OH-KY-IN",22,Utilities,2013,1351.2119140625
17140,"Cincinnati, OH-KY-IN",23,Construction,2013,2716.94555664062
17140,"Cincinnati, OH-KY-IN",31,Manufacturing,2013,2932.05932617188
17140,"Cincinnati, OH-KY-IN",42,Wholesale,2013,3233.15893554688
17140,"Cincinnati, OH-KY-IN",44,Retail,2013,3224.25634765625
17140,"Cincinnati, OH-KY-IN",48,Logistics,2013,2276.73168945312
17140,"Cincinnati, OH-KY-IN",51,Information,2013,10769.998046875
17140,"Cincinnati, OH-KY-IN",52,Finance,2013,9355.2861328125
17140,"Cincinnati, OH-KY-IN",53,Real Estate,2013,5395.083984375
17140,"Cincinnati, OH-KY-IN",54,Professional,2013,11808.8349609375
17140,"Cincinnati, OH-KY-IN",55,Headquarters,2013,24013.984375
17140,"Cincinnati, OH-KY-IN",61,Education,2013,4659.32666015625
17140,"Cincinnati, OH-KY-IN",62,Health Care,2013,6944.4462890625
17140,"Cincinnati, OH-KY-IN",71,Arts/Entertainment,2013,7606.78662109375
17140,"Cincinnati, OH-KY-IN",72,Hospitality,2013,5195.435546875
17140,"Cincinnati, OH-KY-IN",81,Local Services,2013,4102.517578125
17460,"Cleveland, OH",00,Total,2013,11151.775390625
17460,"Cleveland, OH",11,Agriculture,2013,248.549667358398
17460,"Cleveland, OH",21,Mining,2013,5511.5712890625
17460,"Cleveland, OH",22,Utilities,2013,2598.23779296875
17460,"Cleveland, OH",23,Construction,2013,2775.3203125
17460,"Cleveland, OH",31,Manufacturing,2013,2466.080078125
17460,"Cleveland, OH",42,Wholesale,2013,4161.62158203125
17460,"Cleveland, OH",44,Retail,2013,2885.65673828125
17460,"Cleveland, OH",48,Logistics,2013,2569.72241210938
17460,"Cleveland, OH",51,Information,2013,8257.283203125
17460,"Cleveland, OH",52,Finance,2013,12623.0322265625
17460,"Cleveland, OH",53,Real Estate,2013,5406.67333984375
17460,"Cleveland, OH",54,Professional,2013,15394.1884765625
17460,"Cleveland, OH",55,Headquarters,2013,19012.76171875
17460,"Cleveland, OH",61,Education,2013,22631.052734375
17460,"Cleveland, OH",62,Health Care,2013,25837.5
17460,"Cleveland, OH",71,Arts/Entertainment,2013,20203.533203125
17460,"Cleveland, OH",72,Hospitality,2013,6989.1376953125
17460,"Cleveland, OH",81,Local Services,2013,6091.1806640625
17820,"Colorado Springs, CO",00,Total,2013,2948.84106445312
17820,"Colorado Springs, CO",11,Agriculture,2013,2703.1435546875
17820,"Colorado Springs, CO",21,Mining,2013,726.370422363281
17820,"Colorado Springs, CO",22,Utilities,2013,2247.35961914062
17820,"Colorado Springs, CO",23,Construction,2013,2131.40673828125
17820,"Colorado Springs, CO",31,Manufacturing,2013,2038.99133300781
17820,"Colorado Springs, CO",42,Wholesale,2013,2002.43920898438
17820,"Colorado Springs, CO",44,Retail,2013,2755.4013671875
17820,"Colorado Springs, CO",48,Logistics,2013,1388.23999023438
17820,"Colorado Springs, CO",51,Information,2013,3695.8447265625
17820,"Colorado Springs, CO",52,Finance,2013,4539.16796875
17820,"Colorado Springs, CO",53,Real Estate,2013,2540.27197265625
17820,"Colorado Springs, CO",54,Professional,2013,3315.10302734375
17820,"Colorado Springs, CO",55,Headquarters,2013,2903.59130859375
17820,"Colorado Springs, CO",61,Education,2013,2170.41748046875
17820,"Colorado Springs, CO",62,Health Care,2013,3772.32299804688
17820,"Colorado Springs, CO",71,Arts/Entertainment,2013,1765.01293945312
17820,"Colorado Springs, CO",72,Hospitality,2013,2796.27270507812
17820,"Colorado Springs, CO",81,Local Services,2013,2469.56616210938
17900,"Columbia, SC",00,Total,2013,4225.27685546875
17900,"Columbia, SC",11,Agriculture,2013,234.820724487305
17900,"Columbia, SC",21,Mining,2013,236.597015380859
17900,"Columbia, SC",22,Utilities,2013,4180.46630859375
17900,"Columbia, SC",23,Construction,2013,1705.43811035156
17900,"Columbia, SC",31,Manufacturing,2013,685.887817382812
17900,"Columbia, SC",42,Wholesale,2013,1912.50903320312
17900,"Columbia, SC",44,Retail,2013,1786.142578125
17900,"Columbia, SC",48,Logistics,2013,1164.66333007812
17900,"Columbia, SC",51,Information,2013,3471.53442382812
17900,"Columbia, SC",52,Finance,2013,9455.837890625
17900,"Columbia, SC",53,Real Estate,2013,5250.3662109375
17900,"Columbia, SC",54,Professional,2013,9272.3037109375
17900,"Columbia, SC",55,Headquarters,2013,8460.4296875
17900,"Columbia, SC",61,Education,2013,3541.35375976562
17900,"Columbia, SC",62,Health Care,2013,6755.37060546875
17900,"Columbia, SC",71,Arts/Entertainment,2013,2205.69873046875
17900,"Columbia, SC",72,Hospitality,2013,3235.99072265625
17900,"Columbia, SC",81,Local Services,2013,6164.880859375
18140,"Columbus, OH",00,Total,2013,6635.3681640625
18140,"Columbus, OH",11,Agriculture,2013,483.882171630859
18140,"Columbus, OH",21,Mining,2013,1057.603515625
18140,"Columbus, OH",22,Utilities,2013,7246.81298828125
18140,"Columbus, OH",23,Construction,2013,2828.28076171875
18140,"Columbus, OH",31,Manufacturing,2013,2172.01538085938
18140,"Columbus, OH",42,Wholesale,2013,2978.18920898438
18140,"Columbus, OH",44,Retail,2013,3312.07983398438
18140,"Columbus, OH",48,Logistics,2013,2250.56689453125
18140,"Columbus, OH",51,Information,2013,7815.8154296875
18140,"Columbus, OH",52,Finance,2013,14543.58203125
18140,"Columbus, OH",53,Real Estate,2013,7763.623046875
18140,"Columbus, OH",54,Professional,2013,8813.8056640625
18140,"Columbus, OH",55,Headquarters,2013,12142.298828125
18140,"Columbus, OH",61,Education,2013,13906.1455078125
18140,"Columbus, OH",62,Health Care,2013,9369.888671875
18140,"Columbus, OH",71,Arts/Entertainment,2013,6150.2734375
18140,"Columbus, OH",72,Hospitality,2013,5182.64990234375
18140,"Columbus, OH",81,Local Services,2013,5637.94140625
19100,"Dallas, TX",00,Total,2013,8560.0546875
19100,"Dallas, TX",11,Agriculture,2013,2162.05908203125
19100,"Dallas, TX",21,Mining,2013,12748.84375
19100,"Dallas, TX",22,Utilities,2013,36874.84765625
19100,"Dallas, TX",23,Construction,2013,4521.666015625
19100,"Dallas, TX",31,Manufacturing,2013,6787.4814453125
19100,"Dallas, TX",42,Wholesale,2013,5724.712890625
19100,"Dallas, TX",44,Retail,2013,4774.4580078125
19100,"Dallas, TX",48,Logistics,2013,3342.77954101562
19100,"Dallas, TX",51,Information,2013,13583.8291015625
19100,"Dallas, TX",52,Finance,2013,15740.671875
19100,"Dallas, TX",53,Real Estate,2013,12361.9306640625
19100,"Dallas, TX",54,Professional,2013,16811.232421875
19100,"Dallas, TX",55,Headquarters,2013,13887.1123046875
19100,"Dallas, TX",61,Education,2013,6209.3017578125
19100,"Dallas, TX",62,Health Care,2013,8920.5703125
19100,"Dallas, TX",71,Arts/Entertainment,2013,6841.26171875
19100,"Dallas, TX",72,Hospitality,2013,6456.630859375
19100,"Dallas, TX",81,Local Services,2013,5641.3251953125
19430,"Dayton, OH",00,Total,2013,3155.47509765625
19430,"Dayton, OH",11,Agriculture,2013,391.193206787109
19430,"Dayton, OH",21,Mining,2013,504.383117675781
19430,"Dayton, OH",22,Utilities,2013,1552.94262695312
19430,"Dayton, OH",23,Construction,2013,1549.79846191406
19430,"Dayton, OH",31,Manufacturing,2013,1692.71447753906
19430,"Dayton, OH",42,Wholesale,2013,1962.41979980469
19430,"Dayton, OH",44,Retail,2013,1901.89660644531
19430,"Dayton, OH",48,Logistics,2013,966.480224609375
19430,"Dayton, OH",51,Information,2013,4245.63916015625
19430,"Dayton, OH",52,Finance,2013,4907.4365234375
19430,"Dayton, OH",53,Real Estate,2013,2578.56030273438
19430,"Dayton, OH",54,Professional,2013,3129.40869140625
19430,"Dayton, OH",55,Headquarters,2013,2828.515625
19430,"Dayton, OH",61,Education,2013,10661.4443359375
19430,"Dayton, OH",62,Health Care,2013,5015.77587890625
19430,"Dayton, OH",71,Arts/Entertainment,2013,3414.93872070312
19430,"Dayton, OH",72,Hospitality,2013,2232.18408203125
19430,"Dayton, OH",81,Local Services,2013,2458.1201171875
19660,"Deltona, FL",00,Total,2013,1433.50561523438
19660,"Deltona, FL",11,Agriculture,2013,56.0982437133789
19660,"Deltona, FL",21,Mining,2013,114.147178649902
19660,"Deltona, FL",22,Utilities,2013,947.30419921875
19660,"Deltona, FL",23,Construction,2013,637.86328125
19660,"Deltona, FL",31,Manufacturing,2013,673.212829589844
19660,"Deltona, FL",42,Wholesale,2013,827.874572753906
19660,"Deltona, FL",44,Retail,2013,1197.708984375
19660,"Deltona, FL",48,Logistics,2013,922.724365234375
19660,"Deltona, FL",51,Information,2013,1240.55810546875
19660,"Deltona, FL",52,Finance,2013,1473.57507324219
19660,"Deltona, FL",53,Real Estate,2013,1454.96813964844
19660,"Deltona, FL",54,Professional,2013,1518.5009765625
19660,"Deltona, FL",55,Headquarters,2013,2118.462890625
19660,"Deltona, FL",61,Education,2013,3043.57153320312
19660,"Deltona, FL",62,Health Care,2013,2060.53979492188
19660,"Deltona, FL",71,Arts/Entertainment,2013,1163.99584960938
19660,"Deltona, FL",72,Hospitality,2013,1464.33679199219
19660,"Deltona, FL",81,Local Services,2013,1003.63403320312
19740,"Denver, CO",00,Total,2013,14239.486328125
19740,"Denver, CO",11,Agriculture,2013,2012.77941894531
19740,"Denver, CO",21,Mining,2013,95770.84375
19740,"Denver, CO",22,Utilities,2013,14957.33203125
19740,"Denver, CO",23,Construction,2013,5067.2421875
19740,"Denver, CO",31,Manufacturing,2013,4368.140625
19740,"Denver, CO",42,Wholesale,2013,7937.93212890625
19740,"Denver, CO",44,Retail,2013,5756.16064453125
19740,"Denver, CO",48,Logistics,2013,3256.5244140625
19740,"Denver, CO",51,Information,2013,15421.4736328125
19740,"Denver, CO",52,Finance,2013,29035.705078125
19740,"Denver, CO",53,Real Estate,2013,17001.107421875
19740,"Denver, CO",54,Professional,2013,28999.00390625
19740,"Denver, CO",55,Headquarters,2013,29256.27734375
19740,"Denver, CO",61,Education,2013,11001.0419921875
19740,"Denver, CO",62,Health Care,2013,8815.7060546875
19740,"Denver, CO",71,Arts/Entertainment,2013,7907.0625
19740,"Denver, CO",72,Hospitality,2013,13444.7744140625
19740,"Denver, CO",81,Local Services,2013,10664.646484375
19780,"Des Moines, IA",00,Total,2013,6375.8857421875
19780,"Des Moines, IA",11,Agriculture,2013,178.198272705078
19780,"Des Moines, IA",21,Mining,2013,1879.08166503906
19780,"Des Moines, IA",22,Utilities,2013,9881.8662109375
19780,"Des Moines, IA",23,Construction,2013,2261.35009765625
19780,"Des Moines, IA",31,Manufacturing,2013,1615.04382324219
19780,"Des Moines, IA",42,Wholesale,2013,3467.38793945312
19780,"Des Moines, IA",44,Retail,2013,2796.67065429688
19780,"Des Moines, IA",48,Logistics,2013,2176.56396484375
19780,"Des Moines, IA",51,Information,2013,11094.54296875
19780,"Des Moines, IA",52,Finance,2013,15145.9013671875
19780,"Des Moines, IA",53,Real Estate,2013,6730.70166015625
19780,"Des Moines, IA",54,Professional,2013,8808.146484375
19780,"Des Moines, IA",55,Headquarters,2013,6872.32275390625
19780,"Des Moines, IA",61,Education,2013,3158.36450195312
19780,"Des Moines, IA",62,Health Care,2013,6793.97021484375
19780,"Des Moines, IA",71,Arts/Entertainment,2013,4625.05078125
19780,"Des Moines, IA",72,Hospitality,2013,4483.21337890625
19780,"Des Moines, IA",81,Local Services,2013,4642.4150390625
19820,"Detroit, MI",00,Total,2013,7492.94970703125
19820,"Detroit, MI",11,Agriculture,2013,694.041748046875
19820,"Detroit, MI",21,Mining,2013,1008.07397460938
19820,"Detroit, MI",22,Utilities,2013,21420.626953125
19820,"Detroit, MI",23,Construction,2013,3539.7685546875
19820,"Detroit, MI",31,Manufacturing,2013,3407.76708984375
19820,"Detroit, MI",42,Wholesale,2013,3584.00952148438
19820,"Detroit, MI",44,Retail,2013,2969.74780273438
19820,"Detroit, MI",48,Logistics,2013,2398.97387695312
19820,"Detroit, MI",51,Information,2013,7750.90966796875
19820,"Detroit, MI",52,Finance,2013,12146.677734375
19820,"Detroit, MI",53,Real Estate,2013,4871.5185546875
19820,"Detroit, MI",54,Professional,2013,8599.912109375
19820,"Detroit, MI",55,Headquarters,2013,33102.29296875
19820,"Detroit, MI",61,Education,2013,5008.24365234375
19820,"Detroit, MI",62,Health Care,2013,12168.458984375
19820,"Detroit, MI",71,Arts/Entertainment,2013,6453.69091796875
19820,"Detroit, MI",72,Hospitality,2013,6870.986328125
19820,"Detroit, MI",81,Local Services,2013,3727.46948242188
21340,"El Paso, TX",00,Total,2013,4078.94287109375
21340,"El Paso, TX",11,Agriculture,2013,690.750671386719
21340,"El Paso, TX",21,Mining,2013,1908.85791015625
21340,"El Paso, TX",22,Utilities,2013,7976.86474609375
21340,"El Paso, TX",23,Construction,2013,2152.6220703125
21340,"El Paso, TX",31,Manufacturing,2013,2493.478515625
21340,"El Paso, TX",42,Wholesale,2013,3514.96337890625
21340,"El Paso, TX",44,Retail,2013,4654.61083984375
21340,"El Paso, TX",48,Logistics,2013,2168.25708007812
21340,"El Paso, TX",51,Information,2013,3770.8115234375
21340,"El Paso, TX",52,Finance,2013,4608.31884765625
21340,"El Paso, TX",53,Real Estate,2013,4256.89892578125
21340,"El Paso, TX",54,Professional,2013,5614.5830078125
21340,"El Paso, TX",55,Headquarters,2013,3805.58178710938
21340,"El Paso, TX",61,Education,2013,3433.22045898438
21340,"El Paso, TX",62,Health Care,2013,5516.45166015625
21340,"El Paso, TX",71,Arts/Entertainment,2013,2921.77612304688
21340,"El Paso, TX",72,Hospitality,2013,3932.87451171875
21340,"El Paso, TX",81,Local Services,2013,3616.97534179688
23420,"Fresno, CA",00,Total,2013,3797.3759765625
23420,"Fresno, CA",11,Agriculture,2013,2913.52563476562
23420,"Fresno, CA",21,Mining,2013,651.548950195312
23420,"Fresno, CA",22,Utilities,2013,2232.94067382812
23420,"Fresno, CA",23,Construction,2013,1710.86291503906
23420,"Fresno, CA",31,Manufacturing,2013,1715.6083984375
23420,"Fresno, CA",42,Wholesale,2013,1913.17492675781
23420,"Fresno, CA",44,Retail,2013,3355.84155273438
23420,"Fresno, CA",48,Logistics,2013,1260.81811523438
23420,"Fresno, CA",51,Information,2013,3581.33129882812
23420,"Fresno, CA",52,Finance,2013,3385.59155273438
23420,"Fresno, CA",53,Real Estate,2013,2795.81811523438
23420,"Fresno, CA",54,Professional,2013,3785.55932617188
23420,"Fresno, CA",55,Headquarters,2013,2453.89013671875
23420,"Fresno, CA",61,Education,2013,3558.43334960938
23420,"Fresno, CA",62,Health Care,2013,7964.19287109375
23420,"Fresno, CA",71,Arts/Entertainment,2013,2871.71044921875
23420,"Fresno, CA",72,Hospitality,2013,3428.85229492188
23420,"Fresno, CA",81,Local Services,2013,2887.84399414062
24340,"Grand Rapids, MI",00,Total,2013,6988.55126953125
24340,"Grand Rapids, MI",11,Agriculture,2013,285.800811767578
24340,"Grand Rapids, MI",21,Mining,2013,13456.177734375
24340,"Grand Rapids, MI",22,Utilities,2013,3224.5625
24340,"Grand Rapids, MI",23,Construction,2013,1763.529296875
24340,"Grand Rapids, MI",31,Manufacturing,2013,2703.76977539062
24340,"Grand Rapids, MI",42,Wholesale,2013,3707.74291992188
24340,"Grand Rapids, MI",44,Retail,2013,2256.29345703125
24340,"Grand Rapids, MI",48,Logistics,2013,2667.53100585938
24340,"Grand Rapids, MI",51,Information,2013,11021.48046875
24340,"Grand Rapids, MI",52,Finance,2013,7818.380859375
24340,"Grand Rapids, MI",53,Real Estate,2013,8870.6435546875
24340,"Grand Rapids, MI",54,Professional,2013,12404.1982421875
24340,"Grand Rapids, MI",55,Headquarters,2013,2523.27197265625
24340,"Grand Rapids, MI",61,Education,2013,3905.01879882812
24340,"Grand Rapids, MI",62,Health Care,2013,21009.8515625
24340,"Grand Rapids, MI",71,Arts/Entertainment,2013,7296.68408203125
24340,"Grand Rapids, MI",72,Hospitality,2013,6766.53125
24340,"Grand Rapids, MI",81,Local Services,2013,4494.2021484375
24660,"Greensboro, NC",00,Total,2013,2403.873046875
24660,"Greensboro, NC",11,Agriculture,2013,198.530395507812
24660,"Greensboro, NC",21,Mining,2013,960.339599609375
24660,"Greensboro, NC",22,Utilities,2013,2101.38549804688
24660,"Greensboro, NC",23,Construction,2013,1386.466796875
24660,"Greensboro, NC",31,Manufacturing,2013,1171.18518066406
24660,"Greensboro, NC",42,Wholesale,2013,1557.27661132812
24660,"Greensboro, NC",44,Retail,2013,1906.15466308594
24660,"Greensboro, NC",48,Logistics,2013,2312.67626953125
24660,"Greensboro, NC",51,Information,2013,3144.74438476562
24660,"Greensboro, NC",52,Finance,2013,4365.67041015625
24660,"Greensboro, NC",53,Real Estate,2013,2364.82202148438
24660,"Greensboro, NC",54,Professional,2013,3070.6103515625
24660,"Greensboro, NC",55,Headquarters,2013,4213.40380859375
24660,"Greensboro, NC",61,Education,2013,2516.63012695312
24660,"Greensboro, NC",62,Health Care,2013,4158.96240234375
24660,"Greensboro, NC",71,Arts/Entertainment,2013,2167.91015625
24660,"Greensboro, NC",72,Hospitality,2013,2262.64086914062
24660,"Greensboro, NC",81,Local Services,2013,2019.77490234375
24860,"Greenville, SC",00,Total,2013,2252.0400390625
24860,"Greenville, SC",11,Agriculture,2013,191.477951049805
24860,"Greenville, SC",21,Mining,2013,345.262603759766
24860,"Greenville, SC",22,Utilities,2013,2937.94946289062
24860,"Greenville, SC",23,Construction,2013,2340.16040039062
24860,"Greenville, SC",31,Manufacturing,2013,1026.34411621094
24860,"Greenville, SC",42,Wholesale,2013,1837.61218261719
24860,"Greenville, SC",44,Retail,2013,1773.90112304688
24860,"Greenville, SC",48,Logistics,2013,1168.55029296875
24860,"Greenville, SC",51,Information,2013,5047.8544921875
24860,"Greenville, SC",52,Finance,2013,3917.18310546875
24860,"Greenville, SC",53,Real Estate,2013,3286.68359375
24860,"Greenville, SC",54,Professional,2013,4267.00048828125
24860,"Greenville, SC",55,Headquarters,2013,3203.03369140625
24860,"Greenville, SC",61,Education,2013,1721.04272460938
24860,"Greenville, SC",62,Health Care,2013,2642.69873046875
24860,"Greenville, SC",71,Arts/Entertainment,2013,2363.31689453125
24860,"Greenville, SC",72,Hospitality,2013,2530.3076171875
24860,"Greenville, SC",81,Local Services,2013,1839.46484375
25420,"Harrisburg, PA",00,Total,2013,3664.72143554688
25420,"Harrisburg, PA",11,Agriculture,2013,705.05126953125
25420,"Harrisburg, PA",21,Mining,2013,1791.166015625
25420,"Harrisburg, PA",22,Utilities,2013,1208.509765625
25420,"Harrisburg, PA",23,Construction,2013,1316.17248535156
25420,"Harrisburg, PA",31,Manufacturing,2013,1737.42224121094
25420,"Harrisburg, PA",42,Wholesale,2013,2070.83642578125
25420,"Harrisburg, PA",44,Retail,2013,2207.29809570312
25420,"Harrisburg, PA",48,Logistics,2013,1579.15393066406
25420,"Harrisburg, PA",51,Information,2013,5018.0576171875
25420,"Harrisburg, PA",52,Finance,2013,4793.173828125
25420,"Harrisburg, PA",53,Real Estate,2013,2449.54248046875
25420,"Harrisburg, PA",54,Professional,2013,4930.17578125
25420,"Harrisburg, PA",55,Headquarters,2013,3605.78344726562
25420,"Harrisburg, PA",61,Education,2013,4126.45556640625
25420,"Harrisburg, PA",62,Health Care,2013,7136.14111328125
25420,"Harrisburg, PA",71,Arts/Entertainment,2013,2009.49780273438
25420,"Harrisburg, PA",72,Hospitality,2013,3229.6826171875
25420,"Harrisburg, PA",81,Local Services,2013,3437.36669921875
25540,"Hartford, CT",00,Total,2013,11379.2998046875
25540,"Hartford, CT",11,Agriculture,2013,149.873184204102
25540,"Hartford, CT",21,Mining,2013,824.751098632812
25540,"Hartford, CT",22,Utilities,2013,4187.71630859375
