cbsa,cbsaname,stco_code,county,type,naics,sector,measure,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,cbsa_code
12060,"Atlanta, GA",13135,"Gwinnett County, Georgia",UC,00,Total,actual job density,2451.67626953125,2512.51904296875,2521.82373046875,2554.109619140625,2499.63232421875,2278.69873046875,2199,2296.792236328125,2344.316162109375,2397.684814453125,2465.04150390625,2526.6015625,12060
12060,"Atlanta, GA",13143,"Haralson County, Georgia",EX,00,Total,actual job density,104.73963928222656,124.45803833007812,112.93382263183594,85.34620666503906,96.11096954345703,107.65321350097656,69.59691619873047,63.374359130859375,71.6770248413086,70.19194793701172,69.5355453491211,66.03580474853516,12060
12060,"Atlanta, GA",13149,"Heard County, Georgia",EX,00,Total,actual job density,49.622066497802734,54.71271896362305,21.828712463378906,8.601786613464355,18.488773345947266,32.02509307861328,36.18669128417969,21.30524444580078,8.0437650680542,7.203413963317871,9.710339546203613,9.102945327758789,12060
12060,"Atlanta, GA",13151,"Henry County, Georgia",ES,00,Total,actual job density,524.16839599609375,529.49951171875,587.6766357421875,580.43475341796875,589.56365966796875,572.60107421875,610.57965087890625,605.828369140625,618.914306640625,666.4901123046875,651.01605224609375,672.893798828125,12060
12060,"Atlanta, GA",13159,"Jasper County, Georgia",EX,00,Total,actual job density,15.307506561279297,12.601505279541016,12.538429260253906,20.62761688232422,20.412559509277344,12.621556282043457,13.437460899353027,17.011699676513672,22.795236587524414,22.9800968170166,12.982431411743164,12.356551170349121,12060
12060,"Atlanta, GA",13171,"Lamar County, Georgia",EX,00,Total,actual job density,112.52947998046875,93.61753845214844,96.020721435546875,353.19268798828125,374.29705810546875,223.13827514648437,195.19248962402344,198.1771697998047,169.89523315429688,193.80775451660156,182.41285705566406,121.57921600341797,12060
12060,"Atlanta, GA",13199,"Meriwether County, Georgia",EX,00,Total,actual job density,94.13829803466797,90.3105697631836,84.5572509765625,79.7153549194336,68.2091064453125,75.936676025390625,69.4596939086914,75.14913177490234,99.82286834716797,84.63471984863281,69.704559326171875,70.00846099853516,12060
12060,"Atlanta, GA",13211,"Morgan County, Georgia",EX,00,Total,actual job density,52.0675163269043,54.740882873535156,54.62070083618164,60.90357971191406,63.23979187011719,55.73476028442383,54.074337005615234,51.42116165161133,53.34090042114258,52.02340316772461,58.2856330871582,64.94184875488281,12060
12060,"Atlanta, GA",13217,"Newton County, Georgia",ES,00,Total,actual job density,1106.89794921875,1079.570556640625,1055.6522216796875,1384.4573974609375,1387.799072265625,1283.44873046875,1379.8558349609375,1257.1922607421875,1377.1234130859375,1401.8837890625,1322.88720703125,1290.1905517578125,12060
12060,"Atlanta, GA",13223,"Paulding County, Georgia",ES,00,Total,actual job density,187.4820556640625,210.3981170654297,233.48577880859375,298.8970031738281,304.51318359375,306.4449157714844,272.8018798828125,282.2775573730469,354.2711486816406,357.54791259765625,365.15289306640625,363.4103698730469,12060
12060,"Atlanta, GA",13227,"Pickens County, Georgia",EX,00,Total,actual job density,127.76547241210937,134.163818359375,143.81712341308594,132.2569580078125,158.88790893554687,140.69039916992187,123.24120330810547,122.87264251708984,156.07806396484375,152.0834503173828,151.07015991210937,161.7306365966797,12060
12060,"Atlanta, GA",13231,"Pike County, Georgia",EX,00,Total,actual job density,8.147440910339355,9.134981155395508,9.79478645324707,11.172639846801758,9.753064155578613,10.683378219604492,9.409333229064941,9.03335189819336,13.085351943969727,13.940226554870605,14.193269729614258,16.831518173217773,12060
12060,"Atlanta, GA",13247,"Rockdale County, Georgia",MS,00,Total,actual job density,998.06671142578125,1006.8916625976562,943.10345458984375,881.32928466796875,841.340576171875,759.775146484375,845.421630859375,838.42578125,913.57666015625,947.96307373046875,937.49932861328125,927.75732421875,12060
12060,"Atlanta, GA",13255,"Spalding County, Georgia",ES,00,Total,actual job density,969.32147216796875,1031.698486328125,877.3148193359375,770.36846923828125,734.01763916015625,704.66790771484375,699.099609375,692.82440185546875,658.14813232421875,671.962646484375,689.17681884765625,693.9476318359375,12060
12060,"Atlanta, GA",13297,"Walton County, Georgia",EX,00,Total,actual job density,183.16441345214844,177.74807739257812,185.83827209472656,231.01451110839844,229.69696044921875,286.3960876464844,206.212158203125,222.70608520507812,206.65087890625,214.8008575439453,230.75653076171875,232.8143310546875,12060
12260,"Augusta, GA-SC",00000,Metro Total,TOTAL,00,Total,actual job density,2225.50244140625,1913.5203857421875,2259.543212890625,2215.788818359375,2257.856201171875,2315.328857421875,2330.26416015625,2387.565673828125,2267.405029296875,2226.55712890625,2265.694580078125,2221.246826171875,12260
12260,"Augusta, GA-SC",13033,"Burke County, Georgia",EX,00,Total,actual job density,129.52247619628906,107.97208404541016,99.81310272216797,102.38017272949219,118.24711608886719,128.22486877441406,110.00952911376953,117.08557891845703,167.67153930664062,164.9984893798828,98.40257263183594,185.0078125,12260
12260,"Augusta, GA-SC",13073,"Columbia County, Georgia",ES,00,Total,actual job density,986.59149169921875,1131.3714599609375,1113.4034423828125,1100.7412109375,1097.65966796875,1005.7597045898437,1005.1874389648437,1023.8829345703125,861.947021484375,965.89898681640625,988.69329833984375,1015.6166381835937,12260
12260,"Augusta, GA-SC",13181,"Lincoln County, Georgia",EX,00,Total,actual job density,11.51033878326416,11.444609642028809,13.182779312133789,23.765886306762695,23.886720657348633,24.373260498046875,14.117331504821777,11.791129112243652,22.171545028686523,25.130260467529297,25.83269691467285,26.534563064575195,12260
12260,"Augusta, GA-SC",13189,"McDuffie County, Georgia",EX,00,Total,actual job density,826.7974853515625,1122.7261962890625,1792.292724609375,688.7781982421875,631.51995849609375,580.1693115234375,206.40257263183594,187.81912231445312,192.93186950683594,188.7731475830078,226.62950134277344,204.7996368408203,12260
12260,"Augusta, GA-SC",13245,"Richmond County, Georgia",EX,00,Total,actual job density,3528.4833984375,2863.549072265625,3499.16748046875,3542.247314453125,3672.51708984375,3766.303955078125,3872.2392578125,4021.544677734375,3914.927490234375,3896.56884765625,4003.41162109375,3992.13427734375,12260
12260,"Augusta, GA-SC",45003,"Aiken County, South Carolina",ES,00,Total,actual job density,1237.6513671875,1213.9468994140625,1210.999267578125,1199.380615234375,1163.895263671875,1179.8619384765625,1193.546142578125,1206.8875732421875,1017.3195190429687,920.7265625,896.50970458984375,772.6468505859375,12260
12260,"Augusta, GA-SC",45037,"Edgefield County, South Carolina",EX,00,Total,actual job density,39.60650634765625,37.623538970947266,36.396427154541016,41.43373107910156,37.178043365478516,37.70077896118164,33.835426330566406,33.146915435791016,31.819068908691406,37.58510208129883,37.93965530395508,38.165870666503906,12260
12420,"Austin, TX",00000,Metro Total,TOTAL,00,Total,actual job density,5375.4453125,5430.26220703125,5724.64306640625,5770.0703125,6114.2080078125,5723.16650390625,6178.0146484375,6175.02880859375,6753.1484375,6924.021484375,6965.51708984375,7501.5849609375,12420
12420,"Austin, TX",48021,"Bastrop County, Texas",EX,00,Total,actual job density,293.49566650390625,310.5539245605469,272.80718994140625,370.4496154785156,320.14361572265625,255.992431640625,262.4476013183594,261.66058349609375,244.74453735351562,232.66183471679687,249.28749084472656,287.1018371582031,12420
12420,"Austin, TX",48055,"Caldwell County, Texas",EX,00,Total,actual job density,428.783203125,495.15875244140625,525.84661865234375,439.6893310546875,463.9997863769531,357.812744140625,416.3894348144531,411.26397705078125,243.10365295410156,272.0679931640625,287.8960266113281,278.63970947265625,12420
12420,"Austin, TX",48209,"Hays County, Texas",EX,00,Total,actual job density,2139.978271484375,2156.051025390625,1858.9456787109375,843.981689453125,843.30438232421875,795.87255859375,2166.6083984375,993.74237060546875,1109.2850341796875,1085.5941162109375,1072.9176025390625,1270.3756103515625,12420
12420,"Austin, TX",48453,"Travis County, Texas",ES,00,Total,actual job density,6500.396484375,6579.35009765625,6991.80126953125,7166.89599609375,7610.16259765625,7009.8115234375,6728.08935546875,7049.9130859375,7764.38916015625,8153.89111328125,8419.1650390625,9062.3818359375,12420
12420,"Austin, TX",48491,"Williamson County, Texas",ES,00,Total,actual job density,1361.9417724609375,1344.04638671875,1333.6446533203125,1304.9813232421875,1342.46533203125,2570.406494140625,6126.7705078125,5199.25634765625,5555.76611328125,4946.4462890625,4029.365234375,4253.11669921875,12420
12540,"Bakersfield, CA",00000,Metro Total,TOTAL,00,Total,actual job density,2172.423583984375,2336.25439453125,2338.14404296875,2359.965087890625,2202.9384765625,1786.0709228515625,2026.9942626953125,2088.446533203125,2209.3544921875,2164.596923828125,2194.529541015625,2263.28173828125,12540
12540,"Bakersfield, CA",06029,"Kern County, California",ES,00,Total,actual job density,2172.423583984375,2336.25439453125,2338.14404296875,2359.965087890625,2202.9384765625,1786.0709228515625,2026.9942626953125,2088.446533203125,2209.3544921875,2164.596923828125,2194.529541015625,2263.28173828125,12540
12580,"Baltimore, MD",00000,Metro Total,TOTAL,00,Total,actual job density,12524.2724609375,11929.748046875,12096.44140625,13572.1103515625,13879.5712890625,13002.4755859375,11431.599609375,12013.4248046875,11996.798828125,11597.1005859375,11242.3662109375,12396.8798828125,12580
12580,"Baltimore, MD",24003,"Anne Arundel County, Maryland",MS,00,Total,actual job density,3079.560546875,3214.708984375,3224.463134765625,3203.494873046875,3208.4150390625,3137.44091796875,3250.390869140625,3149.75439453125,3205.29541015625,3241.26123046875,3295.685546875,3165.89404296875,12580
12580,"Baltimore, MD",24005,"Baltimore County, Maryland",MS,00,Total,actual job density,4340.2890625,4328.87890625,4409.23583984375,4163.8818359375,4240.9833984375,4134.6533203125,4217.96533203125,4288.83349609375,4147.5458984375,4161.84619140625,4302.50830078125,4215.7900390625,12580
12580,"Baltimore, MD",24013,"Carroll County, Maryland",ES,00,Total,actual job density,1139.3328857421875,1151.7457275390625,1149.7650146484375,1264.9971923828125,1269.173583984375,1253.1700439453125,1210.2703857421875,1318.9171142578125,1424.8336181640625,1465.3662109375,1458.312744140625,1505.43603515625,12580
12580,"Baltimore, MD",24025,"Harford County, Maryland",MS,00,Total,actual job density,1419.5572509765625,1428.1500244140625,1440.0206298828125,1529.8380126953125,1501.528076171875,1397.3798828125,1337.813232421875,1354.7432861328125,1364.240478515625,1421.779541015625,1537.6666259765625,1557.78515625,12580
12580,"Baltimore, MD",24027,"Howard County, Maryland",MS,00,Total,actual job density,3598.021728515625,3586.353515625,3613.26123046875,3633.836669921875,3448.3046875,3380.095947265625,3487.532470703125,3753.75,4042.071044921875,4156.794921875,3978.23193359375,4242.35302734375,12580
12580,"Baltimore, MD",24035,"Queen Anne's County, Maryland",EX,00,Total,actual job density,121.45148468017578,126.68896484375,134.35450744628906,149.0095977783203,146.44680786132812,127.2853775024414,130.5931854248047,123.34380340576172,145.5138702392578,149.54208374023437,152.5240936279297,168.71823120117187,12580
12580,"Baltimore, MD",24510,"Baltimore city, Maryland",UC,00,Total,actual job density,39281.44140625,37318.78515625,38073.890625,44107.28515625,45622.42578125,41103.7734375,35494.6953125,37937.1640625,37544.5,36313.88671875,35076.88671875,39584.62890625,12580
12940,"Baton Rouge, LA",00000,Metro Total,TOTAL,00,Total,actual job density,3584.75732421875,3311.2880859375,3405.857177734375,3256.1318359375,3095.703857421875,3212.412353515625,2864.210693359375,2789.060302734375,2986.753662109375,3025.06689453125,3352.197509765625,3425.720947265625,12940
12940,"Baton Rouge, LA",22005,"Ascension Parish, Louisiana",ES,00,Total,actual job density,465.89447021484375,471.6700439453125,512.55364990234375,466.3527526855469,476.02459716796875,461.7870178222656,508.5123596191406,730.86920166015625,512.73297119140625,504.9829406738281,495.0029602050781,685.164306640625,12940
12940,"Baton Rouge, LA",22007,"Assumption Parish, Louisiana",EX,00,Total,actual job density,46.93201446533203,54.307621002197266,56.86981964111328,78.32958984375,111.28372192382812,110.4211654663086,111.80368041992187,82.9139633178711,112.82514953613281,79.63286590576172,37.88072967529297,36.15021896362305,12940
12940,"Baton Rouge, LA",22033,"East Baton Rouge Parish, Louisiana",MS,00,Total,actual job density,4754.77099609375,4366.7109375,4504.3408203125,4354.7255859375,4129.56005859375,4276.58203125,3792.548095703125,3768.592041015625,4023.07568359375,4066.751708984375,4580.7353515625,4699.6416015625,12940
12940,"Baton Rouge, LA",22037,"East Feliciana Parish, Louisiana",EX,00,Total,actual job density,28.860076904296875,29.128053665161133,31.618959426879883,39.243629455566406,35.31396484375,31.943893432617188,63.697425842285156,33.62428665161133,25.19869041442871,20.853071212768555,22.105926513671875,24.52426528930664,12940
12940,"Baton Rouge, LA",22047,"Iberville Parish, Louisiana",EX,00,Total,actual job density,515.88720703125,568.246337890625,541.54766845703125,316.2987365722656,356.5436096191406,402.6822814941406,1089.353515625,575.05810546875,254.0966033935547,327.6541442871094,358.9878234863281,377.383544921875,12940
12940,"Baton Rouge, LA",22063,"Livingston Parish, Louisiana",ES,00,Total,actual job density,359.6397399902344,339.3434143066406,354.2199401855469,379.6756591796875,383.06939697265625,375.7491760253906,449.9975891113281,480.7521667480469,432.86529541015625,447.464111328125,470.46771240234375,472.0189514160156,12940
12940,"Baton Rouge, LA",22077,"Pointe Coupee Parish, Louisiana",EX,00,Total,actual job density,261.81866455078125,306.3127746582031,368.8201904296875,392.64520263671875,428.59857177734375,409.7007141113281,233.8623809814453,233.40557861328125,226.29566955566406,240.47608947753906,250.76217651367187,242.851806640625,12940
12940,"Baton Rouge, LA",22091,"St. Helena Parish, Louisiana",EX,00,Total,actual job density,8.027742385864258,11.746709823608398,11.251022338867188,6.661893367767334,7.385206699371338,4.504709720611572,16.915485382080078,11.463356018066406,4.166864395141602,4.168494701385498,4.946474552154541,4.739619255065918,12940
12940,"Baton Rouge, LA",22121,"West Baton Rouge Parish, Louisiana",ES,00,Total,actual job density,348.5706481933594,373.8393249511719,411.1630859375,350.4186096191406,286.5854797363281,376.27392578125,351.8491516113281,412.0975646972656,448.20452880859375,437.8038330078125,464.5036926269531,583.5726318359375,12940
12940,"Baton Rouge, LA",22125,"West Feliciana Parish, Louisiana",EX,00,Total,actual job density,17.739131927490234,18.9320125579834,19.96991729736328,37.168094635009766,44.3559455871582,29.456628799438477,27.69216537475586,38.53459167480469,48.81450653076172,48.92133331298828,48.31221008300781,49.18415451049805,12940
13820,"Birmingham, AL",00000,Metro Total,TOTAL,00,Total,actual job density,4611.4052734375,4320.28271484375,4309.90283203125,3892.23828125,3676.288330078125,3735.58544921875,3748.34912109375,3848.864990234375,3878.222900390625,4041.943603515625,3869.947509765625,3912.80224609375,13820
13820,"Birmingham, AL",01007,"Bibb County, Alabama",EX,00,Total,actual job density,23.750099182128906,21.949575424194336,23.9853458404541,22.809480667114258,25.847240447998047,26.229280471801758,28.629600524902344,29.646472930908203,29.715707778930664,31.925426483154297,39.83738327026367,34.647945404052734,13820
13820,"Birmingham, AL",01009,"Blount County, Alabama",EX,00,Total,actual job density,61.69662857055664,60.267112731933594,55.54573059082031,56.49124526977539,52.375614166259766,47.87893295288086,44.091552734375,44.75758743286133,43.20588684082031,47.003475189208984,42.77217483520508,40.739933013916016,13820
13820,"Birmingham, AL",01021,"Chilton County, Alabama",EX,00,Total,actual job density,179.83441162109375,196.24232482910156,196.79917907714844,207.1861114501953,208.96099853515625,209.29766845703125,212.7382354736328,224.9022674560547,174.5304412841797,166.64566040039062,153.77301025390625,177.8234100341797,13820
13820,"Birmingham, AL",01073,"Jefferson County, Alabama",MS,00,Total,actual job density,5566.73828125,5208.41650390625,5212.8203125,4675.763671875,4397.107421875,4466.88720703125,4526.53466796875,4660.65625,4621.3671875,4836.5546875,4584.29052734375,4655.10205078125,13820
13820,"Birmingham, AL",01115,"St. Clair County, Alabama",EX,00,Total,actual job density,180.1529541015625,189.0203399658203,184.57778930664062,143.6698760986328,153.469970703125,159.80267333984375,132.71694946289062,136.1118927001953,145.5991973876953,152.9104461669922,142.45620727539062,146.13409423828125,13820
13820,"Birmingham, AL",01117,"Shelby County, Alabama",ES,00,Total,actual job density,1930.8145751953125,1969.815185546875,2027.52880859375,2088.8115234375,2105.940185546875,2152.7568359375,2054.89501953125,2067.917724609375,2518.3896484375,2589.1259765625,2724.678955078125,2714.8662109375,13820
14260,"Boise City, ID",00000,Metro Total,TOTAL,00,Total,actual job density,3907.809814453125,3900.220947265625,3803.521484375,3927.269775390625,3965.96435546875,3853.926025390625,3779.12548828125,3911.8466796875,3972.998291015625,4231.18359375,4236.71142578125,4743.18798828125,14260
14260,"Boise City, ID",16001,"Ada County, Idaho",MS,00,Total,actual job density,4528.23388671875,4599.67333984375,4459.07177734375,4619.62353515625,4689.48974609375,4581.80517578125,4505.935546875,4681.93994140625,4847.22216796875,5179.02099609375,5195.7578125,5858.5390625,14260
14260,"Boise City, ID",16015,"Boise County, Idaho",EX,00,Total,actual job density,0.3648275136947632,0.36815929412841797,0.41226068139076233,0.39116454124450684,0.32797926664352417,0.31421780586242676,0.3760753870010376,1.1880744695663452,1.077810287475586,0.9022693634033203,0.8829239010810852,0.4755930006504059,14260
14260,"Boise City, ID",16027,"Canyon County, Idaho",ES,00,Total,actual job density,1886.5179443359375,1680.4923095703125,1733.9671630859375,1807.3006591796875,1713.592529296875,1508.7132568359375,1534.325439453125,1510.28515625,1173.54052734375,1150.3204345703125,1178.8172607421875,1169.6624755859375,14260
14260,"Boise City, ID",16045,"Gem County, Idaho",EX,00,Total,actual job density,231.464111328125,233.8958740234375,213.8560333251953,222.4113006591797,243.35952758789063,223.5447540283203,193.5690155029297,227.09164428710937,193.4288787841797,187.17454528808594,215.36021423339844,230.6981658935547,14260
14260,"Boise City, ID",16073,"Owyhee County, Idaho",EX,00,Total,actual job density,81.82408142089844,81.43302154541016,87.853790283203125,70.14873504638672,67.8896484375,44.23616027832031,140.30055236816406,118.42277526855469,118.90190124511719,115.3340835571289,85.68867492675781,135.83348083496094,14260
14860,"Bridgeport, CT",00000,Metro Total,TOTAL,00,Total,actual job density,7251.763671875,7324.94384765625,7353.14453125,6804.892578125,8122.72802734375,7556.66552734375,7258.00732421875,7129.95751953125,6996.5732421875,7010.57080078125,6982.75341796875,6801.2666015625,14860
14860,"Bridgeport, CT",09001,"Fairfield County, Connecticut",MS,00,Total,actual job density,7251.763671875,7324.94384765625,7353.14453125,6804.892578125,8122.72802734375,7556.66552734375,7258.00732421875,7129.95751953125,6996.5732421875,7010.57080078125,6982.75341796875,6801.2666015625,14860
15380,"Buffalo, NY",00000,Metro Total,TOTAL,00,Total,actual job density,5404.3017578125,5944.5869140625,5656.83837890625,5840.4423828125,5926.4384765625,5713.03515625,5768.41162109375,5484.3359375,4884.91259765625,4975.7353515625,5051.5087890625,4709.7373046875,15380
15380,"Buffalo, NY",36029,"Erie County, New York",MS,00,Total,actual job density,5981.63916015625,6587.7607421875,6253.92529296875,6498.4169921875,6574.27490234375,6344.4423828125,6398.5205078125,6071.94287109375,5384.91796875,5485.9501953125,5575.6005859375,5185.31982421875,15380
15380,"Buffalo, NY",36063,"Niagara County, New York",ES,00,Total,actual job density,1456.884521484375,1428.123046875,1444.483642578125,1432.2706298828125,1364.5706787109375,1329.3916015625,1375.97216796875,1364.4559326171875,1444.1605224609375,1487.616943359375,1501.6158447265625,1490.8741455078125,15380
15980,"Cape Coral, FL",00000,Metro Total,TOTAL,00,Total,actual job density,2459.134033203125,2220.25244140625,2138.2890625,2203.630859375,1934.556640625,1848.908447265625,1655.431640625,1511.217529296875,1546.918701171875,1555.6676025390625,1601.4466552734375,1694.2860107421875,15980
15980,"Cape Coral, FL",12071,"Lee County, Florida",MS,00,Total,actual job density,2459.134033203125,2220.25244140625,2138.2890625,2203.630859375,1934.556640625,1848.908447265625,1655.431640625,1511.217529296875,1546.918701171875,1555.6676025390625,1601.4466552734375,1694.2860107421875,15980
16700,"Charleston, SC",00000,Metro Total,TOTAL,00,Total,actual job density,3318.45068359375,3037.826904296875,3142.044677734375,3322.625244140625,3206.174072265625,3055.805419921875,3123.7294921875,3333.009521484375,3254.45654296875,3404.126220703125,3395.108642578125,3404.3388671875,16700
16700,"Charleston, SC",45015,"Berkeley County, South Carolina",ES,00,Total,actual job density,702.4779052734375,673.9749755859375,654.75079345703125,481.73193359375,486.6690368652344,506.7986755371094,441.1189880371094,452.3691711425781,486.883056640625,470.5362548828125,528.05230712890625,569.5565185546875,16700
16700,"Charleston, SC",45019,"Charleston County, South Carolina",MS,00,Total,actual job density,4251.408203125,3897.65380859375,4036.56591796875,4276.07958984375,4149.54052734375,3948.324951171875,4014.120849609375,4319.9130859375,4222.40185546875,4420.17236328125,4382.65478515625,4407.078125,16700
16700,"Charleston, SC",45035,"Dorchester County, South Carolina",ES,00,Total,actual job density,920.5906982421875,937.45947265625,957.12493896484375,913.37939453125,887.5535888671875,789.1812744140625,830.12310791015625,957.0186767578125,927.2818603515625,898.966064453125,887.476318359375,935.3336181640625,16700
16740,"Charlotte, NC-SC",00000,Metro Total,TOTAL,00,Total,actual job density,5610.00830078125,5904.4951171875,6131.71533203125,6301.3974609375,7465.44482421875,7271.46337890625,5838.33203125,7502.22998046875,6878.73974609375,7061.1142578125,7247.4619140625,8091.9853515625,16740
16740,"Charlotte, NC-SC",37007,"Anson County, North Carolina",EX,00,Total,actual job density,340.73040771484375,373.2572937011719,468.82098388671875,295.32293701171875,331.62188720703125,377.0969543457031,326.43780517578125,259.1554870605469,164.14450073242187,185.8635711669922,124.67203521728516,135.2404327392578,16740
16740,"Charlotte, NC-SC",37025,"Cabarrus County, North Carolina",ES,00,Total,actual job density,734.4810791015625,757.4736328125,769.9754638671875,822.4102783203125,740.58685302734375,681.8973388671875,689.2763671875,725.647705078125,790.109130859375,807.1141357421875,825.096923828125,863.44329833984375,16740
16740,"Charlotte, NC-SC",37071,"Gaston County, North Carolina",ES,00,Total,actual job density,1851.8951416015625,1977.1029052734375,1943.55859375,2050.491943359375,1903.3968505859375,1903.5030517578125,1957.0208740234375,2012.409912109375,2034.97314453125,2063.3779296875,2065.983154296875,1986.22607421875,16740
16740,"Charlotte, NC-SC",37097,"Iredell County, North Carolina",EX,00,Total,actual job density,777.61395263671875,703.80474853515625,685.88507080078125,767.98663330078125,615.01678466796875,579.80767822265625,659.1490478515625,828.1304931640625,834.2286376953125,834.76495361328125,885.17547607421875,987.37335205078125,16740
16740,"Charlotte, NC-SC",37109,"Lincoln County, North Carolina",EX,00,Total,actual job density,782.28863525390625,744.2923583984375,735.89630126953125,773.32623291015625,403.19873046875,332.9676513671875,389.4217224121094,418.5373840332031,334.1112976074219,344.927490234375,336.0680847167969,353.2071533203125,16740
16740,"Charlotte, NC-SC",37119,"Mecklenburg County, North Carolina",MS,00,Total,actual job density,9265.33203125,9793.7109375,10187.462890625,10504.05078125,12509.9404296875,12127.203125,9560.982421875,12134.0439453125,11107.369140625,11387.5185546875,11676.994140625,13033.4365234375,16740
16740,"Charlotte, NC-SC",37159,"Rowan County, North Carolina",EX,00,Total,actual job density,857.50457763671875,846.7841796875,807.78363037109375,884.892578125,823.48846435546875,818.67010498046875,742.04730224609375,756.78961181640625,772.21746826171875,759.5457763671875,716.34002685546875,806.71038818359375,16740
16740,"Charlotte, NC-SC",37179,"Union County, North Carolina",ES,00,Total,actual job density,534.9395751953125,611.1614990234375,612.44580078125,702.60955810546875,623.568115234375,546.108642578125,529.845947265625,554.4715576171875,610.85662841796875,611.69921875,625.388916015625,638.77984619140625,16740
16740,"Charlotte, NC-SC",45023,"Chester County, South Carolina",EX,00,Total,actual job density,938.58917236328125,923.35888671875,858.550048828125,731.15594482421875,676.3809814453125,299.23443603515625,209.9647979736328,126.26332092285156,79.55228424072266,120.79913330078125,118.6224136352539,122.0632553100586,16740
16740,"Charlotte, NC-SC",45057,"Lancaster County, South Carolina",EX,00,Total,actual job density,2854.894775390625,2640.32666015625,2633.939208984375,649.5718994140625,533.35491943359375,631.92523193359375,905.048095703125,683.0574951171875,417.796630859375,420.9791259765625,438.710205078125,473.2856140136719,16740
16740,"Charlotte, NC-SC",45091,"York County, South Carolina",ES,00,Total,actual job density,911.23748779296875,933.409423828125,944.9114990234375,822.03045654296875,805.4639892578125,769.10211181640625,1031.7728271484375,954.21795654296875,871.32366943359375,900.78778076171875,917.44671630859375,923.2469482421875,16740
16860,"Chattanooga, TN-GA",00000,Metro Total,TOTAL,00,Total,actual job density,4605.57568359375,4655.2958984375,5260.3583984375,5202.02685546875,5485.44580078125,5691.5224609375,5429.3359375,4812.9599609375,3558.73876953125,3345.36865234375,3425.178955078125,3393.24072265625,16860
16860,"Chattanooga, TN-GA",13047,"Catoosa County, Georgia",ES,00,Total,actual job density,1809.6729736328125,1353.851318359375,1647.2684326171875,1119.6510009765625,1215.1087646484375,1405.9417724609375,1355.9112548828125,1318.345947265625,870.66668701171875,800.22686767578125,1018.7713012695312,815.74853515625,16860
16860,"Chattanooga, TN-GA",13083,"Dade County, Georgia",EX,00,Total,actual job density,185.3771514892578,192.95750427246094,202.0040740966797,83.25785064697266,79.9212417602539,61.503562927246094,59.372528076171875,59.34425354003906,62.86383819580078,58.858951568603516,62.7388916015625,58.473976135253906,16860
16860,"Chattanooga, TN-GA",13295,"Walker County, Georgia",ES,00,Total,actual job density,318.3898620605469,326.1844787597656,259.3824157714844,285.94317626953125,263.4749450683594,228.6140594482422,231.90223693847656,214.2186279296875,262.93878173828125,269.4159240722656,251.6512451171875,256.9263000488281,16860
16860,"Chattanooga, TN-GA",47065,"Hamilton County, Tennessee",MS,00,Total,actual job density,5425.734375,5504.3857421875,6230.13916015625,6217.74609375,6527.51123046875,6694.505859375,6369.099609375,5635.115234375,4160.20166015625,3898.630859375,3985.110107421875,3941.3349609375,16860
16860,"Chattanooga, TN-GA",47115,"Marion County, Tennessee",EX,00,Total,actual job density,100.10778045654297,110.68907928466797,114.32382202148437,113.5931625366211,119.52252960205078,111.9292221069336,116.01216888427734,115.75532531738281,112.46947479248047,114.34886169433594,114.14521789550781,117.62820434570312,16860
16860,"Chattanooga, TN-GA",47153,"Sequatchie County, Tennessee",EX,00,Total,actual job density,111.18705749511719,105.47273254394531,109.05236053466797,106.1833724975586,81.44307708740234,69.47566223144531,100.77137756347656,93.2961196899414,64.06819152832031,65.015594482421875,69.78154754638672,73.93895721435547,16860
16980,"Chicago, IL-IN-WI",00000,Metro Total,TOTAL,00,Total,actual job density,35228.98828125,33873.609375,34104.33203125,34928.8671875,37697.98046875,37589.609375,39090.3046875,39197.2421875,39842.92578125,41530.05859375,41102.8671875,42427.83203125,16980
16980,"Chicago, IL-IN-WI",17031,"Cook County, Illinois",UC,00,Total,actual job density,56472.25,54654.9609375,55628.33984375,56739.53125,61339.56640625,61377.5859375,63284.3515625,64228.984375,65630.6328125,68612.1875,67955.3984375,70285.1796875,16980
16980,"Chicago, IL-IN-WI",17037,"DeKalb County, Illinois",ES,00,Total,actual job density,1192.14501953125,1251.641845703125,1273.3369140625,1488.64111328125,1578.1285400390625,1461.00244140625,1294.9737548828125,1398.824951171875,875.52984619140625,898.2374267578125,969.543212890625,968.44268798828125,16980
16980,"Chicago, IL-IN-WI",17043,"DuPage County, Illinois",UC,00,Total,actual job density,4619.8212890625,4638.13037109375,4644.04345703125,4829.796875,4851.9599609375,4649.92626953125,4677.240234375,4811.41943359375,4852.5927734375,5013.50048828125,5006.23876953125,5156.9306640625,16980
16980,"Chicago, IL-IN-WI",17063,"Grundy County, Illinois",EX,00,Total,actual job density,920.95025634765625,919.334716796875,1089.5255126953125,1204.65380859375,1521.955322265625,1161.9105224609375,1354.361083984375,1777.7353515625,988.458740234375,969.06695556640625,751.86865234375,776.486328125,16980
16980,"Chicago, IL-IN-WI",17089,"Kane County, Illinois",MS,00,Total,actual job density,2572.273193359375,2508.72705078125,2459.656494140625,2305.64111328125,2257.0380859375,2315.897216796875,2387.23681640625,2336.008056640625,2039.3192138671875,1992.2618408203125,1878.34619140625,1925.4866943359375,16980
