"","cbsa_type","cbsa_name","cbsa_code","year","patents_issued"
"14046","Micropolitan Statistical Area","Worthington, MN","49380",2013,1
"14047","Micropolitan Statistical Area","Batesville, AR","12900",2013,1
"14048","Micropolitan Statistical Area","Chester, SC","16900",2013,3
"14049","Micropolitan Statistical Area","Hobbs, NM","26020",2013,1
"14050","Micropolitan Statistical Area","Lumberton, NC","31300",2013,2
"14051","Micropolitan Statistical Area","Mayfield, KY","32460",2013,1
"14052","Micropolitan Statistical Area","Natchez, MS-LA","35020",2013,1
"14053","Micropolitan Statistical Area","Sedalia, MO","42740",2013,2
"14054","Micropolitan Statistical Area","The Dalles, OR","45520",2013,2
"14055","Micropolitan Statistical Area","Vincennes, IN","47180",2013,4
"14056","Micropolitan Statistical Area","Greenwood, MS","24900",2013,1
"14057","Micropolitan Statistical Area","Huron, SD","26700",2013,4
"14058","Micropolitan Statistical Area","Mount Sterling, KY","34460",2013,0
"14059","Micropolitan Statistical Area","Palestine, TX","37300",2013,0
"14060","Micropolitan Statistical Area","Ruidoso, NM","40760",2013,1
"14061","Micropolitan Statistical Area","Snyder, TX","43660",2013,2
"14062","Micropolitan Statistical Area","Tahlequah, OK","45140",2013,1
"14063","Micropolitan Statistical Area","Walterboro, SC","47500",2013,0
"14064","Micropolitan Statistical Area","Brookings, OR","15060",2013,0
"14065","Micropolitan Statistical Area","Eufaula, AL-GA","21640",2013,4
"14066","Micropolitan Statistical Area","Gaffney, SC","23500",2013,0
"14067","Micropolitan Statistical Area","Juneau, AK","27940",2013,0
"14068","Micropolitan Statistical Area","Lock Haven, PA","30820",2013,0
"14069","Micropolitan Statistical Area","Maysville, KY","32500",2013,0
"14070","Micropolitan Statistical Area","Mountain Home, AR","34260",2013,0
"14071","Micropolitan Statistical Area","North Vernon, IN","35860",2013,1
"14072","Micropolitan Statistical Area","Prineville, OR","39260",2013,2
"14073","Micropolitan Statistical Area","Sterling, CO","44540",2013,2
"14074","Micropolitan Statistical Area","Susanville, CA","45000",2013,1
"14075","Micropolitan Statistical Area","Borger, TX","14420",2013,0
"14076","Micropolitan Statistical Area","Glasgow, KY","23980",2013,3
"14077","Micropolitan Statistical Area","La Follette, TN","29220",2013,1
"14078","Micropolitan Statistical Area","Oak Hill, WV","36060",2013,1
"14079","Micropolitan Statistical Area","Spencer, IA","43980",2013,2
"14080","Micropolitan Statistical Area","Storm Lake, IA","44740",2013,1
"14081","Micropolitan Statistical Area","Summerville, GA","44900",2013,1
"14082","Micropolitan Statistical Area","Corbin, KY","18340",2013,2
"14083","Micropolitan Statistical Area","Berlin, NH-VT","13620",2013,1
"14084","Micropolitan Statistical Area","Cordele, GA","18380",2013,1
"14085","Micropolitan Statistical Area","Corinth, MS","18420",2013,1
"14086","Micropolitan Statistical Area","Corsicana, TX","18620",2013,0
"14087","Micropolitan Statistical Area","Jacksonville, IL","27300",2013,0
"14088","Micropolitan Statistical Area","Lawrenceburg, TN","29980",2013,0
"14089","Micropolitan Statistical Area","Levelland, TX","30220",2013,1
"14090","Micropolitan Statistical Area","Martin, TN","32280",2013,1
"14091","Micropolitan Statistical Area","Newberry, SC","35140",2013,1
"14092","Micropolitan Statistical Area","Portsmouth, OH","39020",2013,1
"14093","Micropolitan Statistical Area","Elk City, OK","21120",2013,3
"14094","Micropolitan Statistical Area","Lewisburg, TN","30280",2013,0
"14095","Micropolitan Statistical Area","McAlester, OK","32540",2013,2
"14096","Micropolitan Statistical Area","Murray, KY","34660",2013,1
"14097","Micropolitan Statistical Area","Okeechobee, FL","36380",2013,1
"14098","Micropolitan Statistical Area","Selma, AL","42820",2013,1
"14099","Micropolitan Statistical Area","Tallulah, LA","45260",2013,0
"14100","Micropolitan Statistical Area","Alice, TX","10860",2013,2
"14101","Micropolitan Statistical Area","Fort Valley, GA","22980",2013,1
"14102","Micropolitan Statistical Area","Newport, TN","35460",2013,1
"14103","Micropolitan Statistical Area","Sault Ste. Marie, MI","42300",2013,0
"14104","Micropolitan Statistical Area","London, KY","30940",2013,1
"14105","Micropolitan Statistical Area","Big Spring, TX","13700",2013,1
"14106","Micropolitan Statistical Area","Camden, AR","15780",2013,0
"14107","Micropolitan Statistical Area","Del Rio, TX","19620",2013,0
"14108","Micropolitan Statistical Area","Fairmont, MN","21860",2013,0
"14109","Micropolitan Statistical Area","Fallon, NV","21980",2013,0
"14110","Micropolitan Statistical Area","Forrest City, AR","22620",2013,1
"14111","Micropolitan Statistical Area","Kennett, MO","28380",2013,0
"14112","Micropolitan Statistical Area","La Grande, OR","29260",2013,1
"14113","Micropolitan Statistical Area","Maryville, MO","32340",2013,1
"14114","Micropolitan Statistical Area","Moultrie, GA","34220",2013,3
"14115","Micropolitan Statistical Area","North Platte, NE","35820",2013,1
"14116","Micropolitan Statistical Area","Pampa, TX","37420",2013,0
"14117","Micropolitan Statistical Area","Point Pleasant, WV-OH","38580",2013,1
"14118","Micropolitan Statistical Area","Tuskegee, AL","46260",2013,5
"14119","Micropolitan Statistical Area","Beeville, TX","13300",2013,0
"14120","Micropolitan Statistical Area","Crescent City, CA","18860",2013,1
"14121","Micropolitan Statistical Area","DeRidder, LA","19760",2013,0
"14122","Micropolitan Statistical Area","Douglas, GA","20060",2013,0
"14123","Micropolitan Statistical Area","Woodward, OK","49260",2013,0
"14124","Micropolitan Statistical Area","Cedartown, GA","16340",2013,1
"14125","Micropolitan Statistical Area","Fort Leonard Wood, MO","22780",2013,0
"14126","Micropolitan Statistical Area","Fort Morgan, CO","22820",2013,0
"14127","Micropolitan Statistical Area","Mount Pleasant, TX","34420",2013,0
"14128","Micropolitan Statistical Area","Clewiston, FL","17500",2013,0
"14129","Micropolitan Statistical Area","Clovis, NM","17580",2013,0
"14130","Micropolitan Statistical Area","Grenada, MS","24980",2013,1
"14131","Micropolitan Statistical Area","McComb, MS","32620",2013,0
"14132","Micropolitan Statistical Area","Mexico, MO","33020",2013,0
"14133","Micropolitan Statistical Area","Parsons, KS","37660",2013,1
"14134","Micropolitan Statistical Area","Altus, OK","11060",2013,0
"14135","Micropolitan Statistical Area","Bennettsville, SC","13500",2013,0
"14136","Micropolitan Statistical Area","Brookhaven, MS","15020",2013,1
"14137","Micropolitan Statistical Area","Central City, KY","16420",2013,1
"14138","Micropolitan Statistical Area","Guymon, OK","25100",2013,0
"14139","Micropolitan Statistical Area","Kirksville, MO","28860",2013,0
"14140","Micropolitan Statistical Area","Natchitoches, LA","35060",2013,0
"14141","Micropolitan Statistical Area","Rockingham, NC","40460",2013,1
"14142","Micropolitan Statistical Area","Union, SC","46420",2013,0
"14143","Micropolitan Statistical Area","Wauchula, FL","48100",2013,1
"14144","Micropolitan Statistical Area","Americus, GA","11140",2013,0
"14145","Micropolitan Statistical Area","Campbellsville, KY","15820",2013,1
"14146","Micropolitan Statistical Area","Fitzgerald, GA","22340",2013,2
"14147","Micropolitan Statistical Area","Kodiak, AK","28980",2013,1
"14148","Micropolitan Statistical Area","Brownsville, TN","15140",2013,1
"14149","Micropolitan Statistical Area","Deming, NM","19700",2013,0
"14150","Micropolitan Statistical Area","Havre, MT","25660",2013,0
"14151","Micropolitan Statistical Area","Thomaston, GA","45580",2013,0
"14152","Micropolitan Statistical Area","West Point, MS","48500",2013,0
"14153","Micropolitan Statistical Area","Andrews, TX","11380",2013,1
"14154","Micropolitan Statistical Area","Bainbridge, GA","12460",2013,1
"14155","Micropolitan Statistical Area","Bastrop, LA","12820",2013,0
"14156","Micropolitan Statistical Area","Dillon, SC","19900",2013,2
"14157","Micropolitan Statistical Area","Hereford, TX","25820",2013,2
"14158","Micropolitan Statistical Area","Indianola, MS","26940",2013,0
"14159","Micropolitan Statistical Area","Pierre, SD","38180",2013,0
"14160","Micropolitan Statistical Area","Bishop, CA","13860",2013,1
"14161","Micropolitan Statistical Area","Coamo, PR","17620",2013,0
"14162","Micropolitan Statistical Area","Dumas, TX","20300",2013,0
"14163","Micropolitan Statistical Area","Fort Polk South, LA","22860",2013,1
"14164","Micropolitan Statistical Area","Gallup, NM","23700",2013,0
"14165","Micropolitan Statistical Area","Liberal, KS","30580",2013,1
"14166","Micropolitan Statistical Area","Middlesborough, KY","33180",2013,0
"14167","Micropolitan Statistical Area","Somerset, KY","43700",2013,0
"14168","Micropolitan Statistical Area","Uvalde, TX","46620",2013,1
"14169","Micropolitan Statistical Area","Yazoo City, MS","49540",2013,0
"14170","Micropolitan Statistical Area","Ketchikan, AK","28540",2013,0
"14171","Micropolitan Statistical Area","Eagle Pass, TX","20580",2013,0
"14172","Micropolitan Statistical Area","Lamesa, TX","29500",2013,1
"14173","Micropolitan Statistical Area","Portales, NM","38780",2013,0
"14174","Micropolitan Statistical Area","Sweetwater, TX","45020",2013,1
"14175","Micropolitan Statistical Area","Vernon, TX","46900",2013,0
"14176","Micropolitan Statistical Area","Valley, AL","46740",2013,0
"14177","Micropolitan Statistical Area","Grants, NM","24380",2013,0
"14178","Micropolitan Statistical Area","Jennings, LA","27660",2013,1
"14179","Micropolitan Statistical Area","Kingsville, TX","28780",2013,0
"14180","Micropolitan Statistical Area","Helena-West Helena, AR","25760",2013,0
"14181","Micropolitan Statistical Area","Pierre Part, LA","38200",2013,0
"14182","Micropolitan Statistical Area","Rio Grande City-Roma, TX","40100",2013,0
"14183","Micropolitan Statistical Area","Clarksdale, MS","17260",2013,0
"14184","Micropolitan Statistical Area","Pecos, TX","37780",2013,0
"14185","Micropolitan Statistical Area","Raymondville, TX","39700",2013,0
"14186","Micropolitan Statistical Area","Santa Isabel, PR","42180",2013,0
"14187","Micropolitan Statistical Area","Utuado, PR","46580",2013,0
"14188","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, MN","00927",2013,141
"14189","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, IA","00919",2013,80
"14190","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, WI","00955",2013,149
"14191","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, MI","00926",2013,77
"14192","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, TX","00948",2013,55
"14193","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, IL","00917",2013,43
"14194","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, NY","00936",2013,57
"14195","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, VA","00951",2013,48
"14196","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, IN","00918",2013,59
"14197","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, GA","00913",2013,42
"14198","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, MO","00929",2013,32
"14199","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, CO","00908",2013,53
"14200","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, OH","00939",2013,54
"14201","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, WA","00953",2013,45
"14202","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, KS","00920",2013,39
"14203","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, NE","00931",2013,29
"14204","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, PA","00942",2013,34
"14205","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, TN","00947",2013,27
"14206","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, ID","00916",2013,31
"14207","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, VT","00950",2013,26
"14208","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, NC","00937",2013,22
"14209","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, FL","00912",2013,25
"14210","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, CA","00906",2013,26
"14211","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, KY","00921",2013,19
"14212","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, OK","00940",2013,29
"14213","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, ME","00923",2013,28
"14214","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, MT","00930",2013,18
"14215","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, WV","00954",2013,17
"14216","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, AR","00905",2013,18
"14217","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, WY","00956",2013,27
"14218","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, ND","00938",2013,5
"14219","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, AL","00901",2013,10
"14220","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, MS","00928",2013,11
"14221","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, OR","00941",2013,8
"14222","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, UT","00949",2013,9
"14223","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, SD","00946",2013,12
"14224","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, NH","00933",2013,14
"14225","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, NM","00935",2013,5
"14226","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, AK","00902",2013,8
"14227","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, SC","00945",2013,5
"14228","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, LA","00922",2013,4
"14229","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, MA","00925",2013,2
"14230","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, VI","00978",2013,6
"14231","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, MD","00924",2013,3
"14232","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, NV","00932",2013,1
"14233","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, AZ","00904",2013,2
"14234","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, GU","00966",2013,3
"14235","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, MP","00969",2013,0
"14236","Non Metro/Micropolitan Statistical Area","Non Metro/Micropolitan Statistical Areas, PR","00972",2013,0
"14237","Undetermined Statistical Area","Undetermined Statistical Areas, US","00",2013,2
"14238","Undetermined Statistical Area","Undetermined Statistical Areas, MA","25",2013,0
"14239","Undetermined Statistical Area","Undetermined Statistical Areas, NY","36",2013,0
"14240","Undetermined Statistical Area","Undetermined Statistical Areas, CA","06",2013,0
