cbsa_code,cbsa_name,unweighted_total,total,pemployed,med_hrly_earnings_adj,med_annual_earnings_adj,med_fam_income_adj,pmale,pa1824,pa2534,pa4554,pa5564,pa2550,pa5164,pwhiteNH,pblackNH,platino,pasianNH,plths,phs,psc,paa,pbaplus,pinsch,plep,pfb,plivewparent1824,pmar_1,pchildren,ppoor,p_below2xfpl,psafetynet,psoc_minor_412,psector_72,psector_3133,psector_4445
10180,"Abilene, TX",2678,48682,1,13,26681,54410,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10420,"Akron, OH",12264,282817,1,17,34258,68946,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10500,"Albany, GA",2064,40768,1,15,28513,54504,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10540,"Albany, OR",3504,72355,1,17,30670,61341,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10580,"Albany-Schenectady-Troy, NY",16385,353893,1,21,40894,81787,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10740,"Albuquerque, NM",12598,330172,1,17,31681,61849,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10780,"Alexandria, LA",3634,61132,1,15,30417,59296,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10900,"Allentown-Bethlehem-Easton, PA-NJ",14164,340764,1,19,36336,77090,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11020,"Altoona, PA",4265,64778,1,16,30228,63896,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11100,"Amarillo, TX",5249,98729,1,16,31145,61849,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11180,"Ames, IA",2058,49125,1,17,32715,58807,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260,"Anchorage, AK",5008,179816,1,22,41527,87862,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11460,"Ann Arbor, MI",5773,138003,1,20,39871,76044,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11500,"Anniston-Oxford-Jacksonville, AL",1672,41537,1,14,26581,58604,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11540,"Appleton, WI",3133,81961,1,19,36501,74748,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11700,"Asheville, NC",7615,177288,1,15,30228,57762,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12020,"Athens-Clarke County, GA",4788,83508,1,14,26274,50379,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12060,"Atlanta-Sandy Springs-Roswell, GA",92588,2224121,1,18,35905,70531,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12100,"Atlantic City-Hammonton, NJ",4797,104533,1,19,32183,72360,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12220,"Auburn-Opelika, AL",1922,59531,1,15,30228,63877,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12260,"Augusta-Richmond County, GA-SC",7890,191186,1,16,31145,65398,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12420,"Austin-Round Rock, TX",36652,840849,1,18,37374,70974,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12540,"Bakersfield, CA",11507,296920,1,15,28031,61039,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12580,"Baltimore-Columbia-Towson, MD",51076,1127170,1,22,44612,92011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12620,"Bangor, ME",2643,58358,1,16,31145,61883,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12700,"Barnstable Town, MA",3875,83621,1,21,40304,86168,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12940,"Baton Rouge, LA",11677,327905,1,18,35298,70596,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12980,"Battle Creek, MI",3633,74804,1,16,31681,65474,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13020,"Bay City, MI",3480,73330,1,17,31634,66006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13140,"Beaumont-Port Arthur, TX",6832,144629,1,17,33793,65553,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13220,"Beckley, WV",2478,61069,1,15,29069,58034,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13380,"Bellingham, WA",3203,81278,1,17,31145,63877,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13460,"Bend-Redmond, OR",1968,61533,1,17,30670,61453,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13740,"Billings, MT",1404,43568,1,16,31892,60024,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13780,"Binghamton, NY",4901,87403,1,17,31538,67585,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13820,"Birmingham-Hoover, AL",17952,427390,1,17,35064,69557,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13900,"Bismarck, ND",1944,54012,1,20,41527,77951,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13980,"Blacksburg-Christiansburg-Radford, VA",2602,64456,1,16,31681,57433,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14010,"Bloomington, IL",3950,76230,1,19,35905,74635,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14020,"Bloomington, IN",1983,51441,1,15,27457,48668,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14100,"Bloomsburg-Berwick, PA",3605,50566,1,17,32737,67005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14260,"Boise City, ID",8685,258226,1,16,30625,61341,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14460,"Boston-Cambridge-Newton, MA-NH",92301,2010753,1,24,46349,97535,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14500,"Boulder, CO",5397,114268,1,20,39296,79599,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14540,"Bowling Green, KY",1819,47378,1,15,29220,56229,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14740,"Bremerton-Silverdale, WA",4784,90538,1,20,38017,80607,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14860,"Bridgeport-Stamford-Norwalk, CT",16735,357401,1,24,44574,102234,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15180,"Brownsville-Harlingen, TX",5731,127302,1,12,22944,51628,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15260,"Brunswick, GA",2239,54165,1,14,29276,58273,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",21339,461396,1,19,35905,73922,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,"Burlington, NC",3378,60566,1,15,29569,58273,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15540,"Burlington-South Burlington, VT",3146,91413,1,20,39871,76890,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15680,"California-Lexington Park, MD",3381,83534,1,25,50379,110835,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15940,"Canton-Massillon, OH",7361,156543,1,16,31681,65430,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15980,"Cape Coral-Fort Myers, FL",10171,219730,1,15,28513,57099,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16020,"Cape Girardeau, MO-IL",2376,48877,1,14,28626,58082,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16060,"Carbondale-Marion, IL",3838,65737,1,16,30228,58968,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16220,"Casper, WY",2289,46477,1,18,36336,69121,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16300,"Cedar Rapids, IA",3120,96253,1,19,39812,76034,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16540,"Chambersburg-Waynesboro, PA",1833,49085,1,18,35487,73922,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16580,"Champaign-Urbana, IL",3543,76901,1,17,32702,60727,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16620,"Charleston, WV",3295,74487,1,16,32715,61252,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16700,"Charleston-North Charleston, SC",12397,290204,1,17,34215,65410,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16740,"Charlotte-Concord-Gastonia, NC-SC",45998,985032,1,17,34473,66530,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16820,"Charlottesville, VA",4008,88797,1,19,39450,73813,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16860,"Chattanooga, TN-GA",8984,200892,1,16,31681,62863,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16940,"Cheyenne, WY",2141,53258,1,18,35487,66412,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16980,"Chicago-Naperville-Elgin, IL-IN-WI",158479,3887639,1,20,38412,81335,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17020,"Chico, CA",3591,74718,1,16,26581,53738,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17140,"Cincinnati, OH-KY-IN",37083,862747,1,18,36336,73813,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17300,"Clarksville, TN-KY",4462,101827,1,14,29404,58478,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17420,"Cleveland, TN",2649,60685,1,15,30107,58199,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17460,"Cleveland-Elyria, OH",40400,820729,1,18,35487,70974,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17660,"Coeur d'Alene, ID",1814,52190,1,15,28212,60987,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17780,"College Station-Bryan, TX",3279,77257,1,14,26401,48868,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17820,"Colorado Springs, CO",10616,254575,1,17,33793,69698,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17860,"Columbia, MO",2316,70486,1,16,31681,57099,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17900,"Columbia, SC",14840,310805,1,16,31681,62470,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17980,"Columbus, GA-AL",3429,71115,1,14,26785,52139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18020,"Columbus, IN",2416,51521,1,16,33793,69621,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18140,"Columbus, OH",33051,797816,1,19,36961,69519,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18580,"Corpus Christi, TX",8651,183072,1,15,30670,62863,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18880,"Crestview-Fort Walton Beach-Destin, FL",3488,70074,1,16,30670,66319,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19060,"Cumberland, MD-WV",2397,36578,1,15,26992,59821,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19100,"Dallas-Fort Worth-Arlington, TX",128230,2829453,1,18,36336,72866,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19140,"Dalton, GA",1828,41582,1,14,26581,57251,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19300,"Daphne-Fairhope-Foley, AL",2245,72157,1,16,31145,63951,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19340,"Davenport-Moline-Rock Island, IA-IL",5487,127033,1,17,34215,69973,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19380,"Dayton, OH",13577,303253,1,17,33221,63536,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19460,"Decatur, AL",2378,55072,1,15,30417,62290,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19500,"Decatur, IL",2413,41318,1,17,31681,65905,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19660,"Deltona-Daytona Beach-Ormond Beach, FL",9264,197283,1,15,28390,55417,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19740,"Denver-Aurora-Lakewood, CO",54919,1216368,1,20,40557,77863,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19780,"Des Moines-West Des Moines, IA",9883,288705,1,19,40129,74631,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19820,"Detroit-Warren-Dearborn, MI",63954,1629726,1,18,35782,74978,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020,"Dothan, AL",7432,67981,1,14,27781,58082,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20100,"Dover, DE",2799,66034,1,18,34473,69020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220,"Dubuque, IA",3440,61823,1,17,33371,69877,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20260,"Duluth, MN-WI",4845,91462,1,17,31892,64428,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20500,"Durham-Chapel Hill, NC",9019,218037,1,18,35609,64989,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20700,"East Stroudsburg, PA",1658,64336,1,18,33459,79027,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20740,"Eau Claire, WI",2628,68023,1,16,31145,62457,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20940,"El Centro, CA",2181,55034,1,14,24334,60455,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21060,"Elizabethtown-Fort Knox, KY",2507,58399,1,15,28212,60838,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21140,"Elkhart-Goshen, IN",3179,80198,1,16,30670,61341,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21300,"Elmira, NY",2073,40067,1,18,35266,68946,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21340,"El Paso, TX",12243,285643,1,13,25190,54608,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21500,"Erie, PA",5048,107828,1,17,30937,64408,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21660,"Eugene, OR",6431,130980,1,16,28011,51745,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21780,"Evansville, IN-KY",6030,124763,1,16,31892,66918,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21820,"Fairbanks, AK",2000,68506,1,21,41527,85130,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22020,"Fargo, ND-MN",2313,79755,1,17,33250,60455,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22140,"Farmington, NM",1461,36753,1,16,31330,73306,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22180,"Fayetteville, NC",5351,104333,1,14,28031,52495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22220,"Fayetteville-Springdale-Rogers, AR-MO",7640,181829,1,16,31681,63478,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22380,"Flagstaff, AZ",2983,52040,1,16,30107,55206,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22420,"Flint, MI",8757,202214,1,16,30417,62470,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22500,"Florence, SC",3475,74926,1,15,30107,58273,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22520,"Florence-Muscle Shoals, AL",2853,65972,1,15,29069,59448,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22540,"Fond du Lac, WI",3493,67790,1,18,36336,74421,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22660,"Fort Collins, CO",5725,131736,1,18,33250,66716,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22900,"Fort Smith, AR-OK",2802,70531,1,14,28390,55206,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23060,"Fort Wayne, IN",7164,145950,1,17,32445,62470,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23420,"Fresno, CA",14913,335917,1,15,25348,56024,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23460,"Gadsden, AL",1596,35904,1,14,27457,59517,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23540,"Gainesville, FL",4325,92081,1,16,30625,52395,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23580,"Gainesville, GA",3568,72697,1,15,28390,62306,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23900,"Gettysburg, PA",2923,51287,1,18,34473,73918,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24020,"Glens Falls, NY",3086,49269,1,17,32445,65368,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24140,"Goldsboro, NC",1643,42716,1,13,25954,53402,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24220,"Grand Forks, ND-MN",2319,42603,1,17,32243,59821,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24260,"Grand Island, NE",2241,42119,1,15,30625,61494,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24300,"Grand Junction, CO",1795,49002,1,16,30834,57433,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24340,"Grand Rapids-Wyoming, MI",13101,375573,1,17,31681,67797,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24500,"Great Falls, MT",2720,48773,1,15,28390,57099,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24540,"Greeley, CO",3822,74690,1,17,33351,67793,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24580,"Green Bay, WI",3472,112509,1,17,34473,70531,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24660,"Greensboro-High Point, NC",13572,304540,1,16,30977,57433,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24780,"Greenville, NC",2481,70258,1,15,29443,50379,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24860,"Greenville-Anderson-Mauldin, SC",15958,348574,1,16,31145,62470,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25060,"Gulfport-Biloxi-Pascagoula, MS",4731,124210,1,15,30417,57936,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25180,"Hagerstown-Martinsburg, MD-WV",2873,58225,1,18,35266,72568,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25220,"Hammond, LA",2000,59911,1,15,30107,58887,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25260,"Hanford-Corcoran, CA",2003,46803,1,15,28626,56061,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25420,"Harrisburg-Carlisle, PA",10502,232667,1,19,36961,74873,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25500,"Harrisonburg, VA",2657,49181,1,15,30228,58300,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25540,"Hartford-West Hartford-East Hartford, CT",23841,499315,1,22,44612,91875,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25620,"Hattiesburg, MS",2421,60783,1,13,26362,53336,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25860,"Hickory-Lenoir-Morganton, NC",6742,151926,1,15,28626,57735,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25940,"Hilton Head Island-Bluffton-Beaufort, SC",2547,68845,1,14,28031,55019,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25980,"Hinesville, GA",2096,38049,1,15,30670,58187,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26140,"Homosassa Springs, FL",1471,35002,1,15,27376,52947,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
