cbsa_code,cbsa_name,year,patents_issued
14620,"Bradford, PA",2000,3
18940,"Crowley, LA",2000,1
22280,"Fernley, NV",2000,1
40780,"Russellville, AR",2000,4
40940,"Safford, AZ",2000,0
22700,"Fort Dodge, IA",2000,0
29860,"Laurel, MS",2000,2
30900,"Logansport, IN",2000,3
10620,"Albemarle, NC",2000,0
17700,"Coffeyville, KS",2000,6
18740,"Coshocton, OH",2000,1
31580,"Madisonville, KY",2000,4
42500,"Scottsburg, IN",2000,6
10020,"Abbeville, LA",2000,11
15420,"Burley, ID",2000,2
22840,"Fort Payne, AL",2000,0
35900,"North Wilkesboro, NC",2000,4
43060,"Shawnee, OK",2000,2
43260,"Sheridan, WY",2000,0
15220,"Brownwood, TX",2000,1
15740,"Cambridge, OH",2000,0
20540,"Dyersburg, TN",2000,2
34500,"Mount Vernon, IL",2000,4
49780,"Zanesville, OH",2000,3
14300,"Bonham, TX",2000,0
19020,"Culpeper, VA",2000,2
20900,"El Campo, TX",2000,3
21740,"Evanston, WY",2000,0
31260,"Lufkin, TX",2000,2
35220,"New Castle, IN",2000,3
39220,"Price, UT",2000,2
46860,"Vernal, UT",2000,0
45540,"The Villages, FL",2000,2
15660,"Calhoun, GA",2000,2
21260,"Ellensburg, WA",2000,3
25300,"Hannibal, MO",2000,5
25580,"Hastings, NE",2000,2
27020,"Iron Mountain, MI-WI",2000,2
32660,"McMinnville, TN",2000,2
35700,"Nogales, AZ",2000,1
37220,"Pahrump, NV",2000,1
42420,"Scottsbluff, NE",2000,7
45740,"Toccoa, GA",2000,4
48180,"Waycross, GA",2000,0
10460,"Alamogordo, NM",2000,3
17380,"Cleveland, MS",2000,7
33500,"Minot, ND",2000,2
13060,"Bay City, TX",2000,1
14780,"Brenham, TX",2000,3
20140,"Dublin, GA",2000,3
25700,"Hays, KS",2000,0
44500,"Stephenville, TX",2000,4
10100,"Aberdeen, SD",2000,1
33580,"Mitchell, SD",2000,3
43940,"Spearfish, SD",2000,1
48780,"Williston, ND",2000,3
14220,"Bogalusa, LA",2000,0
19980,"Dodge City, KS",2000,1
21020,"Elizabeth City, NC",2000,0
33300,"Milledgeville, GA",2000,5
33380,"Minden, LA",2000,1
39780,"Red Bluff, CA",2000,1
43180,"Shelbyville, TN",2000,0
20460,"Durant, OK",2000,1
21220,"Elko, NV",2000,2
21420,"Enid, OK",2000,2
21900,"Fairmont, WV",2000,2
29780,"Las Vegas, NM",2000,2
35580,"New Ulm, MN",2000,4
37540,"Paris, TN",2000,3
11860,"Atchison, KS",2000,2
14180,"Blytheville, AR",2000,3
18900,"Crossville, TN",2000,0
27700,"Jesup, GA",2000,1
13660,"Big Rapids, MI",2000,2
16100,"Carlsbad-Artesia, NM",2000,1
27380,"Jacksonville, TX",2000,5
28620,"Kill Devil Hills, NC",2000,2
11580,"Arcadia, FL",2000,2
16460,"Centralia, IL",2000,3
24460,"Great Bend, KS",2000,4
30060,"Lebanon, MO",2000,2
37500,"Paragould, AR",2000,8
42460,"Scottsboro, AL",2000,4
46780,"Van Wert, OH",2000,1
48220,"Weatherford, OK",2000,1
10760,"Alexander City, AL",2000,1
20980,"El Dorado, AR",2000,1
26260,"Hope, AR",2000,2
31660,"Malone, NY",2000,3
40260,"Roanoke Rapids, NC",2000,2
44860,"Sulphur Springs, TX",2000,1
45180,"Talladega-Sylacauga, AL",2000,2
47780,"Washington, IN",2000,1
45980,"Troy, AL",2000,1
10660,"Albert Lea, MN",2000,1
15900,"Canton, IL",2000,0
25460,"Harrison, AR",2000,1
25780,"Henderson, NC",2000,1
26500,"Huntingdon, PA",2000,1
31620,"Magnolia, AR",2000,4
37940,"Peru, IN",2000,2
42620,"Searcy, AR",2000,4
47660,"Warrensburg, MO",2000,1
25380,"Harrisburg, IL",2000,2
30420,"Lexington, NE",2000,1
38740,"Poplar Bluff, MO",2000,3
41220,"St. Marys, GA",2000,1
43460,"Sikeston, MO",2000,1
10980,"Alpena, MI",2000,0
34300,"Mountain Home, ID",2000,2
37580,"Paris, TX",2000,2
42780,"Selinsgrove, PA",2000,0
43500,"Silver City, NM",2000,0
44340,"Statesboro, GA",2000,4
47080,"Vidalia, GA",2000,5
47920,"Washington Court House, OH",2000,1
48460,"West Plains, MO",2000,1
49380,"Worthington, MN",2000,4
12900,"Batesville, AR",2000,0
16900,"Chester, SC",2000,2
26020,"Hobbs, NM",2000,3
31300,"Lumberton, NC",2000,1
32460,"Mayfield, KY",2000,1
35020,"Natchez, MS-LA",2000,3
42740,"Sedalia, MO",2000,1
45520,"The Dalles, OR",2000,2
47180,"Vincennes, IN",2000,2
24900,"Greenwood, MS",2000,2
26700,"Huron, SD",2000,1
34460,"Mount Sterling, KY",2000,2
37300,"Palestine, TX",2000,1
40760,"Ruidoso, NM",2000,0
43660,"Snyder, TX",2000,3
45140,"Tahlequah, OK",2000,1
47500,"Walterboro, SC",2000,2
15060,"Brookings, OR",2000,3
21640,"Eufaula, AL-GA",2000,0
23500,"Gaffney, SC",2000,2
27940,"Juneau, AK",2000,0
30820,"Lock Haven, PA",2000,2
32500,"Maysville, KY",2000,1
34260,"Mountain Home, AR",2000,0
35860,"North Vernon, IN",2000,3
39260,"Prineville, OR",2000,1
44540,"Sterling, CO",2000,0
45000,"Susanville, CA",2000,2
14420,"Borger, TX",2000,2
23980,"Glasgow, KY",2000,1
29220,"La Follette, TN",2000,1
36060,"Oak Hill, WV",2000,1
43980,"Spencer, IA",2000,2
44740,"Storm Lake, IA",2000,2
44900,"Summerville, GA",2000,1
18340,"Corbin, KY",2000,2
13620,"Berlin, NH-VT",2000,1
18380,"Cordele, GA",2000,1
18420,"Corinth, MS",2000,2
18620,"Corsicana, TX",2000,2
27300,"Jacksonville, IL",2000,1
29980,"Lawrenceburg, TN",2000,4
30220,"Levelland, TX",2000,3
32280,"Martin, TN",2000,1
35140,"Newberry, SC",2000,2
39020,"Portsmouth, OH",2000,1
21120,"Elk City, OK",2000,0
30280,"Lewisburg, TN",2000,1
32540,"McAlester, OK",2000,0
34660,"Murray, KY",2000,0
36380,"Okeechobee, FL",2000,2
42820,"Selma, AL",2000,4
45260,"Tallulah, LA",2000,3
10860,"Alice, TX",2000,0
22980,"Fort Valley, GA",2000,1
35460,"Newport, TN",2000,3
42300,"Sault Ste. Marie, MI",2000,3
30940,"London, KY",2000,0
13700,"Big Spring, TX",2000,0
15780,"Camden, AR",2000,1
19620,"Del Rio, TX",2000,4
21860,"Fairmont, MN",2000,2
21980,"Fallon, NV",2000,1
22620,"Forrest City, AR",2000,0
28380,"Kennett, MO",2000,0
29260,"La Grande, OR",2000,3
32340,"Maryville, MO",2000,1
34220,"Moultrie, GA",2000,0
35820,"North Platte, NE",2000,0
37420,"Pampa, TX",2000,3
38580,"Point Pleasant, WV-OH",2000,1
46260,"Tuskegee, AL",2000,1
13300,"Beeville, TX",2000,1
18860,"Crescent City, CA",2000,1
19760,"DeRidder, LA",2000,2
20060,"Douglas, GA",2000,0
49260,"Woodward, OK",2000,3
16340,"Cedartown, GA",2000,0
22780,"Fort Leonard Wood, MO",2000,0
22820,"Fort Morgan, CO",2000,2
34420,"Mount Pleasant, TX",2000,4
17500,"Clewiston, FL",2000,1
17580,"Clovis, NM",2000,1
24980,"Grenada, MS",2000,1
32620,"McComb, MS",2000,2
33020,"Mexico, MO",2000,0
37660,"Parsons, KS",2000,0
11060,"Altus, OK",2000,1
13500,"Bennettsville, SC",2000,1
15020,"Brookhaven, MS",2000,0
16420,"Central City, KY",2000,1
25100,"Guymon, OK",2000,1
28860,"Kirksville, MO",2000,0
35060,"Natchitoches, LA",2000,1
40460,"Rockingham, NC",2000,0
46420,"Union, SC",2000,1
48100,"Wauchula, FL",2000,1
11140,"Americus, GA",2000,1
15820,"Campbellsville, KY",2000,2
22340,"Fitzgerald, GA",2000,2
28980,"Kodiak, AK",2000,0
15140,"Brownsville, TN",2000,0
19700,"Deming, NM",2000,0
25660,"Havre, MT",2000,3
45580,"Thomaston, GA",2000,0
48500,"West Point, MS",2000,0
11380,"Andrews, TX",2000,1
12460,"Bainbridge, GA",2000,0
12820,"Bastrop, LA",2000,1
19900,"Dillon, SC",2000,0
25820,"Hereford, TX",2000,1
26940,"Indianola, MS",2000,2
38180,"Pierre, SD",2000,0
13860,"Bishop, CA",2000,2
17620,"Coamo, PR",2000,0
20300,"Dumas, TX",2000,1
22860,"Fort Polk South, LA",2000,0
23700,"Gallup, NM",2000,2
30580,"Liberal, KS",2000,0
33180,"Middlesborough, KY",2000,0
43700,"Somerset, KY",2000,1
46620,"Uvalde, TX",2000,0
49540,"Yazoo City, MS",2000,0
28540,"Ketchikan, AK",2000,1
20580,"Eagle Pass, TX",2000,1
29500,"Lamesa, TX",2000,1
38780,"Portales, NM",2000,1
45020,"Sweetwater, TX",2000,0
46900,"Vernon, TX",2000,0
46740,"Valley, AL",2000,1
24380,"Grants, NM",2000,0
27660,"Jennings, LA",2000,0
28780,"Kingsville, TX",2000,0
25760,"Helena-West Helena, AR",2000,0
38200,"Pierre Part, LA",2000,0
40100,"Rio Grande City-Roma, TX",2000,0
17260,"Clarksdale, MS",2000,1
37780,"Pecos, TX",2000,0
39700,"Raymondville, TX",2000,0
42180,"Santa Isabel, PR",2000,0
46580,"Utuado, PR",2000,1
00927,"Non Metro/Micropolitan Statistical Areas, MN",2000,93
00919,"Non Metro/Micropolitan Statistical Areas, IA",2000,89
00955,"Non Metro/Micropolitan Statistical Areas, WI",2000,84
00926,"Non Metro/Micropolitan Statistical Areas, MI",2000,95
00948,"Non Metro/Micropolitan Statistical Areas, TX",2000,73
00917,"Non Metro/Micropolitan Statistical Areas, IL",2000,50
00936,"Non Metro/Micropolitan Statistical Areas, NY",2000,42
00951,"Non Metro/Micropolitan Statistical Areas, VA",2000,55
00918,"Non Metro/Micropolitan Statistical Areas, IN",2000,58
00913,"Non Metro/Micropolitan Statistical Areas, GA",2000,30
00929,"Non Metro/Micropolitan Statistical Areas, MO",2000,45
00908,"Non Metro/Micropolitan Statistical Areas, CO",2000,24
00939,"Non Metro/Micropolitan Statistical Areas, OH",2000,40
00953,"Non Metro/Micropolitan Statistical Areas, WA",2000,17
00920,"Non Metro/Micropolitan Statistical Areas, KS",2000,36
00931,"Non Metro/Micropolitan Statistical Areas, NE",2000,27
00942,"Non Metro/Micropolitan Statistical Areas, PA",2000,32
00947,"Non Metro/Micropolitan Statistical Areas, TN",2000,22
00916,"Non Metro/Micropolitan Statistical Areas, ID",2000,31
00950,"Non Metro/Micropolitan Statistical Areas, VT",2000,23
00937,"Non Metro/Micropolitan Statistical Areas, NC",2000,25
00912,"Non Metro/Micropolitan Statistical Areas, FL",2000,34
00906,"Non Metro/Micropolitan Statistical Areas, CA",2000,39
00921,"Non Metro/Micropolitan Statistical Areas, KY",2000,24
00940,"Non Metro/Micropolitan Statistical Areas, OK",2000,45
00923,"Non Metro/Micropolitan Statistical Areas, ME",2000,25
00930,"Non Metro/Micropolitan Statistical Areas, MT",2000,21
00954,"Non Metro/Micropolitan Statistical Areas, WV",2000,24
00905,"Non Metro/Micropolitan Statistical Areas, AR",2000,26
00956,"Non Metro/Micropolitan Statistical Areas, WY",2000,12
00938,"Non Metro/Micropolitan Statistical Areas, ND",2000,18
00901,"Non Metro/Micropolitan Statistical Areas, AL",2000,17
00928,"Non Metro/Micropolitan Statistical Areas, MS",2000,16
00941,"Non Metro/Micropolitan Statistical Areas, OR",2000,13
00949,"Non Metro/Micropolitan Statistical Areas, UT",2000,7
00946,"Non Metro/Micropolitan Statistical Areas, SD",2000,11
00933,"Non Metro/Micropolitan Statistical Areas, NH",2000,10
00935,"Non Metro/Micropolitan Statistical Areas, NM",2000,5
00902,"Non Metro/Micropolitan Statistical Areas, AK",2000,9
00945,"Non Metro/Micropolitan Statistical Areas, SC",2000,7
00922,"Non Metro/Micropolitan Statistical Areas, LA",2000,18
00925,"Non Metro/Micropolitan Statistical Areas, MA",2000,6
00978,"Non Metro/Micropolitan Statistical Areas, VI",2000,3
00924,"Non Metro/Micropolitan Statistical Areas, MD",2000,2
00932,"Non Metro/Micropolitan Statistical Areas, NV",2000,4
00904,"Non Metro/Micropolitan Statistical Areas, AZ",2000,2
00966,"Non Metro/Micropolitan Statistical Areas, GU",2000,1
00969,"Non Metro/Micropolitan Statistical Areas, MP",2000,0
00972,"Non Metro/Micropolitan Statistical Areas, PR",2000,0
00,"Undetermined Statistical Areas, US",2000,0
25,"Undetermined Statistical Areas, MA",2000,0
36,"Undetermined Statistical Areas, NY",2000,0
06,"Undetermined Statistical Areas, CA",2000,0
42,"Undetermined Statistical Areas, PA",2000,0
51,"Undetermined Statistical Areas, VA",2000,0
12,"Undetermined Statistical Areas, FL",2000,0
17,"Undetermined Statistical Areas, IL",2000,0
32,"Undetermined Statistical Areas, NV",2000,0
34,"Undetermined Statistical Areas, NJ",2000,0
37,"Undetermined Statistical Areas, NC",2000,0
39,"Undetermined Statistical Areas, OH",2000,0
47,"Undetermined Statistical Areas, TN",2000,0
48,"Undetermined Statistical Areas, TX",2000,0
49,"Undetermined Statistical Areas, UT",2000,0
53,"Undetermined Statistical Areas, WA",2000,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2001,6377
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",2001,5638
41860,"San Francisco-Oakland-Fremont, CA",2001,3800
31100,"Los Angeles-Long Beach-Santa Ana, CA",2001,3995
14460,"Boston-Cambridge-Quincy, MA-NH",2001,3133
16980,"Chicago-Joliet-Naperville, IL-IN-WI",2001,2981
41740,"San Diego-Carlsbad-San Marcos, CA",2001,1906
42660,"Seattle-Tacoma-Bellevue, WA",2001,1227
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2001,2220
19820,"Detroit-Warren-Livonia, MI",2001,2239
19100,"Dallas-Fort Worth-Arlington, TX",2001,2130
12420,"Austin-Round Rock-San Marcos, TX",2001,1732
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2001,2225
26420,"Houston-Sugar Land-Baytown, TX",2001,1778
38900,"Portland-Vancouver-Hillsboro, OR-WA",2001,1082
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2001,1286
12060,"Atlanta-Sandy Springs-Marietta, GA",2001,1097
38060,"Phoenix-Mesa-Glendale, AZ",2001,1126
40380,"Rochester, NY",2001,1384
14260,"Boise City-Nampa, ID",2001,1576
39580,"Raleigh-Cary, NC",2001,692
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",2001,942
17140,"Cincinnati-Middletown, OH-KY-IN",2001,928
19740,"Denver-Aurora-Broomfield, CO",2001,606
17460,"Cleveland-Elyria-Mentor, OH",2001,781
38300,"Pittsburgh, PA",2001,664
10580,"Albany-Schenectady-Troy, NY",2001,613
12580,"Baltimore-Towson, MD",2001,685
41180,"St. Louis, MO-IL",2001,674
39100,"Poughkeepsie-Newburgh-Middletown, NY",2001,603
14860,"Bridgeport-Stamford-Norwalk, CT",2001,628
14500,"Boulder, CO",2001,470
33340,"Milwaukee-Waukesha-West Allis, WI",2001,645
25540,"Hartford-West Hartford-East Hartford, CT",2001,515
26900,"Indianapolis-Carmel, IN",2001,513
28140,"Kansas City, MO-KS",2001,230
11460,"Ann Arbor, MI",2001,395
40900,"Sacramento--Arden-Arcade--Roseville, CA",2001,429
37100,"Oxnard-Thousand Oaks-Ventura, CA",2001,427
14740,"Bremerton-Silverdale, WA",2001,222
42100,"Santa Cruz-Watsonville, CA",2001,379
49340,"Worcester, MA",2001,392
46060,"Tucson, AZ",2001,325
39300,"Providence-New Bedford-Fall River, RI-MA",2001,411
20500,"Durham-Chapel Hill, NC",2001,364
45300,"Tampa-St. Petersburg-Clearwater, FL",2001,367
41620,"Salt Lake City, UT",2001,388
15540,"Burlington-South Burlington, VT",2001,365
18140,"Columbus, OH",2001,361
35300,"New Haven-Milford, CT",2001,375
40140,"Riverside-San Bernardino-Ontario, CA",2001,358
40340,"Rochester, MN",2001,265
22660,"Fort Collins-Loveland, CO",2001,347
45940,"Trenton-Ewing, NJ",2001,366
10420,"Akron, OH",2001,359
31540,"Madison, WI",2001,258
10900,"Allentown-Bethlehem-Easton, PA-NJ",2001,384
37340,"Palm Bay-Melbourne-Titusville, FL",2001,277
31700,"Manchester-Nashua, NH",2001,257
36740,"Orlando-Kissimmee-Sanford, FL",2001,253
16740,"Charlotte-Gastonia-Rock Hill, NC-SC",2001,261
41700,"San Antonio-New Braunfels, TX",2001,238
15380,"Buffalo-Niagara Falls, NY",2001,354
42060,"Santa Barbara-Santa Maria-Goleta, CA",2001,186
10740,"Albuquerque, NM",2001,251
24860,"Greenville-Mauldin-Easley, SC",2001,178
29820,"Las Vegas-Paradise, NV",2001,156
17820,"Colorado Springs, CO",2001,278
39340,"Provo-Orem, UT",2001,127
19380,"Dayton, OH",2001,259
18700,"Corvallis, OR",2001,155
37900,"Peoria, IL",2001,188
32820,"Memphis, TN-MS-AR",2001,144
39900,"Reno-Sparks, NV",2001,115
42220,"Santa Rosa-Petaluma, CA",2001,154
24540,"Greeley, CO",2001,145
40060,"Richmond, VA",2001,161
30460,"Lexington-Fayette, KY",2001,203
19780,"Des Moines-West Des Moines, IA",2001,188
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2001,164
28940,"Knoxville, TN",2001,183
45060,"Syracuse, NY",2001,147
24340,"Grand Rapids-Wyoming, MI",2001,194
31140,"Louisville/Jefferson County, KY-IN",2001,148
13780,"Binghamton, NY",2001,237
26100,"Holland-Grand Haven, MI",2001,165
26620,"Huntsville, AL",2001,126
45780,"Toledo, OH",2001,190
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2001,149
36420,"Oklahoma City, OK",2001,176
11540,"Appleton, WI",2001,175
16300,"Cedar Rapids, IA",2001,104
27260,"Jacksonville, FL",2001,106
15940,"Canton-Massillon, OH",2001,110
46140,"Tulsa, OK",2001,154
35980,"Norwich-New London, CT",2001,175
23060,"Fort Wayne, IN",2001,144
24660,"Greensboro-High Point, NC",2001,121
36260,"Ogden-Clearfield, UT",2001,117
44140,"Springfield, MA",2001,136
25420,"Harrisburg-Carlisle, PA",2001,114
35840,"North Port-Bradenton-Sarasota, FL",2001,114
36780,"Oshkosh-Neenah, WI",2001,117
35380,"New Orleans-Metairie-Kenner, LA",2001,161
38860,"Portland-South Portland-Biddeford, ME",2001,94
23540,"Gainesville, FL",2001,118
29540,"Lancaster, PA",2001,114
36540,"Omaha-Council Bluffs, NE-IA",2001,88
16580,"Champaign-Urbana, IL",2001,57
48620,"Wichita, KS",2001,74
27060,"Ithaca, NY",2001,85
29140,"Lafayette, IN",2001,75
40420,"Rockford, IL",2001,104
22420,"Flint, MI",2001,84
49180,"Winston-Salem, NC",2001,89
28020,"Kalamazoo-Portage, MI",2001,113
49620,"York-Hanover, PA",2001,81
13820,"Birmingham-Hoover, AL",2001,94
12940,"Baton Rouge, LA",2001,147
43780,"South Bend-Mishawaka, IN-MI",2001,82
39540,"Racine, WI",2001,78
28700,"Kingsport-Bristol-Bristol, TN-VA",2001,122
38940,"Port St. Lucie, FL",2001,60
29620,"Lansing-East Lansing, MI",2001,79
21500,"Erie, PA",2001,97
44060,"Spokane, WA",2001,56
42020,"San Luis Obispo-Paso Robles, CA",2001,59
25860,"Hickory-Lenoir-Morganton, NC",2001,78
28740,"Kingston, NY",2001,70
39740,"Reading, PA",2001,116
16820,"Charlottesville, VA",2001,70
17900,"Columbia, SC",2001,76
35660,"Niles-Benton Harbor, MI",2001,36
21660,"Eugene-Springfield, OR",2001,75
21780,"Evansville, IN-KY",2001,38
19340,"Davenport-Moline-Rock Island, IA-IL",2001,70
28420,"Kennewick-Pasco-Richland, WA",2001,56
16700,"Charleston-North Charleston-Summerville, SC",2001,65
11180,"Ames, IA",2001,75
13980,"Blacksburg-Christiansburg-Radford, VA",2001,36
43900,"Spartanburg, SC",2001,73
41500,"Salinas, CA",2001,57
26180,"Honolulu, HI",2001,71
44300,"State College, PA",2001,72
30700,"Lincoln, NE",2001,64
12540,"Bakersfield-Delano, CA",2001,68
26980,"Iowa City, IA",2001,70
21300,"Elmira, NY",2001,78
14020,"Bloomington, IN",2001,27
49660,"Youngstown-Warren-Boardman, OH-PA",2001,62
42540,"Scranton--Wilkes-Barre, PA",2001,67
40220,"Roanoke, VA",2001,54
44700,"Stockton, CA",2001,51
34940,"Naples-Marco Island, FL",2001,32
11700,"Asheville, NC",2001,63
30860,"Logan, UT-ID",2001,42
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2001,52
18020,"Columbus, IN",2001,51
29180,"Lafayette, LA",2001,56
29020,"Kokomo, IN",2001,45
17780,"College Station-Bryan, TX",2001,46
30780,"Little Rock-North Little Rock-Conway, AR",2001,73
45220,"Tallahassee, FL",2001,26
46700,"Vallejo-Fairfield, CA",2001,48
15980,"Cape Coral-Fort Myers, FL",2001,49
22020,"Fargo, ND-MN",2001,40
40980,"Saginaw-Saginaw Township North, MI",2001,26
48900,"Wilmington, NC",2001,56
23420,"Fresno, CA",2001,40
12260,"Augusta-Richmond County, GA-SC",2001,50
16860,"Chattanooga, TN-GA",2001,71
26820,"Idaho Falls, ID",2001,38
21140,"Elkhart-Goshen, IN",2001,47
13460,"Bend, OR",2001,31
22220,"Fayetteville-Springdale-Rogers, AR-MO",2001,31
12700,"Barnstable Town, MA",2001,46
43100,"Sheboygan, WI",2001,43
33780,"Monroe, MI",2001,42
13380,"Bellingham, WA",2001,31
12020,"Athens-Clarke County, GA",2001,46
41420,"Salem, OR",2001,43
42140,"Santa Fe, NM",2001,37
37860,"Pensacola-Ferry Pass-Brent, FL",2001,31
24580,"Green Bay, WI",2001,54
33700,"Modesto, CA",2001,54
22380,"Flagstaff, AZ",2001,25
21340,"El Paso, TX",2001,32
36500,"Olympia, WA",2001,30
20740,"Eau Claire, WI",2001,34
47940,"Waterloo-Cedar Falls, IA",2001,33
29460,"Lakeland-Winter Haven, FL",2001,39
31340,"Lynchburg, VA",2001,38
17860,"Columbia, MO",2001,32
16620,"Charleston, WV",2001,49
43580,"Sioux City, IA-NE-SD",2001,34
22500,"Florence, SC",2001,30
44180,"Springfield, MO",2001,42
34900,"Napa, CA",2001,29
27500,"Janesville, WI",2001,33
14060,"Bloomington-Normal, IL",2001,13
11340,"Anderson, SC",2001,31
29940,"Lawrence, KS",2001,10
27140,"Jackson, MS",2001,32
20220,"Dubuque, IA",2001,28
27100,"Jackson, MI",2001,26
11260,"Anchorage, AK",2001,33
43620,"Sioux Falls, SD",2001,20
27740,"Johnson City, TN",2001,28
22540,"Fond du Lac, WI",2001,25
36100,"Ocala, FL",2001,19
31180,"Lubbock, TX",2001,32
38340,"Pittsfield, MA",2001,30
11300,"Anderson, IN",2001,22
44100,"Springfield, IL",2001,22
46540,"Utica-Rome, NY",2001,23
27900,"Joplin, MO",2001,26
12220,"Auburn-Opelika, AL",2001,16
31860,"Mankato-North Mankato, MN",2001,30
18580,"Corpus Christi, TX",2001,31
37460,"Panama City-Lynn Haven-Panama City Beach, FL",2001,31
23580,"Gainesville, GA",2001,24
13140,"Beaumont-Port Arthur, TX",2001,29
27180,"Jackson, TN",2001,20
43340,"Shreveport-Bossier City, LA",2001,23
12980,"Battle Creek, MI",2001,26
39140,"Prescott, AZ",2001,24
13020,"Bay City, MI",2001,23
32780,"Medford, OR",2001,14
37620,"Parkersburg-Marietta-Vienna, WV-OH",2001,28
33660,"Mobile, AL",2001,31
42340,"Savannah, GA",2001,24
26380,"Houma-Bayou Cane-Thibodaux, LA",2001,23
20260,"Duluth, MN-WI",2001,10
29100,"La Crosse, WI-MN",2001,27
34060,"Morgantown, WV",2001,11
31740,"Manhattan, KS",2001,15
30980,"Longview, TX",2001,23
24020,"Glens Falls, NY",2001,27
34740,"Muskegon-Norton Shores, MI",2001,37
24780,"Greenville, NC",2001,16
46340,"Tyler, TX",2001,21
33260,"Midland, TX",2001,16
48700,"Williamsport, PA",2001,21
19500,"Decatur, IL",2001,17
42680,"Sebastian-Vero Beach, FL",2001,12
43300,"Sherman-Denison, TX",2001,24
17660,"Coeur d'Alene, ID",2001,15
41980,"San Juan-Caguas-Guaynabo, PR",2001,8
15500,"Burlington, NC",2001,26
39460,"Punta Gorda, FL",2001,20
25180,"Hagerstown-Martinsburg, MD-WV",2001,16
41060,"St. Cloud, MN",2001,10
25060,"Gulfport-Biloxi, MS",2001,27
31420,"Macon, GA",2001,13
12100,"Atlantic City-Hammonton, NJ",2001,9
18880,"Crestview-Fort Walton Beach-Destin, FL",2001,30
33860,"Montgomery, AL",2001,17
28660,"Killeen-Temple-Fort Hood, TX",2001,20
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",2001,8
41100,"St. George, UT",2001,14
11100,"Amarillo, TX",2001,16
48140,"Wausau, WI",2001,13
24300,"Grand Junction, CO",2001,17
44220,"Springfield, OH",2001,9
30140,"Lebanon, PA",2001,15
17020,"Chico, CA",2001,13
39820,"Redding, CA",2001,16
49020,"Winchester, VA-WV",2001,12
47380,"Waco, TX",2001,11
29740,"Las Cruces, NM",2001,16
34100,"Morristown, TN",2001,6
24220,"Grand Forks, ND-MN",2001,11
28100,"Kankakee-Bradley, IL",2001,10
33540,"Missoula, MT",2001,16
26580,"Huntington-Ashland, WV-KY-OH",2001,14
12620,"Bangor, ME",2001,8
47300,"Visalia-Porterville, CA",2001,14
34580,"Mount Vernon-Anacortes, WA",2001,15
36220,"Odessa, TX",2001,5
19460,"Decatur, AL",2001,12
46220,"Tuscaloosa, AL",2001,10
14540,"Bowling Green, KY",2001,12
49420,"Yakima, WA",2001,20
22180,"Fayetteville, NC",2001,10
29340,"Lake Charles, LA",2001,19
33140,"Michigan City-La Porte, IN",2001,8
