pl_code,stco_name,cbsa_name,population,unweighted_total,total,ptotal,pemployed,punemployed,pnilf,plw1,plw5,plw5plus,pmale,med_age,pa1821,pa2224,pwhiteNH,pblackNH,platino,pasianNH,potherNH,pinsch,plths,phs,psc,paa,pbaplus,pdis,pdiss,pdish,pdisv,pdisi,pdisw,pdisc,pfb,plep,pmar_1,pnospouse_kids,pchildren,pwparents,pgroupquarters,med_fam_income_adj,ppoor,psafetynet,psnap,pmedicaid,occ1,pocc1,occ2,pocc2,occ3,pocc3,ind1,pind1,ind2,pind2,ind3,pind3,fb1,pfb1,fb2,pfb2,fb3,pfb3,lsh1,plsh1,lsh2,plsh2,lsh3,plsh3,stco_code,cbsa_code
48121c,"Denton County, TX","Dallas-Fort Worth-Arlington, TX",Cluster 2,29,905.113381346561,0.12488429849160614,0,0.515468537807465,0.484531462192535,0.432809114456177,0.269323825836182,0.2978670597076416,0.454590529203415,23,0,1,0.453366309404373,0.0142496777698398,0.429681062698364,0.0397740229964256,0.0629289448261261,0.0953375399112701,0.37287300825119,0.62712699174881,0,0,0,0.127765715122223,0,0.0359590537846088,0,0.0918066650629044,0,0.0918066650629044,0.277470409870148,0.140949502587318,0.204323709011078,0.104470163583755,0.283871740102768,0.488352805376053,0.00320427189581096,36903.912258434,0.440808147192001,0.423129975795746,0.3369676172733307,0.25203150510787964,Service,0.367111682891846,(None reported),0.3620760142803192,Office and Administrative Support,0.11357363313436508,Leisure and Hospitality,0.339943021535873,(None reported),0.23174677789211273,"Trade, Transportation, and Utilities",0.11357363313436508,United States,0.694344758987427,Mexico,0.2626769244670868,India,0.03977402299642563,English,0.653583109378815,Spanish,0.3066428601741791,Hindi,0.03977402299642563,48121,19100
48141a,"El Paso, TX","El Paso, TX",Cluster 3,63,2752.71156909562,0.20001188859750269,0,0.62409645318985,0.37590354681015,0.310223966836929,0.198385879397392,0.4913901388645172,0.4509437084198,20,1,0,0.0830619856715202,0.139502480626106,0.763388335704803,0,0.0140471728518605,0.520873129367828,0,0,0.865016400814056,0.104587584733963,0.0303960181772709,0.0900649204850197,0.0117466682568192,0.00868645310401917,0.00896086171269417,0.0117466682568192,0.0523150600492954,0.0318492166697979,0.0912436544895172,0.114426366984844,0.114973030984402,0.0189744122326374,0.0588327720761299,0.80422568321228,0,40182.9546640773,0.257035255432129,0.354624211788177,0.3356115520000458,0.09333404898643494,(None reported),0.537286460399628,Sales and Related,0.19073539972305298,Service,0.1338939368724823,(None reported),0.275972098112106,"Trade, Transportation, and Utilities",0.23013707995414734,Unclassified,0.2154180258512497,United States,0.90875631570816,Mexico,0.07913368195295334,Venezuela,0.012109966948628426,Spanish,0.663111686706543,English,0.33688825368881226,English,NA,48141,21340
48141a,"El Paso, TX","El Paso, TX",Cluster 1,115,4979.2169653739,0.3617896622959137,0,0.291363298892975,0.708636701107025,0.179677650332451,0.0626106038689613,0.7577117681503296,0.439044415950775,20,1,0,0.113971091806889,0.0687771216034889,0.81224650144577,0,0.0050052828155458,0.0566510669887066,0.294106215238571,0.705893754959106,0,0,0,0.0755061879754066,0.00648202979937196,0.00313478335738182,0.0547066666185856,0.0170593280345201,0.00648202979937196,0.0485847778618336,0.0693180337548256,0.173468977212906,0.162913590669632,0.101881794631481,0.156854748725891,0.671135067939758,0.00226771552115679,28875.1885274525,0.5459104180336,0.459749609231949,0.4337611198425293,0.20110498368740082,(None reported),0.780450701713562,Service,0.12914009392261505,Sales and Related,0.05543902888894081,(None reported),0.603363454341888,Unclassified,0.15434826910495758,Leisure and Hospitality,0.1239234209060669,United States,0.930682003498077,Mexico,0.06931803375482559,.,NA,Spanish,0.665739357471466,English,0.33426064252853394,English,NA,48141,21340
48141a,"El Paso, TX","El Paso, TX",Cluster 5,10,494.787061139735,0.03595120377420435,0,0.698427498340607,0.301572471857071,0.457199424505234,0.224813431501389,0.3179871439933777,0.424228727817535,23,0,1,0.354118853807449,0.227033689618111,0.418847441673279,0,0,0.305181801319122,0,0,0,0,1,0,0,0,0,0,0,0,0.195179179310799,0.317987143993378,0.0909534394741058,0,0,0.670809090137482,0,85617.0764395668,0.288767129182816,0.103080563247204,0,0.10308056324720383,Professional and Related,0.49963903427124,(None reported),0.3179871439933777,Office and Administrative Support,0.07814809679985046,Education and Health Services,0.49963903427124,Unclassified,0.22703370451927185,Leisure and Hospitality,0.18237383663654327,United States,0.577787160873413,Germany,0.22703370451927185,Mexico,0.19517919421195984,Spanish,0.485967516899109,English,0.28699880838394165,Japanese,0.22703370451927185,48141,21340
48141a,"El Paso, TX","El Paso, TX",Out-of-work population,304,13762.7397471112,NA,0,0.450426787137985,0.549573183059692,0.299262911081314,0.137575626373291,0.5631614923477173,0.456043928861618,21,0.561801552772522,0.438198447227478,0.124820426106453,0.0859106034040451,0.776413321495056,0,0.0128556489944458,0.186355233192444,0.172421976923943,0.410904705524445,0.336133301258087,0.0385092496871948,0.0420307703316212,0.0949622243642807,0.0146011468023062,0.00686805322766304,0.0244427062571049,0.0216976031661034,0.0244682878255844,0.060780581086874,0.095096044242382,0.215525314211845,0.151567041873932,0.0818227902054787,0.149341896176338,0.682556450366974,0.00447677262127399,35044.24,0.393988728523254,0.409131914377213,0.3791901171207428,0.1775360107421875,(None reported),0.616690456867218,Service,0.15552501380443573,Sales and Related,0.10322137176990509,(None reported),0.406310081481934,Unclassified,0.1650380641222,Leisure and Hospitality,0.1253049522638321,United States,0.894682943820953,Mexico,0.07946943491697311,Ecuador,0.011823930777609348,Spanish,0.665793240070343,English,0.32466402649879456,Japanese,0.008162134326994419,48141,21340
48141a,"El Paso, TX","El Paso, TX",Universe population,1703,72652.0006251409,NA,0.544333875179291,0.0928518027067184,0.36281430721283,0.630948781967163,0.0600178129971027,0.30903342366218567,0.492813766002655,21,0.582491457462311,0.417508542537689,0.107384391129017,0.0421595759689808,0.837093830108643,0.00257804011926055,0.0107841659337282,0.530199289321899,0.144293621182442,0.273948788642883,0.465952664613724,0.0530007891356945,0.0628041252493858,0.0633939802646637,0.0111316554248333,0.00784812681376934,0.0224981009960175,0.0146489320322871,0.0162769574671984,0.0334804765880108,0.110852047801018,0.170001104474068,0.1166607812047,0.0772109925746918,0.134899586439133,0.70235675573349,0.00747681129723787,44055.616,0.255437463521957,0.33442360162735,0.2762294113636017,0.1554265320301056,(None reported),0.373167008161545,Service,0.22705037891864777,Sales and Related,0.14670848846435547,(None reported),0.278739005327225,Leisure and Hospitality,0.22270558774471283,"Trade, Transportation, and Utilities",0.1656804233789444,United States,0.869781851768494,Mexico,0.10952681303024292,Germany,0.007301343604922295,Spanish,0.699638307094574,English,0.288809210062027,Portuguese,0.0032805935479700565,48141,21340
48141a,"El Paso, TX","El Paso, TX",Cluster 2,63,3048.95648349281,0.22153702965521777,0,0.343047529459,0.656952500343323,0.286767303943634,0.186188042163849,0.5270446538925171,0.487510204315186,23,0,1,0.125507578253746,0,0.861591100692749,0,0.0129013294354081,0.00707999337464571,0.297997057437897,0.702002942562103,0,0,0,0.167211070656776,0.0266773253679276,0,0.0129013294354081,0.0266773253679276,0.0526301264762878,0.109442286193371,0.0811660587787628,0.321293115615845,0.203573793172836,0.0959682986140251,0.23427152633667,0.650453746318817,0.015197329223156,30753.2602153616,0.413566589355469,0.557927787303925,0.49910786747932434,0.32102102041244507,(None reported),0.602554142475128,Service,0.1385365128517151,Sales and Related,0.13652139902114868,(None reported),0.499533623456955,"Trade, Transportation, and Utilities",0.15905682742595673,Leisure and Hospitality,0.10744504630565643,United States,0.918833911418915,Mexico,0.08116605877876282,.,NA,Spanish,0.781292736530304,English,0.21870724856853485,English,NA,48141,21340
48141a,"El Paso, TX","El Paso, TX",Cluster 4,53,2487.0676680091,0.1807102156771616,0,0.658960044384003,0.341039925813675,0.510444104671478,0.143402829766273,0.3461530804634094,0.463476896286011,23,0,1,0.146300002932549,0.138140857219696,0.685803949832916,0,0.0297551862895489,0.271918803453445,0,0,0.902659118175507,0.0973408669233322,0,0.0696550011634827,0.0221156664192677,0.0221156664192677,0,0.0402092635631561,0,0.0696550011634827,0.148134768009186,0.261573791503906,0.117655716836452,0.11016184091568,0.16007062792778,0.612450242042542,0.00160237576346844,44524.32916296,0.238348677754402,0.246597364544868,0.24659736454486847,0.06245620548725128,(None reported),0.453476041555405,Service,0.27400511503219604,Professional and Related,0.09402782469987869,Unclassified,0.246732801198959,Leisure and Hospitality,0.1835825890302658,"Trade, Transportation, and Utilities",0.10582347214221954,United States,0.840472340583801,Mexico,0.07506490498781204,Ecuador,0.06543034315109253,Spanish,0.563050925731659,English,0.429309606552124,Armenian,0.007639518938958645,48141,21340
48201c,"Harris County, TX","Houston-The Woodlands-Sugar Land, TX",Cluster 3,185,9475.45127537983,0.1308359914929875,0,0.725857019424438,0.274143010377884,0.547460198402405,0.130918636918068,0.3216211795806885,0.509970426559448,20,1,0,0.237727478146553,0.277023375034332,0.395897954702377,0.0635893642902374,0.0257618241012096,0.446734070777893,0,0,0.912495791912079,0.035879835486412,0.0516243800520897,0.0371170751750469,0.00657840259373188,0,0.0025475462898612,0.00511580193415284,0.00959350354969501,0.0249760262668133,0.216676443815231,0.116228438913822,0.0816024020314217,0.045601487159729,0.0699829161167145,0.655731856822968,0,51665.4771618075,0.27404972910881,0.241279736161232,0.17166319489479065,0.12850648164749146,(None reported),0.454165995121002,Service,0.17860811948776245,Sales and Related,0.17009207606315613,Leisure and Hospitality,0.183033928275108,Unclassified,0.17813760042190552,"Trade, Transportation, and Utilities",0.1642260104417801,United States,0.778194069862366,Mexico,0.055067554116249084,Nigeria,0.02598949894309044,English,0.561506152153015,Spanish,0.31542399525642395,Arabic,0.025377098470926285,48201,26420
48201c,"Harris County, TX","Houston-The Woodlands-Sugar Land, TX",Cluster 4,259,13038.7435332392,0.18003753999840424,0,0.551433682441711,0.448566347360611,0.446059584617615,0.2588130235672,0.29512739181518555,0.356329143047333,23,0,1,0.289161801338196,0.25729712843895,0.325890481472015,0.0957723334431648,0.0318782404065132,0.228086307644844,0,0,0.634317219257355,0.0778063386678696,0.287876427173615,0.0456801578402519,0.0124354222789407,0.00844599585980177,0.0134870577603579,0.0147830499336123,0.0111572695896029,0.0278586111962795,0.190478026866913,0.0727913454174995,0.157192558050156,0.104132823646069,0.171690449118614,0.604256808757782,0,49471.4768477333,0.315158843994141,0.20825469493866,0.16210807859897614,0.07384611666202545,(None reported),0.352806836366653,Service,0.21223336458206177,Office and Administrative Support,0.14959917962551117,(None reported),0.19134995341301,"Trade, Transportation, and Utilities",0.17075002193450928,Leisure and Hospitality,0.1691887080669403,United States,0.799575507640839,Mexico,0.06696929782629013,Honduras,0.02313562110066414,English,0.632712602615356,Spanish,0.24667446315288544,Chinese,0.01682000607252121,48201,26420
48201c,"Harris County, TX","Houston-The Woodlands-Sugar Land, TX",Out-of-work population,1468,72422.359988671,NA,0,0.455581843852997,0.544418156147003,0.37073290348053,0.1786128282547,0.4506542682647705,0.428805440664291,21,0.538326799869537,0.461673200130463,0.186161652207375,0.235596597194672,0.520481109619141,0.0379893854260445,0.0197712760418653,0.127312913537025,0.20868706703186,0.480439394712448,0.233588203787804,0.0187024362385273,0.05858289077878,0.0706702470779419,0.0148943569511175,0.00677368976175785,0.012809663079679,0.0281980093568563,0.018929872661829,0.0427465848624706,0.237788826227188,0.169661164283752,0.151067957282066,0.136280030012131,0.207469820976257,0.598423779010773,0.00767919654026628,41252.0768,0.370955318212509,0.363180011510849,0.28421902656555176,0.16510775685310364,(None reported),0.523009955883026,Service,0.18256543576717377,Sales and Related,0.11774305254220963,(None reported),0.331826090812683,Leisure and Hospitality,0.14823424816131592,"Trade, Transportation, and Utilities",0.13345305621623993,United States,0.754948675632477,Mexico,0.11533002555370331,El Salvador,0.023838944733142853,English,0.504834294319153,Spanish,0.43134328722953796,Vietnamese,0.007540442049503326,48201,26420
48201c,"Harris County, TX","Houston-The Woodlands-Sugar Land, TX",Universe population,9184,433807.986038842,NA,0.599406003952026,0.0895542725920677,0.311039745807648,0.709740042686462,0.0619529113173485,0.22830705344676971,0.509501516819,21,0.545814692974091,0.454185307025909,0.235055938363075,0.205172836780548,0.479203581809998,0.0613417811691761,0.0192258730530739,0.460309684276581,0.184555977582932,0.317798167467117,0.364151626825333,0.0392891801893711,0.0942050442099571,0.0449237562716007,0.00745031051337719,0.00702278548851609,0.00901940371841192,0.017275420948863,0.00887602288275957,0.0284893605858088,0.215204685926437,0.130903854966164,0.0995069071650505,0.0743762701749802,0.119373068213463,0.595137417316437,0.0297969542443752,57548.4526596082,0.2235446870327,0.237671032547951,0.16900528967380524,0.11730299890041351,(None reported),0.318152368068695,Service,0.20660987496376038,Sales and Related,0.15743830800056458,"Trade, Transportation, and Utilities",0.217641770839691,(None reported),0.21056126058101654,Leisure and Hospitality,0.16672000288963318,United States,0.774951636791229,Mexico,0.09914036095142365,El Salvador,0.016660790890455246,English,0.529471337795258,Spanish,0.3895944356918335,Vietnamese,0.018884878605604172,48201,26420
48201c,"Harris County, TX","Houston-The Woodlands-Sugar Land, TX",Cluster 2,396,20396.7198200278,0.2816356691941343,0,0.342104136943817,0.657895863056183,0.296133995056152,0.229844093322754,0.47402191162109375,0.363801926374435,23,0,1,0.160198867321014,0.210709437727928,0.596460163593292,0.0194400474429131,0.0131914895027876,0.0123045342043042,0.323482304811478,0.676517724990845,0,0,0,0.0967884436249733,0.0204675737768412,0.00328484200872481,0.00756745086982846,0.0458523072302341,0.0283348299562931,0.0692679658532143,0.340818852186203,0.251745730638504,0.219578772783279,0.246886476874352,0.361434549093246,0.493108153343201,0.00980750005692244,40050.56,0.4079649746418,0.415288358926773,0.3311280906200409,0.1780911684036255,(None reported),0.538799226284027,Service,0.18308569490909576,Sales and Related,0.11163778603076935,(None reported),0.397044509649277,Leisure and Hospitality,0.12883330881595612,"Trade, Transportation, and Utilities",0.12544213235378265,United States,0.651184618473053,Mexico,0.183488130569458,El Salvador,0.047559142112731934,Spanish,0.508748531341553,English,0.45330724120140076,Vietnamese,0.008516143076121807,48201,26420
48201c,"Harris County, TX","Houston-The Woodlands-Sugar Land, TX",Cluster 1,628,29511.4453600241,0.40749079931447424,0,0.404883086681366,0.595116913318634,0.332267731428146,0.123084001243114,0.5446482300758362,0.479693591594696,20,1,0,0.142041608691216,0.229908347129822,0.593943238258362,0.0170604642480612,0.0170463416725397,0.059717983007431,0.288553535938263,0.711446464061737,0,0,0,0.0744330361485481,0.0147989196702838,0.0106210131198168,0.0194284431636333,0.0293344762176275,0.0188614595681429,0.0366999618709087,0.194261595606804,0.172883793711662,0.123314805328846,0.103152900934219,0.161009669303894,0.650234878063202,0.0120666641741991,37146.8944,0.40114238858223,0.434754014015198,0.3418881595134735,0.208207368850708,(None reported),0.609400510787964,Service,0.17036856710910797,Sales and Related,0.09790004789829254,(None reported),0.402997821569443,Unclassified,0.1440822035074234,Leisure and Hospitality,0.1412116289138794,United States,0.799484133720398,Mexico,0.10893843322992325,El Salvador,0.021214047446846962,Spanish,0.496654331684113,English,0.4657517373561859,French,0.01188171748071909,48201,26420
48215c,"Hidalgo County, TX","McAllen-Edinburg-Mission, TX",Cluster 1,161,8921.39920623181,0.39555272568942,0,0.283255755901337,0.716744244098663,0.140577554702759,0.0731680989265442,0.786254346370697,0.498987853527069,20,1,0,0.00754538038745522,0.00476860208436847,0.987686038017273,0,0,0.0610498450696468,0.425123304128647,0.574876666069031,0,0,0,0.0549443960189819,0,0.00471126195043325,0.00336829805746675,0.00312857236713171,0.00982732232660055,0.0401660837233067,0.233704388141632,0.12537507712841,0.219276621937752,0.172284811735153,0.26998645067215,0.73965722322464,0.000373633462004364,27434.6336,0.575077831745148,0.555742979049683,0.5282962322235107,0.204942524433136,(None reported),0.802320957183838,Service,0.09527411311864853,Sales and Related,0.03970135748386383,(None reported),0.640371739864349,Unclassified,0.14588259160518646,Leisure and Hospitality,0.06925351172685623,United States,0.766295611858368,Mexico,0.2337043583393097,.,NA,Spanish,0.899324238300323,English,0.10067571699619293,English,NA,48215,32580
48215c,"Hidalgo County, TX","McAllen-Edinburg-Mission, TX",Cluster 5,19,1084.44345754551,0.04808153469789239,0,0.404396623373032,0.595603346824646,0.179574593901634,0.156566694378853,0.6638587117195129,0.406010031700134,23,0.0737574398517609,0.926242530345917,0,0,0.960655689239502,0.0393442995846272,0,0.21472530066967,0,0,0,0,1,0,0,0,0,0,0,0,0.288622468709946,0.316521912813187,0.160799637436867,0,0.105690985918045,0.616038024425507,0,46539.9337925806,0.323915630578995,0.379032343626022,0.37903234362602234,0.05697675049304962,(None reported),0.703399956226349,Professional and Related,0.12102960795164108,Service,0.08987915515899658,(None reported),0.419465094804764,Unclassified,0.24439358711242676,Education and Health Services,0.18873609602451324,United States,0.711377561092377,Mexico,0.2886224687099457,.,NA,Spanish,0.943698942661285,Formosan,0.03934429958462715,English,0.01695670187473297,48215,32580
48215c,"Hidalgo County, TX","McAllen-Edinburg-Mission, TX",Out-of-work population,397,22554.2604735752,NA,0,0.350472867488861,0.649527132511139,0.241710409522057,0.128293678164482,0.6299958825111389,0.441496580839157,21,0.527811765670776,0.472188204526901,0.0165926441550255,0.00188623345457017,0.974659442901611,0.00366793270222843,0.00319375167600811,0.104184575378895,0.305352985858917,0.388421505689621,0.24108125269413,0.0170627348124981,0.0480815358459949,0.0769787952303886,0.0061035668477416,0.014054823666811,0.0378193110227585,0.0138896657153964,0.0140603734180331,0.0285990703850985,0.261213481426239,0.173466145992279,0.23775514960289,0.140099480748177,0.258760213851929,0.715754330158234,0.000956177536863834,30591.5458874759,0.479809880256653,0.558906137943268,0.5154100060462952,0.15828189253807068,(None reported),0.687844634056091,Service,0.10605456680059433,Sales and Related,0.0714343711733818,(None reported),0.512410163879395,Unclassified,0.12364373356103897,"Trade, Transportation, and Utilities",0.09808669239282608,United States,0.733367383480072,Mexico,0.2630220353603363,Honduras,0.0036106330808252096,Spanish,0.906636953353882,English,0.08969511836767197,Formosan,0.0018917343113571405,48215,32580
48215c,"Hidalgo County, TX","McAllen-Edinburg-Mission, TX",Universe population,1718,91269.9590424916,NA,0.457625955343246,0.106275103986263,0.43609893321991,0.541732311248779,0.0598463304340839,0.39842137694358826,0.498225718736649,21,0.602336406707764,0.397663563489914,0.0396287031471729,0.00736872991546988,0.94317501783371,0.00715650105848908,0.00267105782404542,0.472808092832565,0.202687501907349,0.29700568318367,0.39972585439682,0.0400135591626167,0.0605674013495445,0.0629285648465157,0.00943738222122192,0.0127966077998281,0.0253517962992191,0.0174916367977858,0.0144553016871214,0.0276576057076454,0.178671821951866,0.122728727757931,0.155839368700981,0.07559484988451,0.149285212159157,0.747612059116364,0.00944613758474588,39569.194810432,0.351639360189438,0.402641594409943,0.3502195179462433,0.14834299683570862,(None reported),0.461745858192444,Service,0.14934100210666656,Sales and Related,0.1476093828678131,(None reported),0.359984397888184,"Trade, Transportation, and Utilities",0.19056494534015656,Leisure and Hospitality,0.1164398342370987,United States,0.810234487056732,Mexico,0.18279382586479187,Philippines,0.0020036338828504086,Spanish,0.86163729429245,English,0.13117875158786774,Korean,0.0022445721551775932,48215,32580
48215c,"Hidalgo County, TX","McAllen-Edinburg-Mission, TX",Cluster 2,107,6726.1712405945,0.29822175940882445,0,0.377362340688705,0.622637629508972,0.275518208742142,0.172419220209122,0.5520625710487366,0.350022941827774,23,0,1,0.00271068676374853,0,0.991333365440369,0.00595596572384238,0,0,0.460041165351868,0.539958834648132,0,0,0,0.119319789111614,0.0204665381461382,0.0277782324701548,0.0654742270708084,0.0265125725418329,0.0341126993298531,0.0204665381461382,0.416041374206543,0.254116594791412,0.300993978977203,0.149883538484573,0.342809408903122,0.631822049617767,0.00271068676374853,26652.8255199801,0.557606935501099,0.725795567035675,0.6486467123031616,0.13701070845127106,(None reported),0.646038770675659,Service,0.08970122039318085,Sales and Related,0.07354685664176941,(None reported),0.468783289194107,"Trade, Transportation, and Utilities",0.11232789605855942,Unclassified,0.09412205219268799,United States,0.583958625793457,Mexico,0.40393415093421936,Honduras,0.012107208371162415,Spanish,0.936920821666718,English,0.05712318420410156,Korean,0.005955965258181095,48215,32580
48215c,"Hidalgo County, TX","McAllen-Edinburg-Mission, TX",Cluster 4,50,2919.22697673412,0.12943128772296994,0,0.330354243516922,0.6696457862854,0.32400318980217,0.1977858543396,0.4782109558582306,0.478666573762894,23,0,1,0.0272985473275185,0,0.957857370376587,0,0.014844112098217,0.193667083978653,0,0,0.891247391700745,0.108752623200417,0,0.040134247392416,0,0,0.0336572490632534,0.00647699646651745,0,0.00647699646651745,0.144652470946312,0.126014366745949,0.299862027168274,0.134714901447296,0.260570496320724,0.813414633274078,0,57952.3014502019,0.199313089251518,0.311294257640839,0.27197229862213135,0.12270712852478027,(None reported),0.515407919883728,Service,0.13451579213142395,Office and Administrative Support,0.12970250844955444,(None reported),0.419572740793228,"Trade, Transportation, and Utilities",0.20306630432605743,Leisure and Hospitality,0.07858322560787201,United States,0.855347514152527,Mexico,0.14465245604515076,.,NA,Spanish,0.910861790180206,English,0.08913817256689072,English,NA,48215,32580
48215c,"Hidalgo County, TX","McAllen-Edinburg-Mission, TX",Cluster 3,60,2903.01959246926,0.12871269248089393,0,0.494826257228851,0.505173742771149,0.414634197950363,0.115023873746395,0.47034192085266113,0.45263683795929,20,1,0,0.0719927251338959,0,0.918121218681335,0,0.00988604221493006,0.346859663724899,0,0,0.976795256137848,0.0232047196477652,0,0.112397663295269,0,0.0303559638559818,0.0979299694299698,0.0303559638559818,0,0.0448236577212811,0.0939964205026627,0.128670588135719,0.114314310252666,0.0762699022889137,0.0848816260695457,0.775809288024902,0,42513.66944,0.347083419561386,0.498138874769211,0.4628467261791229,0.13778802752494812,(None reported),0.600492835044861,Sales and Related,0.17204469442367554,Service,0.15449672937393188,(None reported),0.348323285579681,"Trade, Transportation, and Utilities",0.20117239654064178,Leisure and Hospitality,0.16810457408428192,United States,0.863900721073151,Mexico,0.13609933853149414,.,NA,Spanish,0.840850055217743,English,0.1591499298810959,English,NA,48215,32580
48439c,"Tarrant County, TX","Dallas-Fort Worth-Arlington, TX",Cluster 3,95,4562.32340549933,0.16640843598174135,0,0.661459684371948,0.338540315628052,0.518350064754486,0.179780542850494,0.30186939239501953,0.590186476707458,20,1,0,0.433022767305374,0.276901513338089,0.243573099374771,0.0302828215062618,0.0162198059260845,0.517813563346863,0,0,0.914129674434662,0.0427876189351082,0.0430827029049397,0.056843850761652,0,0,0,0.0358043238520622,0.00446515623480082,0.0244034994393587,0.101027637720108,0.0537804402410984,0.0878007188439369,0.0223570298403502,0.0424658581614494,0.664318323135376,0,58431.1944091871,0.282257467508316,0.212256908416748,0.176702618598938,0.10803884267807007,(None reported),0.440351724624634,Sales and Related,0.21823067963123322,Service,0.1768059879541397,"Trade, Transportation, and Utilities",0.230210274457932,(None reported),0.19467198848724365,Leisure and Hospitality,0.18114005029201508,United States,0.884624838829041,Mexico,0.03295069932937622,Colombia,0.028859566897153854,English,0.775485396385193,Spanish,0.17215029895305634,Vietnamese,0.01695113629102707,48439,19100
48439c,"Tarrant County, TX","Dallas-Fort Worth-Arlington, TX",Cluster 1,239,10723.6495273708,0.3911396863525949,0,0.414348959922791,0.585651040077209,0.4374098777771,0.152026146650314,0.41056397557258606,0.469819635152817,20,1,0,0.314045131206512,0.194817051291466,0.466489344835281,0.00954985618591309,0.0150985950604081,0.0734169781208038,0.279166251420975,0.720833778381348,0,0,0,0.0740254670381546,0.0125534096732736,0.008800501935184,0.016782745718956,0.0332238376140594,0.011492102406919,0.053152859210968,0.122479006648064,0.0509247817099094,0.107171602547169,0.121221579611301,0.164724349975586,0.676219761371613,0,43874.6512405826,0.385488122701645,0.363394200801849,0.280428409576416,0.18104608356952667,(None reported),0.511625349521637,Sales and Related,0.14280864596366882,Service,0.13461364805698395,(None reported),0.308647692203522,"Trade, Transportation, and Utilities",0.19240915775299072,Leisure and Hospitality,0.1773858368396759,United States,0.877520978450775,Mexico,0.08115231245756149,Ethiopia,0.010723961517214775,English,0.655274271965027,Spanish,0.32145407795906067,Portuguese,0.005002486519515514,48439,19100
48439c,"Tarrant County, TX","Dallas-Fort Worth-Arlington, TX",Cluster 5,37,1455.46900927858,0.05308749510435797,0,0.5189248919487,0.481075137853622,0.514180183410645,0.106411181390285,0.37940865755081177,0.329560428857803,23,0,1,0.537042438983917,0.115226678550243,0.188342362642288,0.111294060945511,0.0480944626033306,0.16043059527874,0,0,0,0,1,0.108624391257763,0,0.0186873618513346,0.0899370312690735,0,0,0,0.145114824175835,0.0970203652977943,0.1226751729846,0.0219860393553972,0.10253319889307,0.594662725925446,0,69663.9163774204,0.180700078606606,0.0352529473602772,0.010993019677698612,0.02425992675125599,(None reported),0.4125055372715,Service,0.17807842791080475,Office and Administrative Support,0.12229734659194946,(None reported),0.226219072937965,Unclassified,0.15318956971168518,"Trade, Transportation, and Utilities",0.15204301476478577,United States,0.843892157077789,Mexico,0.07894401252269745,France,0.04809446260333061,English,0.689128279685974,Spanish,0.16684390604496002,French,0.04809446260333061,48439,19100
48439c,"Tarrant County, TX","Dallas-Fort Worth-Arlington, TX",Out-of-work population,599,27416.4189969307,NA,0,0.466948270797729,0.533051729202271,0.453784197568893,0.178797274827957,0.3674185276031494,0.466478884220123,21,0.557548105716705,0.442451864480972,0.352599501609802,0.21636863052845,0.376534163951874,0.028364272788167,0.0261334106326103,0.149554684758186,0.20052607357502,0.443313121795654,0.271082192659378,0.0248218048363924,0.0602568201720715,0.0934348851442337,0.0137416636571288,0.00676865829154849,0.0113389296457171,0.0435601659119129,0.0172537714242935,0.0625453218817711,0.130148306488991,0.0683947205543518,0.122845053672791,0.128562241792679,0.188330084085464,0.587068378925323,0.00315791834145784,43669.6295058135,0.383299052715302,0.35063648223877,0.28602468967437744,0.1478283554315567,(None reported),0.466983139514923,Service,0.16045081615447998,Sales and Related,0.15018408000469208,(None reported),0.271127820014954,"Trade, Transportation, and Utilities",0.19158881902694702,Leisure and Hospitality,0.16968923807144165,United States,0.864707052707672,Mexico,0.07233797758817673,Colombia,0.007671097293496132,English,0.692905902862549,Spanish,0.25870078802108765,Arabic,0.007223885972052813,48439,19100
48439c,"Tarrant County, TX","Dallas-Fort Worth-Arlington, TX",Cluster .,1,118.833667463716,0.004334397846670623,0,0,1,1,0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80101.12,1,0,0,0,Service,1,(None reported),NA,(None reported),NA,Leisure and Hospitality,1,(None reported),NA,(None reported),NA,Mexico,1,.,NA,.,NA,Spanish,1,English,NA,English,NA,48439,19100
48439c,"Tarrant County, TX","Dallas-Fort Worth-Arlington, TX",Universe population,4257,182529.62320026,NA,0.641793429851532,0.0776315256953239,0.280575037002563,0.76821756362915,0.0532406717538834,0.17854176461696625,0.499495208263397,21,0.562096655368805,0.437903344631195,0.410385012626648,0.169733852148056,0.338082134723663,0.0531228184700012,0.0286761969327927,0.46576052904129,0.148147150874138,0.322477102279663,0.382419288158417,0.0499287806451321,0.0970276892185211,0.0617718026041985,0.00845485087484121,0.00860190950334072,0.00923819001764059,0.0219396278262138,0.0115387942641973,0.0364085547626019,0.13141280412674,0.0703183487057686,0.0908978804945946,0.0722043588757515,0.111945040524006,0.573386192321777,0.0310907997190952,64421.32576,0.238462939858437,0.204159989953041,0.154011532664299,0.09570874273777008,(None reported),0.285844475030899,Service,0.22922901809215546,Sales and Related,0.15573269128799438,"Trade, Transportation, and Utilities",0.236901178956032,Leisure and Hospitality,0.21078234910964966,(None reported),0.16411615908145905,United States,0.856049120426178,Mexico,0.06493814289569855,El Salvador,0.007118369918316603,English,0.693118691444397,Spanish,0.23832811415195465,Vietnamese,0.01432123314589262,48439,19100
